WORDCOUNTS,WEIGHT
the,1155
of,1073
and,973
in,818
a,341
d,216
to,211
m,187
pp,184
j,180
agriculture,169
r,154
l,145
g,141
c,141
on,132
press,130
w,128
s,127
for,125
that,121
agricultural,120
archaeological,117
e,115
from,112
american,110
b,109
ed,109
as,107
university,103
no,99
eds,99
prehistoric,95
p,91
new,89
ancient,86
by,85
archaeology,84
maya,76
mexico,76
journal,75
an,75
eastern,71
t,70
k,69
research,67
economic,64
have,62
plant,61
maize,58
change,58
anthropology,57
has,56
is,56
h,55
at,54
world,53
subsistence,52
woodlands,51
international,51
valley,51
domestication,50
peru,50
america,49
antiquity,49
americas,48
evolution,47
foraging,46
been,46
et,45
studies,44
with,44
farming,42
cultivation,42
evidence,42
human,41
origins,41
systems,41
oxford,40
series,40
production,39
reports,39
northern,39
recent,39
british,38
settlement,38
fields,38
central,37
development,37
irrigation,37
region,37
prehistory,37
or,36
are,36
early,35
f,34
al,34
andean,34
hohokam,34
v,33
food,33
arizona,33
n,32
population,32
southern,32
see,32
carbondale,32
plants,32
north,32
mesoamerica,31
tropical,31
i,30
domesticated,30
be,30
southwest,29
late,28
indigenous,28
botany,28
remains,28
belize,28
ii,27
this,27
analysis,27
fedick,27
london,26
science,26
field,25
wild,25
denevan,24
state,24
economies,24
study,24
harris,24
hillman,23
perspective,23
management,23
also,23
smith,23
cambridge,23
investigations,23
center,22
canal,22
wetland,22
anthropologist,22
mathewson,22
horticultural,21
such,21
exploitation,21
use,21
anthropological,21
current,21
while,21
between,21
raised,20
florida,20
knapp,20
other,20
ecology,20
pohl,20
into,19
basin,19
prehispanic,19
through,19
species,19
illinois,19
boulder,18
origin,18
political,18
oaxaca,18
price,18
co,18
growth,18
island,18
keegan,18
transition,18
unwin,18
hastorf,18
westview,18
hyman,18
some,17
andes,17
kiva,17
jai,17
emergent,17
dating,17
isaac,17
paper,17
land,17
greenwich,17
nicholas,16
it,16
history,16
lowlands,16
chenopodium,16
occasional,16
site,16
landscape,16
scarry,16
changes,16
cultural,16
during,16
social,16
regional,16
not,16
feinman,16
introduction,15
resource,15
will,15
cultivated,15
years,15
united,15
forest,15
states,15
excavations,14
may,14
michigan,14
diet,14
killion,14
these,14
more,14
patterns,14
model,14
applications,14
albion,14
suggests,14
urban,14
gainesville,14
common,13
environmental,13
crops,13
york,13
supplement,13
latin,13
recovered,13
suggest,13
crop,13
number,13
were,13
forests,13
middle,13
greater,12
implications,12
cowan,12
southwestern,12
piperno,12
identification,12
arbor,12
ann,12
nichols,12
example,12
ethnobiology,12
south,12
water,12
pozorski,12
strategies,12
environment,12
intensification,12
erickson,12
revolutions,12
role,12
colleagues,12
lake,12
o,11
isotopie,11
hayden,11
neolithic,11
highland,11
papers,11
gardens,11
howard,11
resources,11
genetic,11
de,11
bone,11
hather,11
was,11
most,11
aspects,11
recently,11
applied,11
childe,11
pearsall,11
ortloff,11
several,11
colloquium,11
about,11
rain,11
technology,11
manzanilla,11
rio,11
gordon,11
which,11
heiser,11
techniques,11
among,11
now,10
tuscaloosa,10
they,10
could,10
pepo,10
case,10
ai,10
alabama,10
doebley,10
well,10
data,10
climatic,10
smithsonian,10
phaseolus,10
watson,10
many,10
areas,10
period,10
potato,10
institution,10
natural,10
theory,10
researchers,10
roots,10
potential,10
debate,10
little,10
nature,9
mississippi,9
vol,9
bailey,9
his,9
museum,9
factors,9
river,9
dc,9
headland,9
doolittle,9
isotope,9
academic,9
sites,9
future,9
woodland,9
amazonia,9
soil,9
foragers,9
expansion,9
perspectives,9
experimental,9
wetlands,9
turner,9
local,9
theories,9
evolutionary,9
terracing,9
suppl,9
over,9
past,9
variability,9
domesticates,9
harrison,9
washington,9
puleston,9
cucurbita,9
area,9
summary,9
technological,9
tubers,9
complex,8
either,8
available,8
holocene,8
soils,8
moseley,8
x,8
processes,8
collapse,8
jr,8
concerning,8
kolata,8
process,8
scarborough,8
emergence,8
