WORDCOUNTS,WEIGHT
of,1006
the,977
and,845
in,495
to,358
a,295
that,186
agriculture,182
as,174
on,154
domestication,131
societies,126
is,123
or,122
for,120
are,114
food,111
p,109
from,107
with,102
between,99
production,98
this,92
plants,83
pp,82
it,80
by,80
harris,70
zvelebil,69
agricultural,69
be,67
species,66
not,66
domesticates,63
wild,62
their,61
these,61
middle,61
boundary,60
i,59
ground,58
d,58
human,57
plant,56
cultivation,51
both,51
s,48
press,48
domesticated,47
smith,45
have,45
they,44
also,44
which,44
such,43
terms,43
at,42
g,41
b,41
ford,41
developmental,41
transition,40
j,38
other,37
border,37
animals,37
e,36
economies,36
been,36
one,35
an,35
eds,35
landscape,34
university,34
fig,33
m,33
term,33
more,33
has,32
but,32
example,31
when,31
ed,31
general,30
farming,30
different,29
cultural,29
only,29
time,29
range,29
were,29
management,28
all,27
conceptual,27
no,27
however,27
t,27
can,27
territory,27
valley,27
side,26
than,26
r,26
use,25
either,25
there,25
agriculturalists,25
zone,25
seed,25
incipient,25
reliance,25
archaeological,25
owens,25
into,24
europe,24
hunting,24
was,24
archaeology,24
american,23
complex,23
some,23
would,23
rather,23
his,23
gathering,23
foraging,22
line,22
animal,22
cambridge,22
resources,21
price,21
subsistence,21
prehistoric,21
crop,21
region,21
eastern,20
america,20
very,20
origins,20
new,20
years,20
any,20
over,20
north,20
h,19
rindos,19
even,19
mesolithic,19
resource,19
he,19
number,19
procurement,19
life,19
what,19
way,18
if,17
farmers,17
without,17
regions,17
husbandry,17
scholars,17
considered,17
land,17
should,17
along,16
clearly,16
steward,16
long,16
world,16
clear,16
often,16
anthropology,16
groups,15
crops,15
usage,15
solutions,15
most,15
out,15
initial,15
well,15
intervention,15
two,15
another,15
situated,15
systems,15
stable,15
natural,15
particular,15
categories,15
being,14
papers,14
hopewell,14
w,14
exploitation,14
having,14
horticulture,14
its,14
broad,14
several,14
research,14
coast,14
up,14
cycle,14
various,14
same,14
many,14
anthropological,14
complexity,14
through,14
washington,14
pathways,14
first,13
humans,13
those,13
california,13
development,13
interesting,13
across,13
emergence,13
perspective,13
used,13
activities,13
economic,13
efforts,13
paiute,13
do,13
figure,13
soil,13
past,13
although,13
defined,13
c,13
interaction,13
great,12
simple,12
thus,12
prehistory,12
dc,12
northwest,12
ellen,12
k,12
consideration,12
evolution,12
science,12
control,12
particularly,12
them,12
sowing,12
while,12
exclusively,12
evidence,12
specific,12
does,11
neolithic,11
nature,11
point,11
genetic,11
central,11
turn,11
journal,11
developed,11
museum,11
process,11
important,11
basin,11
further,11
hunters,11
childe,11
employed,11
managed,11
southern,11
label,11
yet,11
reference,11
under,11
considerable,11
strategies,11
so,11
evolutionary,11
northern,11
deliberate,11
relative,11
target,11
question,11
stretches,10
hillman,10
macneish,10
within,10
behavior,10
labor,10
how,10
had,10
could,10
change,10
smithsonian,10
annual,10
nuaulu,10
williams,10
social,10
zeder,10
where,10
discussion,10
full,10
like,10
labels,10
institution,10
dualistic,10
oxford,10
places,10
caloric,10
states,10
early,10
sets,9
ways,9
history,9
limited,9
vol,9
similar,9
intensive,9
irrigation,9
appearance,9
record,9
because,9
gebauer,9
documented,9
society,9
populations,9
garden,9
single,9
areas,9
less,9
mexico,9
gardening,9
changes,9
far,9
researchers,9
morphological,9
define,9
substantial,9
focus,9
zones,9
represent,8
definition,8
phase,8
dependence,8
definitional,8
since,8
nor,8
