WORDCOUNTS,WEIGHT
the,1398
and,1108
of,947
a,540
in,416
to,335
that,331
j,255
m,245
et,233
al,233
for,190
s,187
d,184
r,157
g,156
p,156
have,137
from,133
on,133
new,129
as,126
e,123
american,120
world,120
peopling,117
l,115
human,114
c,110
sites,109
t,108
by,105
i,99
or,98
with,98
b,97
north,97
americas,93
beringia,92
at,91
evidence,90
first,84
not,82
is,78
early,78
america,72
americans,70
population,70
pleistocene,68
south,68
cal,67
an,66
site,66
coastal,66
colonization,66
science,65
в,63
clovis,62
coast,60
archaeological,59
lgm,58
people,58
journal,57
n,57
springer,57
к,56
data,56
are,55
genetic,55
we,55
h,53
w,53
siberia,53
it,52
they,52
their,52
one,51
this,51
archaeol,49
but,49
res,49
along,48
two,48
also,48
time,48
years,48
press,46
could,46
university,46
k,46
f,46
some,44
migration,43
than,42
late,42
v,42
been,42
other,41
populations,41
western,40
antiquity,40
founding,39
pacific,39
more,39
с,39
anderson,39
occupation,38
be,38
if,36
eds,36
so,36
archaeology,36
river,34
point,33
most,33
pp,33
would,33
paleoindian,33
quaternary,33
mtdna,32
native,32
ifc,31
research,31
mammoth,30
all,30
haplogroups,29
many,29
has,29
central,28
anthropology,28
after,27
beringian,27
those,27
both,27
studies,26
these,26
do,26
model,26
ago,26
scenario,26
sea,26
source,25
asia,25
however,25
dna,25
were,25
genetics,25
can,25
then,25
eastern,24
dates,24
may,24
via,24
schurr,24
which,24
radiocarbon,24
bone,23
even,23
how,23
cave,23
argued,23
during,23
molecular,23
region,23
goebel,22
gillam,22
before,22
very,22
located,22
does,21
occurred,21
corridor,21
same,21
who,21
sciences,21
current,21
holocene,21
remains,21
among,21
origin,20
east,20
west,20
southern,20
fig,20
hoffecker,20
my,20
see,20
meitzer,20
northern,20
hill,20
proceedings,20
them,20
through,20
later,19
humans,19
support,19
origins,19
implications,19
only,19
others,19
academy,19
lake,19
evolution,19
when,19
maritime,19
o,18
hunting,18
inland,18
last,18
surověli,18
jr,18
neves,18
fiedel,18
settlement,18
few,18
ice,18
smith,18
national,18
did,18
southeastern,18
major,18
northeast,17
there,17
nry,17
such,17
old,17
jones,17
age,17
initial,17
y,17
its,17
single,17
about,17
extinction,17
ed,17
where,17
number,17
waters,17
into,16
date,16
haynes,16
perspective,16
steele,16
california,16
erlandson,16
just,16
what,16
cactus,15
likely,15
faught,15
was,15
â,15
had,15
waguespack,15
regions,15
quebrada,15
asian,15
dating,15
points,15
biology,15
different,15
migrations,15
although,15
use,14
monte,14
possible,14
resources,14
diversity,14
no,14
prehistory,14
yesner,14
topper,14
stanford,14
least,14
will,14
lovewell,14
contemporary,14
mitochondrial,14
malhi,14
must,14
