WORDCOUNTS,WEIGHT
the,759
and,606
of,517
de,496
in,412
mexico,265
a,246
el,188
to,174
michoacán,160
west,129
pp,123
r,122
en,119
la,116
del,115
méxico,100
m,100
e,95
from,89
y,88
arqueología,84
is,84
that,83
d,83
b,82
mexican,79
occidente,79
inah,78
with,77
c,76
by,68
weigand,67
eds,66
research,63
this,60
g,58
jalisco,58
at,54
pollard,54
central,52
are,52
for,49
colegio,48
j,48
as,48
or,46
ed,46
zamora,46
have,46
s,44
has,43
regional,42
period,41
archaeology,41
las,41
mesoamerica,40
centro,40
on,39
been,38
these,37
basin,35
during,35
williams,34
new,34
tarascan,33
western,32
los,32
were,32
antropología,30
no,29
estado,29
h,28
sites,28
but,28
obsidian,28
nacional,28
tombs,27
mountjoy,27
guanajuato,27
between,27
along,26
was,26
cultural,26
populations,26
lake,26
proyecto,26
et,25
san,25
time,25
american,24
l,24
classic,24
more,24
i,24
t,23
zacapu,23
shaft,23
sobre,23
crespo,23
archaeological,23
press,23
recent,23
there,22
state,22
coastal,22
teuchitlán,22
brambila,22
south,22
culture,22
region,22
michelet,22
known,22
o,21
nayarit,21
ceramics,21
university,21
southern,21
which,21
associated,21
museo,21
colima,21
it,20
trabajo,20
p,20
mesoamerican,20
late,20
preclassic,20
social,20
an,20
cuaderno,20
prehispánicas,20
be,20
their,19
sociedades,19
historia,19
postclassic,19
complex,18
one,18
memoria,18
goytia,18
other,18
cuitzeo,18
morelia,18
contact,18
al,18
only,18
v,18
zacatecas,18
época,18
querétaro,18
early,18
interaction,18
north,18
primera,18
f,17
they,17
america,17
pátzcuaro,17
societies,17
artifacts,17
economic,17
many,17
ceramic,17
reunión,17
coast,17
capacha,17
evidence,17
studies,16
into,16
nature,16
highland,16
political,16
within,16
prehistory,16
nuevas,16
colección,16
instituto,16
una,16
not,16
while,16
balsas,15
tradition,15
those,15
river,15
northern,15
models,15
some,14
arqueológico,14
universidad,14
desarrollo,14
middle,14
cabrera,14
gobierno,14
local,14
novella,14
serie,14
both,14
macías,14
major,14
large,13
cuenca,13
vol,13
prehispanic,13
such,13
norte,13
metallurgy,13
most,13
ecuador,13
centers,13
small,13
ancient,13
schondube,13
un,13
lameiras,13
etnohistoria,13
aportaciones,12
may,12
site,12
boehm,12
lópez,12
settlement,12
architecture,12
located,12
often,12
each,12
fernández,12
all,11
mexicana,11
consejo,11
than,11
hosier,11
found,11
editorial,11
healan,11
guerrero,11
number,11
including,11
seen,11
mesoamérica,11
basins,11
deraga,11
científica,11
boletín,11
garcía,10
later,10
decade,10
trace,10
phase,10
castro,10
general,10
preclásico,10
opeño,10
emergence,10
dated,10
w,10
lerma,10
traits,10
teotihuacan,10
data,10
documented,10
several,10
communities,10
tarasco,10
larger,10
figurines,10
material,10
avances,10
oliveros,10
contribuciones,10
cabrero,10
cultures,10
best,10
suggests,10
role,10
antiguo,10
area,10
specific,10
zones,10
investigaciones,9
last,9
darras,9
cemca,9
zone,9
unam,9
obsidiana,9
changes,9
k,9
michoacano,9
distribution,9
population,9
work,9
part,9
jiménez,9
periods,9
limited,9
also,9
see,9
antiquity,9
after,9
exchange,9
can,9
current,9
territory,9
world,9
include,9
metal,8
appear,8
evolution,8
gorenstein,8
formativo,8
date,8
system,8
case,8
sánchez,8
braniff,8
earlier,8
study,8
shell,8
n,8
based,8
estudios,8
society,8
tercera,8
manzanilla,8
included,8
two,8
model,8
increase,8
use,8
regions,8
trade,8
nuevos,8
southwest,8
pottery,8
hers,8
sociedad,8
anales,8
patzcuaro,8
come,8
remains,8
archaic,8
much,8
turquoise,7
first,7
castañeda,7
ball,7
includes,7
antropológicas,7
networks,7
critique,7
civilization,7
loma,7
cornejo,7
record,7
alta,7
near,7
prehispánica,7
relaciones,7
tingambato,7
change,7
suggest,7
core,7
perspectivas,7
absence,7
expansion,7
under,7
projects,7
areas,7
cambridge,7
deposits,7
contacts,7
ideas,7
willey,7
dating,7
cultura,7
co,7
patterns,7
occupied,7
widespread,7
primarily,7
anawalt,7
believed,7
tomb,7
what,7
antropológica,7
estudio,7
autónoma,7
our,7
tarascos,7
among,7
valdez,7
baus,6
miguel,6
significant,6
carot,6
source,6
salvage,6
ii,6
east,6
u,6
bolaños,6
far,6
arnauld,6
human,6
chupicuaro,6
publications,6
chan,6
segunda,6
highlands,6
análisis,6
aztatlán,6
history,6
zináparo,6
czitrom,6
macias,6
hallazgos,6
pina,6
workshops,6
formative,6
pacific,6
interpretation,6
scholars,6
appeared,6
relación,6
ethnohistoric,6
variation,6
adjacent,6
zinapécuaro,6
previously,6
foster,6
who,6
juan,6
types,6
any,6
series,6
over,6
anthropology,6
plazas,6
cos,6
theory,6
contain,6
cárdenas,6
despite,6
states,6
elites,6
valley,6
frontera,6
if,5
represent,5
settlements,5
maize,5
flores,5
unlike,5
indígena,5
sources,5
production,5
definition,5
great,5
torres,5
farther,5
styles,5
context,5
primary,5
soto,5
thus,5
lujan,5
sinaloa,5
since,5
grupo,5
excavations,5
villegas,5
even,5
communication,5
traditions,5
tzintzuntzan,5
algunas,5
york,5
beltrán,5
etudes,5
numbers,5
impact,5
raíces,5
surface,5
had,5
out,5
occupation,5
prehispánico,5
burial,5
used,5
seminario,5
su,5
related,5
issues,5
aztec,5
excavated,5
few,5
brown,5
rodríguez,5
betts,5
indicates,5
para,5
quarries,5
already,5
cerámica,5
michoacana,5
others,5
addition,5
galván,5
homenaje,5
polities,5
elite,5
trombold,5
correa,5
significance,5
especially,5
arqueológica,5
arechavaleta,5
tula,5
testing,5
clásica,5
centuries,5
when,5
earliest,5
complexity,5
peoples,5
spanish,5
past,5
type,5
serret,5
sus,5
extent,5
through,5
antigua,5
documentation,5
although,5
darling,5
horizonte,5
increased,5
courts,4
moreno,4
lopez,4
estimated,4
valle,4
entierros,4
groups,4
village,4
sets,4
bias,4
boulder,4
undertaken,4
liot,4
chápala,4
arenal,4
test,4
lower,4
being,4
cv,4
long,4
zona,4
tumbas,4
survey,4
similarities,4
con,4
westview,4
possible,4
origen,4
feinman,4
exchanges,4
throughout,4
jade,4
review,4
collapse,4
relationships,4
development,4
interest,4
center,4
santa,4
price,4
given,4
nelson,4
distinct,4
panorama,4
dates,4
kelly,4
his,4
basic,4
similar,4
parts,4
burials,4
posclásico,4
organization,4
tarasca,4
clearly,4
latin,4
beyond,4
greater,4
moving,4
vackimes,4
access,4
scale,4
franco,4
however,4
well,4
directly,4
introducción,4
brought,4
example,4
its,4
ü,4
personal,4
horizon,4
moguel,4
epiclassic,4
published,4
least,4
interregional,4
highly,4
villages,4
benz,4
rest,4
geographical,4
voi,4
units,4
power,4
identified,4
still,4
salvamento,4
atoyac,4
technology,4
cerritos,4
department,4
reports,4
michoacanos,4
angel,4
yacimientos,4
decoration,4
smith,4
chadwick,4
interpretación,4
urichu,4
unclear,4
belief,4
vogel,4
valleys,4
tequila,4
understanding,4
vast,4
range,4
hara,4
processes,4
michoacan,4
three,4
señoríos,4
would,4
mines,4
toledo,4
geográficas,4
ethnohistory,4
we,4
sayula,4
european,4
cuencas,4
banderas,4
linking,4
analysis,4
unusual,4
mounds,4
lago,4
sherds,4
alternative,4
siglo,4
carrasco,4
medina,4
just,4
table,4
them,4
imperial,4
almost,4
morales,4
urban,4
little,4
until,4
schortman,4
ai,4
tomatlán,4
vessel,4
armillas,4
pedro,4
surveys,4
focus,4
ss,4
should,4
mortuary,3
brumfiel,3
ochoa,3
common,3
stylistic,3
affected,3
resulted,3
introduction,3
sitios,3
marcus,3
vázquez,3
before,3
ofrendas,3
archaeologists,3
román,3
culturally,3
available,3
textiles,3
analyses,3
studied,3
reveal,3
court,3
nevertheless,3
chiefdoms,3
marine,3
fraccionamiento,3
dd,3
atemajac,3
plain,3
agriculture,3
noyola,3
temporada,3
indicating,3
pelota,3
collection,3
áreas,3
framework,3
oaxaca,3
matos,3
medio,3
ability,3
cases,3
faugere,3
concerning,3
huandacareo,3
porrúa,3
journal,3
poorly,3
phases,3
toltec,3
soil,3
competition,3
without,3
rather,3
notion,3
olmec,3
potosí,3
appearred,3
entre,3
direct,3
morelos,3
means,3
category,3
objects,3
proposed,3
too,3
rice,3
mutilation,3
plenum,3
dc,3
conquest,3
came,3
erosion,3
austin,3
pereira,3
circular,3
michigan,3
residential,3
recently,3
produced,3
pleistocene,3
fox,3
dumbarton,3
yoffee,3
aspects,3
colonies,3
none,3
flannery,3
network,3
concept,3
watts,3
occidental,3
migrated,3
place,3
malpais,3
people,3
oaks,3
olay,3
reflect,3
project,3
either,3
hosler,3
working,3
investigación,3
influence,3
shapes,3
presence,3
texas,3
boundaries,3
chichimecs,3
recientes,3
results,3
preliminary,3
sitio,3
moved,3
horizons,3
second,3
ceremonial,3
implications,3
provide,3
saw,3
arqueológicos,3
materiales,3
targeted,3
about,3
once,3
museum,3
od,3
metalurgia,3
examined,3
metallurgical,3
mesoamericanas,3
northwest,3
same,3
largest,3
problemas,3
increasingly,3
luis,3
orígenes,3
again,3
maría,3
florescano,3
documents,3
bradbury,3
end,3
forms,3
outside,3
took,3
do,3
unidades,3
joya,3
redonda,3
continuing,3
empire,3
heavily,3
por,3
style,3
shifts,3
greatest,3
infiernillo,3
skepticism,3
examples,3
made,3
aspectos,3
upon,3
mata,3
concern,3
hypotheses,3
prehispánicos,3
rivers,3
macroregional,3
tiro,3
mesa,3
peripheral,3
lakes,3
decorated,3
characterized,3
tradición,3
spread,3
problems,3
systems,3
mining,3
ciénega,3
topics,3
xvi,3
probably,3
adaptations,3
isabel,3
epoca,3
marmolejo,3
dogs,3
looted,3
río,3
movements,3
ecological,3
foreign,3
ideology,3
susini,3
explain,3
trabajos,3
andean,3
order,3
trait,3
referred,3
clásico,3
understand,3
construction,3
existed,3
polychrome,3
frontier,3
contained,3
arte,3
comes,3
complexes,3
ventanas,3
dissertation,3
set,3
nah,3
paper,3
