WORDCOUNTS,WEIGHT
the,620
of,588
and,502
in,280
a,194
that,181
to,179
lithic,140
analysis,129
microwear,114
stone,105
tools,100
on,100
from,77
artifacts,72
for,66
studies,64
are,63
j,60
as,60
have,60
were,56
r,55
used,55
at,52
with,52
archaeological,51
s,49
use,49
d,49
tool,48
by,48
archaeology,48
is,48
l,47
be,45
american,44
h,43
p,42
g,41
production,40
journal,38
m,37
or,37
this,36
technological,36
reduction,34
these,34
an,34
been,34
c,34
traces,32
yerkes,32
can,32
et,31
replication,30
university,30
material,30
press,29
was,28
research,28
pp,28
experimental,28
early,28
found,27
ancient,26
eds,26
has,25
b,25
function,24
site,24
their,24
produced,24
approach,24
also,24
antiquity,24
wear,24
it,22
they,22
some,22
world,22
e,21
study,21
al,21
assemblages,21
points,21
sites,20
during,20
technology,20
edge,19
functional,19
experiments,19
kardulias,19
flenniken,19
implements,18
prehistoric,18
analysts,18
there,17
knutsson,17
review,17
k,17
keeley,17
artifact,17
results,17
flake,17
but,17
patterns,17
science,17
pecora,17
between,17
w,16
surface,16
late,16
method,16
noted,16
anthropology,16
variability,16
techniques,16
evidence,16
bamforth,15
paleolithic,15
specialization,15
raw,15
ed,15
new,15
series,15
past,15
morse,15
flakes,15
debitage,14
international,14
f,14
newcomer,14
see,14
flint,14
cambridge,14
craft,14
not,14
different,14
polish,13
other,13
chipped,13
employed,13
field,13
technique,13
anthropological,13
while,13
recent,13
should,13
behavior,12
neolithic,12
system,12
projectile,12
since,12
his,12
n,12
data,12
activities,12
he,12
odell,12
we,12
specific,12
archaeologica,12
bifacial,11
toth,11
i,11
no,11
however,11
types,11
north,11
if,10
identify,10
history,10
state,10
cultural,10
example,10
when,10
tasks,10
may,10
about,10
uppsala,10
culture,10
more,10
time,10
microscopic,10
each,10
ohio,10
manufacturing,10
archaic,10
sickle,9
into,9
archaeologists,9
worked,9
upsaliensis,9
aun,9
societas,9
interpretation,9
polishes,9
had,9
based,9
woodland,9
settlement,9
involved,9
economic,9
bar,9
blind,9
processes,9
described,9
olausson,9
tests,9
jensen,9
isaac,9
current,9
distinctive,9
using,9
formation,9
washington,9
juel,9
manufacture,9
approaches,8
modern,8
interpretative,8
possibilities,8
human,8
de,8
gräslund,8
than,8
semenov,8
similar,8
aspects,8
work,8
archaeologist,8
people,8
