WORDCOUNTS,WEIGHT
the,1735
and,1632
of,1557
in,894
california,678
a,539
to,417
j,290
on,275
m,233
archaeology,230
for,220
that,218
from,177
pp,174
s,167
archaeological,167
r,165
coast,165
l,164
at,162
university,145
as,140
e,139
by,137
p,133
arnold,125
is,123
have,119
anthropology,117
great,113
were,113
d,113
san,112
basin,111
eds,109
holocene,107
journal,107
c,107
research,103
early,103
chumash,100
t,97
southern,96
santa,95
islands,94
with,93
press,92
et,91
g,89
jones,88
no,88
sites,88
or,88
are,84
w,84
this,83
late,82
island,80
channel,80
cultural,79
an,77
these,77
was,75
period,74
not,72
prehistory,70
erlandson,69
northern,69
site,68
evidence,68
during,67
prehistoric,66
al,66
middle,66
has,65
coastal,65
more,65
region,65
some,64
b,64
desert,61
lake,61
been,61
ca,61
american,60
ed,60
vol,59
north,59
other,58
k,58
be,58
h,57
may,57
many,57
new,57
years,57
area,56
los,55
central,54
data,54
hildebrandt,53
about,53
angeles,52
also,52
art,51
barbara,50
bay,49
their,49
county,49
rock,49
pacific,48
population,47
social,47
settlement,47
but,47
complexity,47
marine,46
perspectives,46
there,45
society,45
f,45
use,45
antiquity,45
walsh,44
among,44
mojave,43
important,43
large,42
hollimon,42
ad,42
resources,42
including,42
western,41
davis,41
papers,41
subsistence,41
which,41
they,40
lightfoot,40
raab,40
we,40
groups,39
institute,39
people,38
change,38
studies,37
societies,37
time,36
obsidian,36
basgall,35
point,35
most,35
glassow,35
exchange,35
production,34
state,34
such,34
than,33
fishing,33
several,33
center,32
i,32
labor,32
shell,32
see,32
historic,32
complex,31
archaeologists,31
hunting,31
organization,31
beads,31
points,31
analysis,31
resource,30
he,30
anthropological,30
valley,30
it,29
into,29
human,29
culture,29
ago,29
coyote,29
diego,28
political,28
fredrickson,28
others,28
kennett,28
changes,28
berkeley,28
recent,28
villages,27
department,27
salinas,27
significant,26
fish,26
populations,26
francisco,26
between,26
all,25
contributions,25
its,25
dating,25
study,25
very,25
city,25
america,24
along,24
interior,24
evolution,24
local,24
proceedings,24
systems,24
wallace,24
riddell,24
johnson,24
ethnographic,23
native,23
intensification,23
investigations,22
gender,22
regions,22
coso,22
models,22
remains,22
sources,21
development,21
warren,21
n,21
climatic,21
museum,21
nevada,21
cruz,21
whitley,21
world,21
although,21
implications,20
far,20
koerper,20
occupation,20
suggest,20
periods,20
areas,20
sociopolitical,20
much,20
range,20
later,19
history,19
contact,19
maritime,19
tulare,19
unpublished,19
his,19
origins,19
well,19
bc,19
regional,19
scholars,19
trade,19
adaptations,19
