WORDCOUNTS,WEIGHT
the,1408
and,1225
of,965
in,733
a,426
o,268
i,258
to,247
m,190
s,188
on,186
near,169
h,160
social,155
at,152
for,148
j,142
g,139
pp,134
from,134
east,127
this,127
r,123
neolithic,120
early,118
that,116
b,116
eds,115
d,109
as,106
is,105
these,104
levant,103
et,99
late,97
were,95
n,91
new,88
natufian,87
with,86
e,85
l,85
epipaleolithic,82
have,82
c,82
p,79
f,79
during,77
t,75
was,73
archaeology,73
research,70
village,66
domestication,66
eastern,65
changes,65
production,63
are,63
agriculture,61
byrd,61
al,60
sites,59
more,59
been,59
food,58
life,58
origins,57
de,55
an,52
international,51
by,51
southern,50
it,49
jordan,48
archaeological,47
interaction,47
change,46
ed,46
or,45
cultivation,44
emergence,43
press,42
evidence,42
site,41
also,41
has,41
k,40
paléorient,40
ppna,38
cauvin,38
climatic,38
dates,37
events,37
bottema,36
be,36
areas,35
period,35
studies,34
mediterranean,34
plant,34
oo,34
kuijt,34
journal,33
university,33
not,33
oxford,33
between,33
en,32
w,32
environmental,31
process,31
du,30
cambridge,30
time,30
radiocarbon,30
first,29
farming,29
turkey,29
within,28
wilcox,28
human,28
than,28
prehistoric,28
archaeozoology,28
animal,28
years,28
hillman,27
how,27
valla,27
pleistocene,27
middle,27
northern,27
series,27
agricultural,27
may,26
important,26
communities,26
into,25
context,25
developments,25
organization,25
sedentary,25
syria,25
os,25
harris,25
two,25
la,25
ppnb,25
transition,25
large,24
american,24
henry,24
ritual,24
prehistory,24
occupation,24
larger,24
environment,24
cal,24
occurred,23
there,23
most,23
cultural,23
complex,22
asia,22
sedentism,22
but,22
remains,22
holocene,21
prior,21
resources,21
such,21
york,21
no,21
subsistence,21
resource,21
place,21
one,20
start,20
data,20
onset,20
community,20
including,20
ideology,20
proceedings,20
both,20
varied,20
some,19
thus,19
moore,19
settlement,19
culture,19
adjacent,19
why,19
then,19
world,19
rosenberg,19
much,19
nature,18
espace,18
their,18
well,18
economic,18
israel,18
cappers,18
species,18
began,18
increased,18
recent,18
anthropology,17
all,17
other,17
available,17
flanks,17
had,17
arc,17
bp,17
climate,17
villages,17
centre,17
mortuary,17
which,17
factors,17
each,17
plants,17
wild,17
center,16
syrie,16
el,16
buitenhuis,16
özdogan,16
southwestern,16
price,16
van,16
ex,16
plenum,16
societies,16
vo,16
part,16
regional,16
bar,16
euphrates,16
where,16
bulletin,16
asian,16
conditions,16
severinghaus,16
intensification,16
tchernov,16
what,16
wadi,16
although,16
provided,16
berlin,15
choyke,15
entailed,15
groningen,15
greater,15
result,15
academic,15
population,15
because,15
oriente,15
chronology,15
fundamental,15
patterns,15
archaeopress,15
range,15
region,15
publication,15
symposium,15
so,15
perspectives,15
society,15
often,15
complexity,15
very,15
des,15
practices,15
istanbul,15
quaternary,15
they,14
history,14
rapid,14
subsequent,14
crop,14
however,14
y,14
hole,14
hayden,14
consultancy,14
damania,14
legumes,14
only,14
meadow,14
see,14
netherlands,14
spread,14
southwest,14
dryas,14
animals,14
orient,14
domesticated,14
later,13
group,13
implications,13
u,13
review,13
development,13
stone,13
poplin,13
initial,13
fourth,13
younger,13
london,13
zohary,13
around,13
activities,13
mashkour,13
museum,13
smith,13
end,13
monographs,13
v,13
understanding,13
dry,13
science,13
es,13
symbolic,13
iva,13
over,13
presented,13
role,13
au,13
abu,13
nord,13
valley,13
currently,12
groups,12
ma,12
emerged,12
timing,12
vegetation,12
cereal,12
central,12
since,12
levantine,12
garrard,12
moreover,12
valkoun,12
woodland,12
buildings,12
cereals,12
kluwer,12
included,12
less,12
quallset,12
harvard,12
times,12
would,12
rollefson,12
dawn,12
school,12
stordeur,12
different,12
current,12
particularly,12
through,12
became,12
differentiation,12
include,12
among,12
major,12
foraging,11
notably,11
ii,11
last,11
along,11
baruch,11
fig,11
strategy,11
aleppo,11
further,11
gebauer,11
le,11
second,11
schmidt,11
hureyra,11
took,11
dating,11
antiquity,11
strategies,11
typically,11
peabody,11
southeastern,11
calibrated,10
being,10
labor,10
humans,10
mureybet,10
key,10
vol,10
millennium,10
ancient,10
excavations,10
perspective,10
jerf,10
ahmar,10
ann,10
tools,10
horwitz,10
its,10
documented,10
small,10
several,10
fully,10
annual,10
results,10
periods,10
power,10
settings,10
single,10
many,10
present,10
tell,10
three,10
structure,10
hunters,10
anatolia,10
arbor,10
analysis,10
leaders,10
baryosef,10
steppe,10
economy,10
yayinlari,10
emphasis,10
land,10
potential,10
building,10
considerably,9
contexts,9
report,9
hunting,9
british,9
preboreal,9
naturel,9
throughout,9
storage,9
phases,9
civilization,9
burials,9
discoveries,9
understand,9
possibly,9
upper,9
maison,9
article,9
vq,9
year,9
structures,9
event,9
mi,9
architecture,9
insights,9
tepe,9
identity,9
paris,9
number,9
ethnology,9
regions,9
trade,9
stress,9
standard,9
relative,9
attention,9
institutions,9
evolution,9
dans,9
when,9
les,9
av,9
iii,9
goods,9
form,9
extent,9
property,9
size,9
sea,9
redding,9
aurenche,9
lithic,9
public,9
gopher,9
area,9
brook,9
iraq,9
if,8
western,8
variety,8
greatly,8
néolithique,8
possible,8
woodburn,8
phase,8
hallan,8
z,8
hodder,8
rather,8
across,8
after,8
à,8
cave,8
ghazal,8
clearly,8
age,8
beyond,8
recently,8
placed,8
wright,8
mccorriston,8
cradle,8
ain,8
portions,8
preliminary,8
portion,8
populations,8
under,8
department,8
academy,8
millénaires,8
diverse,8
external,8
perhaps,8
mesopotamian,8
use,8
individuals,8
correlated,8
herding,8
negev,8
verhoeven,8
anthropological,8
associated,8
ve,8
natural,8
domestic,8
art,8
basgelen,8
kra,8
our,8
fi,8
fertile,7
created,7
aceramic,7
prepottery,7
location,7
household,7
genetic,7
dynamics,7
importance,7
proche,7
just,7
four,7
sanat,7
faunal,7
fortin,7
residential,7
aspects,7
q,7
trends,7
family,7
crescent,7
will,7
ice,7
rules,7
technology,7
same,7
considerable,7
ground,7
ecology,7
dhra,7
discussion,7
lake,7
top,7
national,7
individual,7
general,7
skulls,7
earlier,7
black,7
evolutionary,7
jericho,7
adaptive,7
widely,7
méditerranéen,7
dead,7
extensive,7
set,7
control,7
rainfall,7
did,7
table,7
surpluses,7
theory,7
kaufman,7
paleoclimates,7
cayönü,7
aspect,7
canadian,7
lieberman,7
era,7
arnold,7
termed,7
now,6
alley,6
correlation,6
grasses,6
per,6
settlements,6
needed,6
before,6
finlayson,6
skull,6
case,6
taking,6
chronogies,6
schirmer,6
beidha,6
mellink,6
helmer,6
topic,6
haeven,6
underlying,6
served,6
khiamian,6
landscape,6
sanlaville,6
mitekufat,6
paleolithic,6
intensive,6
dated,6
impact,6
record,6
blumler,6
exploitation,6
dc,6
basin,6
colledge,6
î,6
light,6
focused,6
pollen,6
explain,6
wide,6
arkeoloji,6
having,6
example,6
il,6
wheat,6
least,6
level,6
wider,6
highly,6
dramatic,6
milestones,6
using,6
reduced,6
reconstruction,6
habité,6
abrupt,6
europe,6
zeist,6
lack,6
do,6
remarkable,6
archaeobotanical,6
local,6
aggregation,6
çemi,6
california,6
theoretical,6
co,6
latter,6
internal,6
can,6
probably,6
occupied,6
today,6
ecological,6
hill,6
respect,6
earliest,6
must,6
sheep,6
global,6
best,6
examining,6
past,6
explanations,6
halet,6
whether,6
terms,6
while,6
peters,6
information,6
given,6
kozlowski,6
temperature,6
instead,6
north,6
doing,6
final,5
does,5
hagdud,5
meaning,5
ege,5
likely,5
ways,5
nuts,5
ti,5
season,5
dramatically,5
naissance,5
reveal,5
nm,5
emphasized,5
dd,5
auranche,5
feinman,5
höyük,5
uncertain,5
collection,5
includes,5
contemporaneous,5
monahan,5
göbekli,5
refer,5
çambel,5
bone,5
refugia,5
deviation,5
similar,5
study,5
productive,5
making,5
nor,5
old,5
exploited,5
recovered,5
additional,5
goats,5
nahal,5
based,5
glacial,5
institute,5
boyd,5
gatherers,5
symbolism,5
we,5
washington,5
approach,5
creating,5
discourse,5
excavation,5
smithsonian,5
presence,5
seeds,5
subsequently,5
belgium,5
nesbitt,5
units,5
happened,5
me,5
noted,5
ingold,5
santa,5
water,5
cultivated,5
pattern,5
made,5
explanation,5
enhanced,5
characterized,5
played,5
martin,5
procurement,5
gebel,5
institution,5
premiers,5
préhistoire,5
ago,5
increasing,5
yields,5
order,5
widespread,5
relations,5
