WORDCOUNTS,WEIGHT
the,927
of,900
and,721
in,386
to,223
a,195
ethnogenesis,179
social,137
as,130
that,123
p,117
archaeology,106
is,105
pp,97
university,90
ethnicity,78
identity,74
are,74
j,71
for,71
by,70
ethnic,70
from,66
press,64
s,61
theory,57
on,56
new,53
with,53
groups,52
or,52
culture,48
d,48
between,48
political,47
m,47
e,44
an,44
can,44
archaeological,43
how,40
primordial,40
instrumental,40
anthropology,40
be,40
different,39
not,38
historical,38
cultural,36
also,36
g,35
their,35
this,34
more,34
people,33
i,33
springer,33
archaeol,32
res,32
was,31
we,31
practices,30
ed,30
colonial,30
among,30
group,29
history,29
power,29
eds,29
have,29
american,28
seminole,28
r,28
perspectives,28
through,28
voss,27
dissertation,27
ph,27
identities,27
c,27
which,26
interaction,26
such,25
department,25
frontiers,25
scheme,24
society,24
were,24
isolationist,23
world,23
cambridge,23
at,22
tilly,22
theme,22
state,21
may,21
interactionist,21
study,21
because,21
but,21
material,20
african,20
resistance,20
other,19
florida,19
comparative,19
rise,19
weber,18
studies,18
migration,18
york,18
analysis,18
f,17
curta,17
processes,17
against,17
relations,17
even,17
journal,17
b,17
many,17
california,17
frontier,17
what,17
when,17
inequalities,17
it,16
one,16
into,16
contexts,16
london,16
example,16
spanish,16
boundaries,16
economic,16
smith,16
level,16
formation,16
if,15
first,15
framework,15
language,15
symbols,15
themes,15
change,15
abend,15
time,15
types,15
practice,15
past,15
type,15
difference,15
they,14
t,14
has,14
human,14
institutionalized,14
argued,14
most,14
well,14
methodological,14
k,14
life,14
ortman,14
certain,13
led,13
these,13
elite,13
inequality,12
there,12
process,12
organization,12
w,12
rice,12
â,12
its,12
research,12
therefore,12
about,12
interpretation,12
often,12
class,12
h,11
racial,11
resources,11
fissioning,11
stojanowski,11
like,11
origins,11
societies,11
used,11
l,11
under,11
patterns,11
examples,11
tewa,11
theoretical,11
so,11
after,11
especially,11
berkeley,11
royce,11
both,11
elites,11
early,11
should,11
common,10
way,10
legitimization,10
approaches,10
weik,10
production,10
differences,10
those,10
ad,10
bell,10
conflict,10
relationships,10
understand,10
peru,10
out,10
commoners,10
various,10
boundary,10
narratives,10
only,10
toward,10
anthropologist,10
do,10
maya,10
colonialism,10
making,10
understandings,10
showed,10
america,9
some,9
development,9
perspective,9
than,9
general,9
mexico,9
identification,9
lead,9
shared,9
knowledge,9
during,9
geographical,9
reycraft,9
second,9
communities,9
present,9
routledge,9
style,9
become,9
capitalism,9
peoples,9
over,9
paper,9
phenomena,9
bawden,9
although,9
brumfiel,8
introduction,8
all,8
normative,8
context,8
jenkins,8
along,8
conkey,8
de,8
van,8
white,8
changes,8
isolation,8
view,8
late,8
however,8
activation,8
community,8
still,8
competition,8
same,8
al,8
lack,8
bourdieu,8
where,8
see,8
another,8
israel,8
times,8
antiquity,8
internal,8
sometimes,8
anthropological,8
native,8
spatial,8
mann,8
definitions,8
states,8
gainesville,8
does,7
modern,7
review,7
old,7
pueblo,7
mechanisms,7
no,7
angeles,7
turn,7
beyond,7
dominant,7
methodology,7
population,7
record,7
data,7
et,7
los,7
sense,7
preucel,7
generally,7
scott,7
factionalism,7
san,7
indigenous,7
religious,7
us,7
salient,7
two,7
frameworks,7
others,7
contemporary,7
hastorf,7
relevant,7
emphasize,7
questions,7
similar,7
structure,7
la,7
relationship,7
been,7
who,7
barbarian,7
differentiated,7
sciences,7
control,7
did,7
leaders,7
them,7
while,7
categories,7
outline,7
city,7
role,7
liebmann,7
powers,7
themselves,7
recent,7
trace,6
occurred,6
kohl,6
leading,6
borders,6
cohesion,6
religion,6
reproduction,6
emphasized,6
concepts,6
case,6
terrell,6
due,6
millennium,6
distinct,6
jones,6
borrowing,6
n,6
important,6
character,6
basin,6
access,6
academic,6
further,6
moore,6
hierarchies,6
andes,6
concept,6
related,6
older,6
place,6
approach,6
revolution,6
jordan,6
critical,6
architecture,6
revolt,6
biological,6
sturtevant,6
contact,6
evolution,6
theories,6
stress,6
would,6
distinction,6
arizona,6
constructing,6
insularity,6
fur,6
versus,6
levy,6
affinity,6
comaroff,6
weisman,6
categorizations,6
gosden,6
latin,6
institute,6
emphasis,6
middle,6
became,6
using,6
cooper,6
increased,6
brubaker,6
chicago,6
valley,6
north,6
south,5
stylistic,5
kinds,5
english,5
being,5
archaeologists,5
europe,5
nationalism,5
shennan,5
mass,5
wilcox,5
possible,5
tracing,5
combination,5
ritual,5
central,5
farnsworth,5
dynamics,5
hierarchy,5
interest,5
century,5
ct,5
factions,5
fourquadrant,5
critique,5
traditions,5
creek,5
space,5
age,5
problems,5
whereas,5
traits,5
though,5
rousseau,5
possibility,5
unequal,5
organize,5
quadrant,5
away,5
own,5
heuristic,5
creating,5
least,5
wilkie,5
settlement,5
provided,5
exclusivity,5
southern,5
verde,5
seeing,5
rome,5
bandy,5
analytical,5
debates,5
geography,5
understanding,5
region,5
lake,5
instrumentalism,5
enduring,5
use,5
causes,5
described,5
trade,5
three,5
maintenance,5
characterized,5
why,5
science,5
movements,5
outsiders,5
hill,5
began,5
overlap,5
veen,5
responsible,5
construction,5
ethnogeneses,5
durability,5
geographic,5
reinforced,5
cotsen,5
der,5
each,5
international,5
politics,5
argue,5
consciousness,5
according,5
economy,5
terms,5
complexity,5
imperial,5
multiple,5
phenomenon,5
maintained,5
our,5
indiana,5
differentiation,5
institutional,5
canadien,5
americas,5
enlightenment,5
francisco,5
methodologies,5
rejection,5
ca,5
race,5
presidio,4
struggle,4
created,4
iowa,4
utility,4
mesoamerica,4
complex,4
identify,4
sheffield,4
ma,4
albán,4
ways,4
postprocessual,4
conscious,4
lightfoot,4
zhou,4
roman,4
interests,4
address,4
bloomington,4
latent,4
great,4
help,4
papers,4
side,4
politicized,4
ethnogenetic,4
genetic,4
behavior,4
factional,4
labor,4
segregation,4
linguistic,4
neighbors,4
tucson,4
fried,4
fig,4
third,4
find,4
hodder,4
marx,4
acculturation,4
soviet,4
ceramics,4
avksentiev,4
section,4
observations,4
stark,4
utah,4
fluid,4
conquest,4
diachronic,4
came,4
based,4
could,4
houses,4
events,4
shelach,4
struggles,4
evaluate,4
produced,4
tension,4
caused,4
useful,4
family,4
small,4
activities,4
mesa,4
dispositions,4
insiders,4
prehistoric,4
movement,4
later,4
isolationism,4
watson,4
indian,4
treatment,4
banks,4
end,4
forms,4
ages,4
outside,4
took,4
everyday,4
model,4
systematic,4
interpreting,4
africa,4
matthews,4
postclassic,4
viqueira,4
empirical,4
harvard,4
biblical,4
galindo,4
logic,4
divisions,4
period,4
postprocessualists,4
edom,4
braswell,4
relative,4
chance,4
foreign,4
emic,4
