WORDCOUNTS,WEIGHT
the,1443
of,1016
and,977
in,572
a,508
p,305
al,235
et,234
c,216
siberia,208
m,200
to,199
i,196
v,188
j,177
s,174
from,171
is,164
at,162
g,161
e,149
rcbp,145
with,141
lgm,140
for,130
paleolithic,130
was,126
on,123
pp,115
n,109
site,107
are,105
o,102
sites,101
l,98
were,97
that,93
by,93
northern,91
river,90
upper,87
layer,87
late,83
dates,82
kuzmin,79
cultural,75
y,74
human,70
europe,69
mammoth,69
derevianko,68
bone,62
eurasia,61
archaeol,61
table,61
res,61
springer,59
d,59
t,57
b,57
fig,56
during,55
this,54
quaternary,54
h,53
last,53
eastern,53
russian,53
age,51
radiocarbon,51
pleistocene,48
r,48
as,46
date,45
eds,45
central,44
no,44
data,44
zenin,44
found,43
f,43
ev,43
be,43
vasil,43
east,43
an,42
w,42
glacial,42
arctic,41
not,41
western,40
science,40
there,39
see,39
material,39
archaeological,39
k,39
some,38
bones,37
charcoal,37
occupation,37
siberian,37
it,36
time,36
archaeology,36
orlova,35
ed,35
climate,33
research,33
tseitlin,33
have,33
goebel,32
far,32
university,32
novosibirsk,32
also,32
press,32
ice,31
environment,31
evidence,31
remains,31
maximum,31
west,30
than,30
basin,30
or,30
new,30
artifacts,29
plain,28
glaciation,28
surface,28
these,28
ust,28
which,28
velichko,28
dolukhanov,27
palaeolithic,27
mal,27
about,27
pétrin,27
complex,26
ta,26
above,25
below,25
journal,24
chronology,24
yenisei,24
stone,23
asia,23
vegetation,23
dated,23
cores,23
presence,23
nauk,23
anthropology,23
tomsk,23
nauka,22
may,22
parts,22
pollen,22
southern,22
two,22
akademii,22
depth,22
humans,21
reviews,21
tools,21
part,21
cold,21
other,21
mainly,21
been,21
middle,21
years,21
shestakovo,20
reindeer,20
microblade,20
most,20
however,20
several,20
keates,20
more,20
assemblage,20
mochanov,19
conditions,19
excavated,19
but,19
ö,19
after,19
abramova,19
one,18
into,18
main,18
obtained,18
lisitsyn,18
people,18
medvedev,18
rossiiskoi,18
svendsen,18
z,17
van,17
astakhov,17
based,17
faunal,17
tarasov,17
weichselian,17
value,17
tundra,17
ineshin,17
although,17
area,17
sibirskogo,16
izdatelstvo,16
arkheologii,16
otdeleniya,16
peninsula,16
international,16
number,16
ulma,16
species,16
oxford,16
where,16
association,16
russia,16
early,16
north,16
large,15
studenoe,15
angara,15
possible,15
review,15
collected,15
northeastern,15
raw,15
located,15
only,15
lake,15
permafrost,15
global,15
beringia,15
trees,15
recent,15
environmental,14
conducted,14
loam,14
soffer,14
thus,14
taymyr,14
terrace,14
earlier,14
its,14
older,14
records,14
level,14
dating,14
high,14
pettitt,14
very,14
information,14
pavlov,14
kova,14
layers,14
geoarchaeological,14
woolly,13
modern,13
mogochino,13
bison,13
study,13
svezhentsev,13
sulerzhitsky,13
prehistory,13
because,13
climatic,13
published,13
present,13
region,13
konstantinov,13
today,13
novoselovo,13
sciences,13
values,13
chicago,13
studies,12
history,12
ô,12
sheet,12
severnoi,12
î,12
such,12
sample,12
landscapes,12
hoffecker,12
fedoseeva,12
periglacial,12
change,12
small,12
results,12
perhaps,12
transbaikal,12
associated,12
ui,12
current,12
world,12
numerous,12
leiden,12
ethnology,12
american,11
before,11
excavations,11
ogonki,11
even,11
â,11
near,11
paleolit,11
vasilievsky,11
siegert,11
horizon,11
settlement,11
vasilevski,11
single,11
available,11
ages,11
so,11
mangerud,11
forest,11
known,11
wood,11
oo,11
when,11
mamakan,11
sea,11
azii,11
moscow,11
valley,11
should,11
microblades,10
if,10
sources,10
existence,10
has,10
vol,10
holocene,10
tarachikha,10
gamble,10
shikaevka,10
structures,10
quite,10
span,10
water,10
including,10
top,10
shukurov,10
instituía,10
yakutia,10
european,10
antiquity,10
existed,10
series,10
cm,10
mongolia,10
steppe,10
models,10
sediments,10
include,10
between,10
does,9
mansi,9
mountains,9
roebroeks,9
andreev,9
america,9
mid,9
due,9
compared,9
environments,9
traces,9
lugovskoe,9
important,9
scale,9
used,9
geology,9
formations,9
irkutsk,9
volkov,9
second,9
materials,9
palaeoecology,9
stratigraphy,9
technology,9
locality,9
problemy,9
many,9
drozdov,9
end,9
covered,9
situated,9
lipnina,9
made,9
arkhipov,9
regions,9
grichuk,9
geography,9
perspectives,9
altai,9
u,9
type,9
cal,9
according,9
adaptation,9
original,9
sheets,9
paleolita,9
sungir,9
etnografii,9
km,9
major,9
lower,8
first,8
all,8
paleogeography,8
dynamics,8
along,8
rhinoceros,8
eurasian,8
loams,8
cave,8
boreas,8
problems,8
prehistoric,8
ocean,8
leshchinskiy,8
population,8
younger,8
directly,8
least,8
alluvial,8
up,8
south,8
identified,8
limited,8
megafaunal,8
needles,8
mammal,8
birch,8
ams,8
bar,8
street,8
academy,8
subfossil,8
buvit,8
less,8
range,8
lakes,8
co,8
dry,8
sandy,8
especially,8
horse,8
planetary,8
forests,8
did,8
institute,8
shlenka,8
larch,8
position,8
davies,8
summary,8
mostly,7
common,7
glaciers,7
northeast,7
true,7
po,7
localities,7
ii,7
might,7
seems,7
nature,7
situ,7
primary,7
petersburg,7
includes,7
andel,7
terberger,7
zelikson,7
stratigraphie,7
mussi,7
na,7
glushkova,7
baikal,7
kashchenko,7
brantingham,7
london,7
example,7
island,7
artifact,7
few,7
st,7
society,7
critical,7
horizons,7
york,7
light,7
möller,7
occupations,7
model,7
valleys,7
matrix,7
discovered,7
period,7
general,7
plant,7
sands,7
can,7
selemdzha,7
each,7
frequency,7
extent,7
praslov,7
jasper,7
sakhalin,7
paleoenvironment,6
now,6
institut,6
calibrated,6
they,6
fragment,6
analecta,6
bp,6
eye,6
different,6
reconstructions,6
yar,6
hunting,6
within,6
case,6
bader,6
throughout,6
reservoir,6
component,6
sp,6
nelson,6
belousov,6
geological,6
larichev,6
basic,6
direct,6
pitulko,6
show,6
sartan,6
hereafter,6
problem,6
could,6
further,6
recently,6
record,6
well,6
isotope,6
tributary,6
related,6
svoboda,6
beginnings,6
personal,6
krasny,6
il,6
golden,6
earth,6
radiouglerodnaya,6
industry,6
fully,6
yrs,6
using,6
sinitsyn,6
steppes,6
khronologiya,6
reconstruction,6
dwellings,6
culture,6
same,6
shahgedanova,6
kurenkova,6
channel,6
richards,6
flint,6
another,6
assemblages,6
hubberten,6
use,6
rivers,6
three,6
mountain,6
pozdny,6
hunters,6
occupied,6
we,6
who,6
hjort,6
complexes,6
colonization,6
correspond,6
tailored,6
edwards,6
through,6
quartzite,6
chukotka,6
formation,6
leidensia,6
fennema,6
given,6
much,6
praehistorica,6
jull,5
later,5
de,5
grosswald,5
represent,5
extreme,5
contradicts,5
total,5
my,5
sssr,5
latitudes,5
belong,5
evaluation,5
activity,5
powers,5
bottom,5
tables,5
lozhkin,5
drainage,5
bronk,5
communication,5
mammoths,5
kultury,5
without,5
pleniglacial,5
highlands,5
represented,5
their,5
changes,5
possibly,5
colder,5
recovered,5
sher,5
suggested,5
called,5
evraziiskogo,5
produced,5
publications,5
vo,5
instituta,5
ob,5
ten,5
reflect,5
project,5
approach,5
reliable,5
clothes,5
cool,5
latest,5
coast,5
core,5
dowdeswell,5
higham,5
populations,5
still,5
cracks,5
ermolova,5
patom,5
volume,5
melles,5
shows,5
fragments,5
patterns,5
adjacent,5
pine,5
mammalian,5
accepted,5
books,5
degree,5
discussion,5
clear,5
mammals,5
anderson,5
ago,5
aldan,5
byzovaya,5
megafauna,5
pieces,5
returned,5
es,5
analysis,5
geographic,5
ramsey,5
yamskikh,5
der,5
basins,5
destroyed,5
pooled,5
vostochnoi,5
secure,5
kulachye,5
size,5
both,5
presented,5
territory,5
conventional,5
frenzel,5
manufacture,5
evropy,5
needle,5
kara,5
zaitseva,5
mestonakhozhdenie,5
antler,4
red,4
suslov,4
source,4
schirrmeister,4
kashin,4
long,4
retouched,4
solifluction,4
sovremennye,4
yokoyama,4
suggesting,4
timing,4
typical,4
bladelets,4
context,4
papers,4
alluvium,4
account,4
vypusk,4
securely,4
hokkaido,4
x,4
jakobsson,4
colluvial,4
blades,4
since,4
elston,4
cases,4
items,4
silicified,4
paleoliticheskikh,4
reconstructed,4
reimer,4
across,4
proceedings,4
landscape,4
bifaces,4
certain,4
derived,4
spores,4
special,4
ravniny,4
support,4
determination,4
tusk,4
branch,4
section,4
solid,4
four,4
perspektivy,4
kholushkin,4
dominant,4
providing,4
decades,4
seven,4
issue,4
zone,4
rybin,4
fuel,4
novye,4
fiedel,4
appears,4
dwelling,4
overlying,4
scavenging,4
brought,4
hearth,4
beads,4
extinctions,4
precipitation,4
corresponds,4
tom,4
mediterranean,4
sibiri,4
components,4
mol,4
annual,4
generally,4
provenance,4
underlying,4
preliminary,4
macdonald,4
deer,4
periods,4
survived,4
therefore,4
anikovich,4
nagorya,4
indicates,4
edited,4
demars,4
tesa,4
ancient,4
complete,4
members,4
alexanderson,4
kamenny,4
guiot,4
dementiev,4
scholars,4
istorii,4
shelf,4
saarnisto,4
kienast,4
necessary,4
japan,4
zolnikov,4
samples,4
significant,4
kostenki,4
largely,4
assume,4
national,4
grew,4
characterized,4
spread,4
summer,4
stages,4
ikhine,4
fauna,4
article,4
tree,4
kiryak,4
adaptations,4
zabaikalya,4
provide,4
five,4
tetenkin,4
pamyatnikov,4
thick,4
stable,4
incorporated,4
southward,4
terrestrial,4
doi,4
ivory,4
particularly,4
pebbles,4
vek,4
combined,4
them,4
distribution,4
peyron,4
while,4
scavenged,4
paleosol,4
code,4
lab,4
wild,4
instead,4
uncalibrated,4
shunkov,4
gobi,4
dannym,4
smaller,4
deposits,4
temperatures,4
technological,4
observed,4
stuart,3
generated,3
per,3
achievements,3
lambeck,3
english,3
khenzykhenova,3
necessarily,3
mesolithic,3
yeniseya,3
updated,3
test,3
laricheva,3
dwarf,3
cope,3
production,3
originally,3
location,3
chalcedony,3
gosudarstvennogo,3
declined,3
height,3
zyryanka,3
sedimentation,3
warm,3
rich,3
shimkin,3
able,3
uncovered,3
okhotsk,3
polygonal,3
plicht,3
investigations,3
lena,3
occupy,3
irkutskogo,3
point,3
kolfschoten,3
implications,3
chronologies,3
corresponding,3
exposed,3
frequencies,3
cemeteries,3
peculiarities,3
development,3
run,3
demidov,3
stoyanka,3
vremya,3
elements,3
old,3
clark,3
ri,3
third,3
beginning,3
details,3
let,3
likely,3
higher,3
online,3
asiatic,3
absent,3
soviet,3
evalga,3
drevnikh,3
amirkhanov,3
radiouglerodnogo,3
nos,3
í,3
discoveries,3
cohmap,3
elsewhere,3
loess,3
articulated,3
calendar,3
too,3
additional,3
origins,3
beyond,3
polar,3
verkhnego,3
coldest,3
flakes,3
verpoorte,3
khayrgas,3
view,3
union,3
greater,3
had,3
allow,3
chikhen,3
sokoloff,3
out,3
owen,3
kageyama,3
neighboring,3
ofberingia,3
earliest,3
burial,3
determinations,3
paleolitivedeniya,3
hedges,3
almost,3
paleoenvironmental,3
tool,3
hyman,3
macrofossil,3
whole,3
overview,3
q,3
place,3
blade,3
winter,3
rodents,3
away,3
either,3
citing,3
biogeography,3
mammuthus,3
field,3
drier,3
intervals,3
multiple,3
reported,3
liu,3
finds,3
waguespack,3
lyzhin,3
he,3
maschenko,3
calibration,3
dannye,3
make,3
oledeneniya,3
etnografia,3
vicinity,3
pseudomorphoses,3
yet,3
museum,3
retreat,3
paleontological,3
paleogeografiya,3
latitude,3
specimens,3
unwin,3
olsen,3
reports,3
regional,3
geomorphology,3
simulation,3
etnografìi,3
name,3
harrison,3
toward,3
kutzbach,3
nonarboreal,3
fact,3
agui,3
appeared,3
frost,3
archaeopress,3
variation,3
depopulation,3
outside,3
do,3
monographs,3
chetvertichnogo,3
michael,3
aseev,3
evrazii,3
elevation,3
understanding,3
kolyma,3
bocquetappel,3
materialnoi,3
asian,3
skeptical,3
unfortunately,3
doubt,3
processes,3
previous,3
man,3
similar,3
urbana,3
biome,3
arkheologicheskie,3
taphonomic,3
times,3
indicate,3
lunkka,3
ural,3
oxbow,3
systems,3
evolutionary,3
murray,3
mineralogy,3
interpretations,3
shallow,3
biomes,3
obsidian,3
climap,3
slightly,3
shale,3
widely,3
consists,3
yr,3
vladivostok,3
radiouglerodnye,3
universiteta,3
pamyatniki,3
maps,3
perioda,3
tusks,3
primorye,3
nikolaev,3
volumes,3
methods,3
clovis,3
subdivided,3
occupies,3
berger,3
bezusko,3
considered,3
detail,3
kokorevo,3
school,3
cirque,3
argillite,3
issledovaniy,3
conclusion,3
kultura,3
henriksen,3
palaeogeography,3
here,3
geoarchaeology,3
over,3
continental,3
krasnoyarsk,3
vitim,3
cultures,3
sheep,3
paleoliticheskie,3
derevyagin,3
mys,3
reliability,3
spruce,3
advances,3
animal,3
dikov,3
amur,3
particular,3
arkheologiya,3
nearby,3
interval,3
waters,3
prismatic,3
geologiya,3
city,3
lies,3
kuhn,3
webb,3
come,3
survival,3
reveals,3
izvestiya,3
stratigrafiya,3
illinois,3
dinamika,3
physical,3
am,3
kuzmina,3
modeling,3
klein,3
brubaker,3
immediately,3
among,3
unequivocal,3
close,3
tube,3
fir,2
difficult,2
krenke,2
go,2
fleming,2
beringian,2
currently,2
ntl,2
chronological,2
limits,2
groups,2
shelves,2
pogrebeniya,2
laboratorii,2
logachev,2
diabase,2
anthropogene,2
gataullin,2
federation,2
distributed,2
mouth,2
rick,2
kinds,2
leningrad,2
forsström,2
nekotorykh,2
strictly,2
completely,2
former,2
decade,2
undertaken,2
prentice,2
excavation,2
rf,2
oshchepkova,2
question,2
bespaly,2
domes,2
track,2
descriptions,2
diversity,2
bahn,2
archeological,2
leads,2
sequence,2
stepanov,2
panova,2
darvill,2
bonsall,2
taken,2
disturbance,2
palynological,2
kononenko,2
marliave,2
fulbrightweb,2
molodin,2
taimyr,2
limb,2
arlington,2
hunted,2
peopling,2
studied,2
farther,2
reveal,2
take,2
real,2
help,2
bering,2
ddiine,2
