WORDCOUNTS,WEIGHT
and,1307
the,1189
of,1061
in,839
a,447
de,340
to,281
pp,266
p,260
j,221
r,201
panama,200
from,188
central,183
d,180
cooke,177
b,170
on,164
costa,163
f,146
rica,142
g,141
that,139
w,137
university,130
y,129
m,127
for,126
with,126
american,125
la,123
is,120
e,117
press,114
eds,113
et,111
ranere,109
were,106
s,103
by,101
at,100
ed,98
as,98
al,97
linares,94
archaeology,91
america,90
en,89
c,89
or,86
del,84
o,81
l,81
lange,81
are,78
new,77
stone,72
have,72
piperno,71
archaeological,70
el,69
land,68
between,67
bridge,65
which,65
an,65
their,63
this,61
was,60
prehistoric,60
no,58
been,56
not,56
los,54
it,53
early,53
human,52
k,52
cambridge,51
museum,51
prehistory,51
social,51
native,51
h,50
these,50
south,49
people,47
cultural,46
sites,45
area,45
pottery,44
panamá,44
tropical,43
maize,42
more,42
i,42
gran,40
they,39
sheets,39
lower,38
some,38
pacific,38
region,38
after,37
peabody,37
snarskis,36
has,36
americans,36
be,36
evidence,35
population,34
t,34
hoopes,34
harvard,34
among,34
into,33
than,33
areas,33
adaptive,32
tools,31
spanish,31
monographs,31
chiriqui,31
agriculture,31
vínculos,30
colombia,30
journal,30
but,30
radiations,30
there,29
york,29
also,29
san,29
las,29
washington,29
during,28
culture,28
caribbean,28
chiefdoms,27
anthropology,27
dc,27
research,27
nicaragua,26
history,26
helms,26
other,26
found,26
data,26
sitio,26
precolumbian,26
who,26
universidad,25
gold,25
time,25
mexico,25
forests,25
sánchez,24
most,24
record,24
world,24
lothrop,24
v,24
recent,24
mesoamerica,23
such,23
site,23
its,23
ancient,23
where,23
exchange,23
northern,23
science,23
arenal,22
holocene,22
many,22
local,22
would,22
art,22
city,22
groups,21
cerro,21
whose,21
subsistence,21
languages,21
settlement,21
power,21
contact,21
ceramic,21
nicoya,21
bray,21
first,20
fig,20
even,20
late,20
pearsall,20
smithsonian,20
historia,20
only,20
intermediate,20
use,20
antiquity,20
analysis,20
peoples,20
studies,19
western,19
populations,19
chiefdom,19
made,19
plant,19
z,18
coastal,18
special,18
evolution,18
southern,18
period,18
forest,18
revista,18
fonseca,18
lake,18
north,18
oviedo,17
preceramic,17
formative,17
general,17
arqueología,17
small,17
coast,17
pearson,17
can,17
corrales,17
large,16
production,16
vol,16
ritual,16
valdés,16
origins,16
mesoamerican,16
regional,16
change,16
climate,16
panamanian,16
society,16
two,16
josé,16
continental,16
texas,16
them,16
isthmus,15
since,15
constenla,15
important,15
austin,15
however,15
dumbarton,15
because,15
well,15
used,15
barrantes,15
lowland,15
oaks,15
codé,15
different,15
although,15
territories,15
manioc,15
valley,15
investigaciones,14
before,14
archaeologists,14
eastern,14
point,14
along,14
wealth,14
several,14
when,14
rican,14
international,14
jade,14
quaternary,14
willey,14
language,14
features,14
juan,14
over,14
historical,14
proceedings,14
until,14
remains,14
complex,13
one,13
chief,13
n,13
hierarchy,13
santa,13
conte,13
fish,13
had,13
artifacts,13
london,13
department,13
drolet,13
maya,13
polities,13
dry,13
xvi,13
institution,13
earliest,13
anthropological,13
very,13
ones,13
plants,13
prestige,13
tropics,12
graham,12
chiefs,12
vegetation,12
marine,12
how,12
lgs,12
changes,12
albuquerque,12
pleistocene,12
lived,12
cordillera,12
related,12
américa,12
horn,12
steward,12
located,12
about,12
reports,12
present,12
years,12
food,12
three,12
so,12
probably,12
adaptations,12
often,12
nacional,12
dissertation,12
each,12
ph,12
goods,12
cal,12
paleoindian,12
instituto,11
díaz,11
long,11
tradition,11
origin,11
atlantic,11
humid,11
behavior,11
hansell,11
development,11
jr,11
dates,11
jones,11
paleoecological,11
divergence,11
obtained,11
remote,11
study,11
emergence,11
latin,11
sensing,11
chibchan,11
pollen,11
ibarra,11
size,11
editorial,11
bishop,11
parità,11
healy,11
mckee,11
volcanism,11
patterns,11
trade,11
species,11
clovis,11
quilter,11
series,11
colorado,11
current,11
wild,11
materials,11
difficult,10
village,10
stirling,10
bp,10
being,10
monagrillo,10
briggs,10
farmers,10
last,10
political,10
papers,10
british,10
sobre,10
fowler,10
van,10
river,10
su,10
view,10
societies,10
centers,10
mortuary,10
documented,10
oro,10
all,10
coeval,10
guatemala,10
same,10
jadeite,10
style,10
date,10
geography,10
domesticated,10
antropología,10
sea,10
americas,10
talamanca,10
specific,10
introduction,9
museo,9
implications,9
darién,9
isthmian,9
case,9
genetic,9
diversity,9
cf,9
genetics,9
may,9
communities,9
animals,9
bermingham,9
greater,9
academic,9
cuevan,9
occupation,9
dispersal,9
watershed,9
ancestors,9
ceremonial,9
harris,9
relationship,9
cultivated,9
bar,9
mcgimsey,9
differences,9
venezuela,9
yeguada,9
similar,9
points,9
histórica,9
ornaments,9
espinosa,9
oxford,9
polychrome,9
bush,9
objects,9
here,9
natural,9
cultures,9
cultivation,9
proposed,9
colinvaux,9
became,9
territory,9
formation,9
metal,8
valle,8
if,8
arias,8
bifacial,8
modern,8
indias,8
nature,8
analyses,8
basin,8
those,8
within,8
romoli,8
para,8
aguadulce,8
ai,8
perspective,8
traditions,8
highlands,8
una,8
derived,8
griggs,8
coclé,8
out,8
baudez,8
initial,8
ceramics,8
produced,8
near,8
andes,8
records,8
relevance,8
survey,8
around,8
few,8
villages,8
activities,8
habitats,8
economic,8
columbus,8
smith,8
his,8
crops,8
niwot,8
farming,8
landscape,8
phytoliths,8
material,8
por,8
ethnology,8
maria,8
documentos,8
like,8
paths,8
earlier,8
obsidian,8
starch,8
un,8
phytolith,8
fernández,8
región,8
ecology,8
did,8
institute,8
middle,8
both,8
through,8
slopes,8
centro,8
norr,8
boletín,8
documentary,8
much,8
now,7
later,7
considerably,7
linguistic,7
settlements,7
lowlands,7
either,7
sources,7
seems,7
highland,7
haberland,7
bogotá,7
recorded,7
bird,7
figs,7
possible,7
estudio,7
relationships,7
developments,7
items,7
back,7
houses,7
young,7
bahía,7
across,7
crafted,7
importance,7
certain,7
domestication,7
philadelphia,7
volcan,7
dated,7
technology,7
haller,7
glacial,7
though,7
recently,7
