WORDCOUNTS,WEIGHT
and,1452
the,1448
of,1252
in,1126
a,568
j,330
to,324
archaeology,286
settlement,284
m,258
regional,209
r,204
s,198
for,193
pp,192
university,184
on,172
e,171
archaeological,164
is,155
are,151
survey,150
l,146
that,143
eds,141
press,140
from,139
d,139
g,138
p,136
c,133
studies,131
or,126
research,112
ed,110
et,106
b,101
al,99
american,97
t,97
have,95
landscape,94
new,89
not,87
k,83
as,83
with,82
sites,80
patterns,79
h,78
data,77
by,75
an,74
de,73
i,72
social,71
but,71
w,69
age,69
early,69
journal,67
n,67
project,65
pattern,65
springer,65
be,64
it,61
archaeol,61
systems,61
res,61
state,60
arizona,60
at,59
f,59
field,59
valley,59
history,58
antiquity,58
has,57
study,57
middle,56
more,55
region,54
mexico,53
prehistoric,52
surveys,51
oxford,51
analysis,51
landscapes,50
mediterranean,50
area,50
one,49
change,49
period,48
world,48
these,47
other,46
this,46
ancient,45
series,45
late,44
population,44
use,43
were,42
land,42
there,41
paleolithic,41
its,41
bronze,41
international,40
papers,40
different,40
communities,39
bar,39
many,39
cultural,38
southern,38
central,37
been,37
anthropology,37
archaeopress,36
states,35
southeastern,35
between,35
california,34
anthropological,34
site,33
was,33
northern,33
los,33
neolithic,32
time,32
southwest,32
historical,32
settlements,31
organization,31
societies,31
scale,31
society,31
variation,31
theory,31
they,30
tucson,30
basin,30
london,30
coverage,30
areas,30
institute,30
can,30
all,29
dynamics,29
no,29
their,29
prehistory,29
kowalewski,29
vol,28
projects,28
which,28
we,28
what,28
political,27
smith,27
lake,27
la,27
complexity,27
cotsen,27
city,27
angeles,26
regions,26
v,26
local,26
over,26
essays,25
stone,25
sheffield,25
roman,25
production,25
u,25
some,25
surface,25
future,25
approach,25
economic,25
also,25
perspectives,25
places,25
models,25
mesoamerica,24
cyprus,24
rural,24
than,24
utah,24
out,24
cambridge,24
place,24
systematic,24
small,24
maya,24
o,23
complex,23
europe,23
british,23
such,23
river,23
beyond,23
do,23
strategies,23
salt,23
recent,23
academic,22
southwestern,22
rice,22
about,22
blanton,22
wilkinson,22
archaeologists,21
great,21
warfare,21
during,21
urbanism,21
parsons,21
germany,20
system,20
case,20
prehispanic,20
oaxaca,20
pueblo,20
work,20
latin,20
south,20
museum,20
spatial,20
chiefdoms,19
york,19
good,19
mesopotamia,19
culture,19
theoretical,19
methods,19
y,19
athens,19
school,19
past,19
economy,19
ô,18
eastern,18
bintliff,18
resource,18
because,18
periods,18
department,18
see,18
practice,18
years,18
macroregional,18
would,18
exchange,18
agricultural,18
through,18
formation,18
national,18
north,18
china,17
classic,17
verlag,17
community,17
most,17
based,17
well,17
urban,17
comparative,17
multiple,17
conard,16
groups,16
attema,16
hohokam,16
australia,16
review,16
feinman,16
human,16
william,16
had,16
found,16
record,16
describe,16
results,16
will,16
ana,16
only,16
report,16
antropología,16
evidence,16
much,16
georgia,15
those,15
italian,15
van,15
how,15
subsistence,15
scales,15
view,15
people,15
jordan,15
ecology,15
demographic,15
including,15
ö,15
greece,15
uk,15
should,15
environmental,14
large,14
approaches,14
western,14
design,14
iron,14
development,14
old,14
upper,14
example,14
tempe,14
several,14
migration,14
southeast,14
management,14
two,14
made,14
processes,14
mississippian,14
aegean,14
united,14
emergence,14
into,13
first,13
stanish,13
méxico,13
since,13
peru,13
important,13
objectives,13
pottery,13
make,13
issues,13
useful,13
where,13
en,13
polities,13
bulletin,13
understanding,13
colorado,13
east,13
did,13
very,13
less,13
medieval,13
among,13
if,12
foraging,12
significant,12
ma,12
di,12
context,12
leblanc,12
stark,12
â,12
tübingen,12
tiwanaku,12
used,12
part,12
köhler,12
kerns,12
villages,12
using,12
historia,12
volume,12
heritage,12
model,12
africa,12
chen,12
distribution,12
size,12
little,12
integration,12
now,11
market,11
mobility,11
potentials,11
mesolithic,11
kuna,11
plain,11
me,11
agriculture,11
resources,11
gila,11
hierarchy,11
excavations,11
adams,11
perspective,11
may,11
environments,11
artefact,11
problems,11
hinterland,11
michigan,11
fish,11
method,11
overview,11
records,11
boundaries,11
coast,11
always,11
liu,11
activities,11
instituto,11
larger,11
books,11
balkansky,11
carried,11
often,11
fields,11
nacional,11
environment,11
venclová,11
df,11
wadi,11
need,11
archaic,11
comparison,11
west,11
territories,11
does,10
junker,10
schools,10
lowlands,10
du,10
being,10
last,10
el,10
sanders,10
traditions,10
alabama,10
coinman,10
changes,10
show,10
archeological,10
behavioral,10
island,10
del,10
pluckhahn,10
he,10
mesa,10
architecture,10
surveyed,10
yet,10
varíen,10
ceramic,10
bauer,10
desert,10
three,10
times,10
oxbow,10
then,10
here,10
current,10
imperial,10
holocene,10
ohio,10
variability,10
washington,10
inka,9
tuscaloosa,9
center,9
lower,9
ii,9
evolution,9
vols,9
asia,9
cherry,9
collapse,9
sample,9
kinds,9
growth,9
empires,9
intensity,9
publications,9
information,9
role,9
patterning,9
jeffrey,9
iacovou,9
oriental,9
things,9
few,9
florida,9
units,9
islands,9
verde,9
knapp,9
others,9
towns,9
pennsylvania,9
anthropologist,9
empire,9
examples,9
like,9
so,9
especially,9
evolutionary,9
crete,9
sometimes,9
types,9
when,9
alternative,9
kolb,9
know,9
abandonment,9
whether,9
fedick,9
des,9
african,9
parkinson,9
association,9
nicholas,8
difficult,8
nijboer,8
village,8
boulder,8
valle,8
seems,8
together,8
robert,8
within,8
key,8
america,8
demography,8
northeast,8
branigan,8
zifferero,8
relations,8
century,8
urbanization,8
jr,8
civilization,8
his,8
coastal,8
philadelphia,8
contributions,8
az,8
maiden,8
origins,8
syria,8
nichols,8
artifacts,8
andes,8
related,8
wilshusen,8
sense,8
mclntosh,8
quite,8
australian,8
kiva,8
preliminary,8
mastache,8
rome,8
harry,8
single,8
older,8
same,8
published,8
analytical,8
spain,8
perhaps,8
mccormick,8
collecting,8
trends,8
questions,8
historic,8
features,8
black,8
lipe,8
instead,8
article,8
blackwell,8
patterson,8
habu,8
drennan,8
ecological,8
polis,8
changing,8
similar,8
iv,8
form,8
dedicated,8
periphery,8
researchers,8
disciplines,8
territory,8
although,8
vi,8
modeling,8
interaction,8
billman,8
major,8
formed,7
before,7
oceania,7
long,7
revisited,7
highland,7
evaluation,7
madsen,7
aspects,7
point,7
cited,7
mountains,7
interest,7
even,7
general,7
rather,7
wilcox,7
parts,7
creek,7
der,7
irrigation,7
my,7
plateau,7
centers,7
deal,7
ann,7
having,7
italy,7
woodland,7
whole,7
artifact,7
legacy,7
around,7
climate,7
core,7
up,7
critical,7
power,7
expansion,7
charlton,7
techniques,7
deadly,7
etc,7
continuity,7
transects,7
toward,7
distributions,7
program,7
existing,7
hinterlands,7
arqueologia,7
valleys,7
who,7
mesopotamian,7
santley,7
full,7
theories,7
craft,7
thrane,7
arbor,7
iran,7
relationship,7
usually,7
maps,7
institutions,7
why,7
tiber,7
aboriginal,7
niger,7
chora,7
material,7
known,7
temporal,7
natural,7
each,7
particular,7
chifeng,7
transition,7
heartland,7
dc,7
pathways,7
problem,6
kluwer,6
common,6
later,6
pittsburgh,6
uplands,6
fragmented,6
decade,6
cycles,6
sources,6
davis,6
nm,6
concepts,6
proposals,6
reorganization,6
x,6
yeki,6
santa,6
cases,6
leadership,6
jones,6
dd,6
interesting,6
highlands,6
process,6
factors,6
ones,6
heredia,6
specialization,6
greater,6
effort,6
mesoamerican,6
honoring,6
occupation,6
produced,6
guidance,6
structure,6
without,6
knowledge,6
diachronie,6
literature,6
aztec,6
runnels,6
le,6
interacting,6
smithsonian,6
methodological,6
describes,6
und,6
perception,6
foragers,6
formative,6
copan,6
us,6
present,6
pacheco,6
crm,6
farming,6
end,6
chiefdom,6
homenaje,6
redmond,6
collaborative,6
clear,6
fitzhugh,6
individual,6
high,6
ages,6
anderson,6
sydney,6
institution,6
sociopolitical,6
investigations,6
attention,6
european,6
space,6
provide,6
hill,6
giuseppe,6
plains,6
life,6
fe,6
itself,6
forest,6
dissertation,6
serra,6
dispersed,6
must,6
reconnaissance,6
athanassopoulos,6
offers,6
puche,6
cover,6
control,6
ph,6
cities,6
better,6
terms,6
making,6
ravesloot,6
surveying,6
waters,6
while,6
suggests,6
mesoamericana,6
regularities,6
abbott,6
indians,6
harrison,6
our,6
americas,6
underhill,6
france,6
gainesville,6
gis,5
edge,5
methodology,5
ways,5
comparisons,5
pérez,5
ortman,5
secondary,5
analyses,5
studied,5
mississippi,5
prior,5
witcher,5
spielmann,5
far,5
interior,5
economies,5
chamblee,5
fréter,5
relationships,5
finsten,5
gilman,5
type,5
given,5
ethridge,5
distinct,5
developments,5
compared,5
find,5
transformations,5
basic,5
münchen,5
after,5
orcutt,5
productive,5
hopewell,5
kintigh,5
intensive,5
section,5
observations,5
peninsula,5
requires,5
strategy,5
queensland,5
histories,5
pwiti,5
war,5
cannot,5
sedentism,5
near,5
bandelier,5
overviews,5
archaeologist,5
levanthal,5
northwest,5
structures,5
lanham,5
gojda,5
wandsnider,5
hole,5
generally,5
value,5
poland,5
various,5
logistical,5
darvill,5
synthesis,5
limited,5
veracruz,5
still,5
above,5
monte,5
kaogu,5
wright,5
indian,5
insights,5
oldenbourg,5
mixteca,5
titicaca,5
rock,5
paine,5
lack,5
idea,5
scholars,5
blocks,5
contemporary,5
galaty,5
zealand,5
honor,5
adjacent,5
geography,5
cycling,5
showing,5
another,5
demonstrated,5
range,5
postclassic,5
intermountain,5
samples,5
factor,5
ideas,5
described,5
trade,5
open,5
points,5
earlier,5
interpretations,5
contact,5
wells,5
versus,5
suggest,5
science,5
ine,5
collections,5
team,5
fang,5
frontier,5
forests,5
bogotá,5
suggestions,5
any,5
olszewski,5
simply,5
extensive,5
detail,5
md,5
geoarchaeology,5
set,5
cultures,5
worth,5
works,5
advances,5
lovis,5
johnson,5
sinai,5
foundations,5
too,5
art,5
plata,5
beck,5
technologies,5
copper,5
hesperia,5
au,5
terminal,5
come,5
kohler,5
shown,5
