WORDCOUNTS,WEIGHT
the,770
and,658
of,594
in,484
a,280
to,216
d,137
for,130
that,128
s,118
j,116
archaeological,115
dating,112
from,97
m,80
r,79
dean,76
dendrochronology,74
are,71
e,68
as,68
on,68
is,67
c,67
tucson,66
pp,62
university,60
research,60
dates,58
be,57
have,55
data,51
or,51
g,49
w,49
by,48
new,48
not,46
at,45
t,44
an,44
nash,42
tree,42
eds,42
international,40
et,40
analysis,40
date,39
h,38
with,38
american,37
was,36
ring,36
other,35
i,35
chronologies,35
radiocarbon,35
swetnam,34
rings,33
been,33
it,32
l,32
see,32
p,31
because,31
baillie,31
chronology,31
north,31
has,30
prehistoric,30
environment,30
years,30
arizona,30
environmental,29
they,29
press,29
america,29
b,29
ed,28
oak,28
meko,28
studies,27
stahle,27
proceedings,27
conference,27
trees,27
humanity,26
sites,26
used,26
k,26
southwest,26
archaeology,26
dendrochronological,25
az,25
which,25
archaeologists,24
laboratory,24
history,22
record,22
specimens,22
europe,22
time,22
all,21
crossdating,21
may,21
this,21
historic,21
species,21
pine,21
between,21
than,20
climate,20
these,20
ahlstrom,20
were,20
such,19
ai,19
al,19
but,19
can,19
applications,19
historical,19
world,19
one,18
journal,18
growth,18
their,18
when,18
site,18
use,18
kuniholm,17
drought,17
also,17
period,17
series,17
towner,16
dated,16
further,16
well,16
climatic,16
reconstruction,16
more,16
mexico,16
over,16
wood,16
nature,15
crossdated,15
change,15
about,15
v,15
science,15
if,14
douglass,14
old,14
n,14
most,14
had,14
recently,14
its,14
using,14
will,14
dendrochronologists,14
do,14
northern,14
behavior,13
last,13
human,13
schweingruber,13
contributions,13
long,13
f,13
southern,13
oxford,13
york,13
region,13
report,13
early,13
jacoby,13
temperature,13
recent,13
cutting,12
those,12
development,12
no,12
found,12
during,12
mesa,12
same,12
specimen,12
noncutting,12
cleaveland,12
variability,12
although,12
evidence,12
pinus,11
great,11
british,11
some,11
possible,11
developed,11
aspects,11
dendroclimatology,11
precipitation,11
therefore,11
many,11
number,11
lake,11
significant,11
trade,11
anderson,11
indicate,11
antiquity,11
construction,11
growing,11
utah,11
into,10
there,10
resources,10
southwestern,10
fig,10
hillam,10
events,10
though,10
south,10
interpretation,10
two,10
timbers,10
only,10
including,10
colorado,10
conditions,10
created,9
either,9
reconstructions,9
england,9
u,9
back,9
study,9
monuments,9
decades,9
late,9
academic,9
records,9
regions,9
related,9
published,9
bulletin,9
biological,9
beams,9
reports,9
bar,9
areas,9
made,9
fritts,9
robinson,9
anasazi,9
navajo,9
stress,9
salt,9
independent,9
methods,9
centuries,9
given,9
techniques,9
include,9
cook,9
now,8
o,8
dendroclimatic,8
occurred,8
sources,8
archaeologically,8
dd,8
west,8
pueblo,8
alaska,8
resource,8
chronometrie,8
however,8
paleoenvironmental,8
led,8
he,8
examined,8
efforts,8
present,8
smiley,8
processes,8
three,8
ireland,8
aegean,8
united,8
interested,8
did,8
volcanic,8
city,8
states,8
medieval,7
large,7
modern,7
first,7
season,7
papers,7
eastern,7
variations,7
timber,7
application,7
century,7
perspective,7
general,7
van,7
across,7
after,7
similar,7
changes,7
additional,7
ancient,7
basin,7
behavioral,7
panel,7
event,7
briffa,7
wimmer,7
chronological,7
chronometry,7
year,7
kluwer,7
samples,7
questions,7
so,7
summer,7
beam,7
european,7
dissertation,7
associated,7
simply,7
known,7
paper,7
abandonment,7
current,7
particularly,7
through,7
among,7
major,7
germany,6
center,6
implications,6
eruption,6
able,6
recorded,6
advances,6
architectural,6
response,6
english,6
levels,6
hughes,6
parts,6
crossdate,6
impact,6
age,6
charcoal,6
plateau,6
could,6
occupation,6
population,6
produced,6
method,6
kiva,6
paintings,6
field,6
bridge,6
annual,6
production,6
provided,6
valuable,6
san,6
indicates,6
ice,6
ponderosa,6
sapwood,6
department,6
regional,6
double,6
useful,6
fire,6
technique,6
others,6
analytical,6
fact,6
end,6
where,6
less,6
would,6
black,6
often,6
pilcher,6
gunn,6
factors,6
who,6
forest,6
dordrecht,6
must,6
different,6
east,6
past,6
treering,6
agricultural,6
produce,6
art,6
northwestern,6
national,6
area,6
vetter,6
difficult,5
arctic,5
western,5
kairiukstis,5
source,5
asia,5
principles,5
warm,5
analyses,5
worldwide,5
arrigo,5
courtesy,5
canyon,5
exist,5
severe,5
jr,5
subjects,5
compared,5
archaeologist,5
jones,5
reconstructed,5
environments,5
prehistory,5
skeleton,5
panels,5
result,5
carolina,5
cores,5
cultural,5
focused,5
tools,5
absolute,5
near,5
basis,5
inferences,5
own,5
buildings,5
mediterranean,5
settlement,5
highly,5
results,5
periods,5
portion,5
various,5
populations,5
economic,5
nearly,5
dwellings,5
make,5
verde,5
culture,5
eruptions,5
variation,5
patterns,5
relevant,5
holocene,5
netherlands,5
methodological,5
high,5
preservation,5
adaptive,5
france,5
sequences,5
ward,5
geographic,5
gumerman,5
sciences,5
each,5
anthropology,5
lamarche,5
phd,5
what,5
list,5
larson,5
theory,5
cabi,5
both,5
reconstruct,5
false,5
washington,5
effects,5
potential,5
chicago,5
should,5
building,5
final,4
common,4
estimated,4
cells,4
earlywood,4
mountains,4
identify,4
stone,4
sets,4
being,4
sequoia,4
metal,4
switzerland,4
state,4
key,4
chaco,4
quality,4
interest,4
occurs,4
elements,4
henri,4
rather,4
denmark,4
subsistence,4
certain,4
possibly,4
river,4
statistical,4
severity,4
clearly,4
too,4
four,4
commonly,4
albuquerque,4
important,4
plot,4
seven,4
out,4
economics,4
ann,4
wide,4
failure,4
literature,4
example,4
northwest,4
oaks,4
structures,4
successful,4
working,4
below,4
cold,4
salzer,4
microfilms,4
characteristics,4
quaternary,4
investigations,4
master,4
progress,4
variety,4
identified,4
death,4
still,4
latewood,4
southeast,4
noted,4
missing,4
lighter,4
occupations,4
frost,4
pattern,4
model,4
purposes,4
eckstein,4
multidisciplinary,4
interpreting,4
local,4
giddings,4
walpi,4
jamestown,4
clear,4
individual,4
problems,4
heartwood,4
arbor,4
grandes,4
note,4
continued,4
provide,4
usually,4
norton,4
striker,4
precise,4
control,4
beginning,4
references,4
forestry,4
ravesloot,4
distribution,4
yield,4
hundreds,4
transition,4
much,4
aspect,4
cambridge,4
typically,4
oldest,4
modeling,4
schiffer,4
bristlecone,4
little,4
taylor,4
fir,3
concerned,3
insect,3
pueblito,3
multilingual,3
apache,3
introduction,3
tend,3
fletcher,3
wazny,3
before,3
experience,3
glossary,3
neolithic,3
attempt,3
georgia,3
suggesting,3
indeed,3
billamboz,3
deemed,3
deforestation,3
juniper,3
within,3
case,3
occasional,3
sophisticated,3
laxton,3
vol,3
determined,3
activity,3
tracing,3
cited,3
lambert,3
signal,3
exposed,3
regarding,3
central,3
lara,3
andrew,3
review,3
relationships,3
veracity,3
against,3
millennium,3
savannah,3
cases,3
body,3
publications,3
find,3
swiss,3
orcel,3
higher,3
interesting,3
database,3
german,3
without,3
identification,3
krapiec,3
absent,3
stressful,3
how,3
infestation,3
basic,3
longest,3
climatology,3
estimates,3
dipeso,3
reason,3
arid,3
developments,3
locally,3
section,3
elsewhere,3
geophysical,3
undated,3
shorter,3
surface,3
bartholin,3
cut,3
dc,3
based,3
lead,3
aftermath,3
allow,3
societies,3
deal,3
narrow,3
ellicott,3
density,3
reviews,3
earthquake,3
cannot,3
applied,3
harvested,3
required,3
haury,3
work,3
updated,3
reader,3
london,3
irish,3
barn,3
dozens,3
older,3
refined,3
myriad,3
people,3
actually,3
middle,3
approach,3
heritage,3
arkansas,3
painting,3
giant,3
level,3
order,3
pedigree,3
around,3
hemisphere,3
castle,3
spanish,3
transport,3
june,3
ship,3
industry,3
churches,3
productivity,3
schematic,3
society,3
belgium,3
poland,3
situation,3
impacts,3
schmidt,3
short,3
outer,3
once,3
kent,3
yet,3
museum,3
programs,3
repair,3
technology,3
under,3
light,3
performed,3
natural,3
virgin,3
social,3
evaluating,3
french,3
jeffrey,3
loader,3
deserves,3
water,3
comparison,3
lund,3
documents,3
becker,3
available,3
slovenia,3
material,3
colony,3
native,3
kaennel,3
going,3
degree,3
analyzed,3
desert,3
lavier,3
exciting,3
variables,3
continue,3
rejected,3
discovered,3
laboratories,3
ottoman,3
alerce,3
david,3
like,3
accurate,3
provides,3
kaye,3
blanton,3
examine,3
effect,3
corners,3
we,3
ago,3
darker,3
brown,3
shiyatov,3
relationship,3
africa,3
stream,3
ecological,3
cedar,3
groves,3
began,3
effectively,3
exists,3
worlds,3
interpretive,3
stable,3
quantitative,3
anthropological,3
practice,3
colonists,3
intensification,3
concordance,3
stem,3
volcanology,3
argue,3
euler,3
inquiry,3
far,3
replication,3
living,3
february,3
terms,3
making,3
information,3
tasmania,3
size,3
researchers,3
howard,3
presented,3
beck,3
come,3
formation,3
litton,3
wolfman,3
illinois,3
larch,3
documentation,3
contributed,3
grown,3
constructed,3
attempted,3
ca,3
mcgraw,3
temperatures,3
substantial,3
southeastern,3
malcolm,3
gran,3
hypothesis,3
problem,2
gis,2
does,2
paleoenvironment,2
explosion,2
hirschboeck,2
currently,2
done,2
isotopie,2
flow,2
way,2
vienna,2
mescalero,2
norway,2
affected,2
determine,2
extends,2
utility,2
per,2
passing,2
group,2
needed,2
complex,2
informative,2
likely,2
alive,2
prince,2
seriation,2
park,2
decade,2
cycles,2
title,2
cornell,2
santorini,2
calibration,2
bark,2
contexts,2
lower,2
hopi,2
stressed,2
www,2
familiarity,2
roman,2
fifteenth,2
originally,2
attempts,2
taken,2
concentrated,2
musical,2
humans,2
words,2
worthington,2
scientists,2
advantage,2
estimation,2
therein,2
procedure,2
feature,2
miles,2
concepts,2
dincauze,2
access,2
political,2
complicated,2
china,2
aylesford,2
context,2
datable,2
cathedrals,2
luminescence,2
iv,2
demography,2
right,2
weston,2
italian,2
prior,2
sixteenth,2
zuni,2
dutch,2
bell,2
twelfth,2
recalcitrant,2
anomalous,2
interior,2
dendroecology,2
ringwidth,2
phase,2
examining,2
historically,2
difficulties,2
dynamics,2
inner,2
nepal,2
due,2
september,2
sp,2
santa,2
media,2
schulman,2
sample,2
hevly,2
chihuahua,2
feathers,2
thereof,2
clustering,2
casas,2
stokes,2
star,2
columbia,2
third,2
died,2
even,2
instruments,2
dry,2
pronounced,2
fennoscandia,2
cufar,2
equal,2
hehr,2
surprisingly,2
cameron,2
via,2
stockpiled,2
his,2
housing,2
junction,2
process,2
karlstrom,2
munro,2
warship,2
branch,2
stein,2
white,2
productive,2
comment,2
modified,2
directory,2
understand,2
discernible,2
dendroehronological,2
objects,2
organization,2
established,2
intensive,2
morgan,2
warren,2
mary,2
argued,2
calendar,2
pullman,2
beyond,2
tercier,2
favorable,2
exploitation,2
plenum,2
somehow,2
bruno,2
archaeomagnetic,2
faced,2
hoffsummer,2
view,2
union,2
palmer,2
my,2
http,2
bearing,2
analog,2
moon,2
erosion,2
scotland,2
viking,2
quercus,2
vaganov,2
downloadable,2
neighboring,2
biases,2
excellent,2
scale,2
silver,2
none,2
inferred,2
overviews,2
received,2
tool,2
sowers,2
lundqua,2
concept,2
part,2
training,2
revealed,2
stores,2
scars,2
geology,2
overview,2
realm,2
describe,2
harlan,2
increasingly,2
winter,2
bannister,2
reconstructing,2
famine,2
trends,2
kincaid,2
bonde,2
earth,2
dark,2
computer,2
least,2
thirteenth,2
contrast,2
involved,2
submit,2
dobbs,2
few,2
resolution,2
disaster,2
presence,2
alluvial,2
core,2
vein,2
dependent,2
diminished,2
preliminary,2
marsadolov,2
huber,2
moved,2
aggregate,2
pinyon,2
critical,2
matter,2
absence,2
groundstone,2
service,2
comparative,2
limited,2
return,2
classic,2
etc,2
stratigraphy,2
pile,2
interactions,2
selection,2
structural,2
guide,2
pacific,2
land,2
makes,2
thought,2
serve,2
cliff,2
temperate,2
index,2
included,2
levanic,2
naval,2
recycled,2
walled,2
baldcypress,2
again,2
pointed,2
blinman,2
mobley,2
nevada,2
addition,2
added,2
lack,2
fundamental,2
scholars,2
crop,2
rebuilding,2
diverse,2
surfaces,2
gray,2
resolved,2
discussed,2
roof,2
zealand,2
mountainous,2
took,2
adjacent,2
remarkable,2
clusters,2
continuing,2
seventeenth,2
axes,2
michael,2
dendrochronologist,2
necessary,2
graumlich,2
perhaps,2
project,2
frequency,2
website,2
ecology,2
another,2
status,2
aggregation,2
understanding,2
extended,2
turkey,2
width,2
eighteenth,2
host,2
empirical,2
food,2
numerous,2
band,2
submitted,2
actual,2
maintains,2
california,2
nevertheless,2
exceedingly,2
importance,2
points,2
peter,2
amounts,2
mississippian,2
symposium,2
collaboration,2
dendrochronologia,2
features,2
curve,2
lipe,2
rembrandt,2
graphic,2
graves,2
especially,2
relation,2
contact,2
hydrologie,2
obsidian,2
analyze,2
differ,2
bonito,2
professional,2
develop,2
andreas,2
attention,2
ababneh,2
palluche,2
larix,2
enough,2
assigned,2
beech,2
she,2
abies,2
program,2
becomes,2
lost,2
luckman,2
contribution,2
expert,2
dead,2
holmes,2
siberia,2
fields,2
instances,2
biology,2
considered,2
increased,2
austria,2
detail,2
burned,2
hardwood,2
suggestions,2
then,2
any,2
suite,2
habitation,2
measurements,2
extending,2
chichimeca,2
hydration,2
extension,2
sweden,2
here,2
coincides,2
trunk,2
principle,2
historians,2
calibrate,2
harvest,2
windsor,2
lettis,2
purview,2
noller,2
sierra,2
works,2
hydrology,2
cupressoides,2
spatial,2
them,2
rose,2
reconcile,2
cause,2
particular,2
independently,2
thirty,2
climatological,2
seasonal,2
ruin,2
baltic,2
springer,2
suggests,2
eighmy,2
ideal,2
betancourt,2
