WORDCOUNTS,WEIGHT
the,771
of,610
and,498
in,360
to,301
a,300
that,138
as,137
his,118
is,110
he,108
with,88
from,86
for,82
et,81
was,77
this,77
or,77
by,74
de,73
at,70
it,67
social,64
an,63
techniques,63
on,63
s,62
p,62
technique,61
la,58
evolution,56
are,54
pp,53
l,45
technical,45
which,44
be,44
but,43
paris,39
not,39
also,36
their,35
were,35
des,34
tools,33
d,32
milieu,31
human,30
its,30
time,30
memory,29
work,29
have,29
prehistoric,28
technology,28
art,28
new,27
through,27
one,26
du,26
such,26
other,26
les,25
le,25
him,25
j,24
only,24
more,24
language,24
m,23
they,23
first,23
all,23
these,23
french,23
different,23
had,22
audouze,21
ethnic,21
major,21
c,20
because,20
two,20
i,20
we,20
lemonnier,20
eds,19
has,19
when,19
culture,19
between,19
much,19
e,18
some,18
very,18
than,18
opératoire,18
philosopher,18
analysis,18
chaîne,18
homme,18
production,17
university,17
approach,17
would,17
can,17
préhistoire,17
early,17
groups,16
b,16
part,16
aesthetics,16
theoretical,16
archaeology,16
stiegler,16
cambridge,16
body,15
paleolithic,15
same,15
been,15
level,15
press,15
among,15
humans,14
world,14
dobres,14
g,14
r,14
man,14
individual,14
france,14
methods,14
years,14
if,13
anthropology,13
there,13
speech,13
sapiens,13
facts,13
development,13
no,13
most,13
well,13
concept,13
research,13
biological,13
thought,13
material,13
ethnology,13
considered,13
parole,12
into,12
andré,12
gesture,12
prehistory,12
cultural,12
related,12
prehistorians,12
hand,12
geste,12
science,12
who,12
our,12
operational,12
now,11
group,11
continuity,11
concepts,11
behavior,11
relations,11
even,11
influence,11
process,11
could,11
ed,11
however,11
method,11
field,11
several,11
matter,11
about,11
must,11
sciences,11
what,11
brain,11
although,11
way,10
later,10
archaeological,10
conkey,10
framework,10
thus,10
rather,10
homo,10
study,10
means,10
upper,10
archéologie,10
v,10
made,10
use,10
sequence,10
evolutionary,10
biology,10
school,10
then,10
living,10
writing,10
classification,10
diversity,9
intelligence,9
point,9
found,9
knowledge,9
own,9
concerns,9
f,9
many,9
fact,9
rhythms,9
another,9
students,9
today,9
thinking,9
exteriorization,9
opératoires,9
physical,9
over,9
according,9
chaînes,9
created,8
american,8
motor,8
karlin,8
anthropologists,8
pincevent,8
technologie,8
perspective,8
h,8
how,8
humanity,8
organization,8
important,8
view,8
whole,8
stage,8
liberation,8
antibes,8
present,8
style,8
original,8
upon,8
ideas,8
function,8
perspectives,8
cnrs,8
volumes,8
life,8
dissertation,8
here,8
interested,8
animal,8
them,8
theory,8
became,8
create,8
close,8
stone,7
being,7
pélegrin,7
within,7
system,7
balfet,7
albin,7
since,7
elements,7
machines,7
essential,7
en,7
levels,7
actions,7
lithic,7
origins,7
n,7
actes,7
michel,7
used,7
realm,7
forces,7
découverte,7
next,7
tixier,7
second,7
indeed,7
still,7
innovation,7
latour,7
including,7
processes,7
three,7
where,7
au,7
any,7
associated,7
haudricourt,7
intellectual,7
each,7
ma,7
symbolic,7
technological,7
functional,6
occurred,6
every,6
neolithic,6
nature,6
book,6
skills,6
origin,6
mind,6
histoire,6
sought,6
mauss,6
journal,6
without,6
operations,6
developed,6
cave,6
white,6
cresswell,6
wanted,6
edition,6
called,6
aspects,6
directly,6
tool,6
calls,6
during,6
place,6
published,6
working,6
order,6
edmonds,6
will,6
led,6
identified,6
action,6
comparative,6
constraints,6
une,6
tendance,6
forms,6
innovative,6
aux,6
japan,6
binford,6
analyzed,6
magdalenian,6
questions,6
matière,6
after,6
artificial,6
sequences,6
types,6
practice,6
marcel,6
did,6
nouvelles,6
while,6
missiles,6
bodu,6
jacques,6
elementary,5
complex,5
mobility,5
english,5
intérieur,5
seems,5
hoffman,5
secondary,5
real,5
last,5
fait,5
enloe,5
representations,5
felt,5
possible,5
mental,5
along,5
interest,5
kind,5
old,5
occidental,5
site,5
borrowing,5
mammals,5
derived,5
space,5
bordes,5
technologiques,5
relate,5
term,5
data,5
example,5
symbolism,5
comment,5
year,5
refitting,5
always,5
etc,5
already,5
analytical,5
contemporary,5
great,5
took,5
do,5
physiological,5
see,5
poles,5
books,5
vast,5
discussion,5
wheel,5
times,5
period,5
course,5
state,5
systems,5
become,5
structure,5
analyze,5
tendency,5
un,5
translation,5
dans,5
case,5
series,5
characteristics,5
balistiques,5
dimension,5
pigeot,5
eventually,5
paleontology,5
works,5
beginning,5
form,5
ones,5
freedom,5
both,5
introduced,5
subject,5
schlanger,5
specialists,5
states,5
specific,5
element,5
strong,5
beings,5
bernard,4
genetic,4
meaning,4
internationales,4
totally,4
schools,4
ways,4
approaches,4
position,4
excavation,4
history,4
experience,4
diffusion,4
archaeologists,4
editions,4
words,4
together,4
take,4
search,4
devised,4
written,4
derrida,4
boëda,4
key,4
implies,4
activity,4
reindeer,4
review,4
professor,4
apdca,4
lectures,4
application,4
degrés,4
rooted,4
century,4
third,4
mechanical,4
industries,4
grid,4
main,4
earlier,4
direct,4
specialization,4
air,4
beyond,4
methodology,4
raw,4
ou,4
her,4
rencontres,4
requirements,4
constantly,4
further,4
sackett,4
figurative,4
faire,4
y,4
reduction,4
description,4
creating,4
presented,4
methodological,4
up,4
ans,4
movement,4
modes,4
soon,4
chronology,4
favorable,4
included,4
useful,4
europe,4
put,4
cortex,4
towards,4
reasoning,4
paleoanthropians,4
external,4
question,4
never,4
ecology,4
degree,4
understanding,4
examples,4
writings,4
trajectory,4
bergson,4
resulting,4
clear,4
publication,4
express,4
like,4
japanese,4
so,4
dendrogram,4
often,4
me,4
responsiveness,4
directions,4
force,4
began,4
contribution,4
cognitive,4
fields,4
itself,4
face,4
set,4
locomotion,4
know,4
natural,4
tendencies,4
cultures,4
ph,4
yamanaka,4
far,4
pour,4
just,4
making,4
sociology,4
progress,4
translated,4
programs,4
manufacturing,4
argument,4
brézillon,4
mode,4
instead,4
constructed,4
manufacture,4
reflexive,4
involving,4
philosophy,4
area,4
potential,4
themselves,4
chicago,4
gestures,4
given,4
recent,4
increase,4
difficult,3
mostly,3
o,3
technician,3
concerned,3
introduction,3
subsystems,3
replaced,3
logique,3
entries,3
ascent,3
asserted,3
true,3
mit,3
organic,3
originality,3
musée,3
before,3
properties,3
my,3
themes,3
par,3
accumulation,3
philosophers,3
long,3
japon,3
give,3
rational,3
scientifique,3
colloque,3
evolving,3
those,3
classified,3
semiautomatic,3
dd,3
context,3
papers,3
less,3
existence,3
mithen,3
america,3
chapter,3
vol,3
logical,3
apart,3
variations,3
himself,3
includes,3
approche,3
analyzing,3
sociale,3
characteristic,3
occurs,3
bone,3
université,3
deeply,3
oxford,3
observer,3
act,3
etudes,3
links,3
compatible,3
programmatology,3
adopted,3
physiology,3
à,3
similar,3
importance,3
animals,3
changes,3
organized,3
emergence,3
argued,3
powerful,3
problems,3
terminology,3
helped,3
artistic,3
greater,3
expressed,3
result,3
came,3
based,3
lead,3
societies,3
appearance,3
access,3
octobre,3
situation,3
academic,3
left,3
outside,3
débitage,3
explain,3
networks,3
opposition,3
sedentism,3
sites,3
network,3
future,3
degrees,3
start,3
preferred,3
leads,3
refined,3
préhistorique,3
personal,3
floors,3
lithique,3
things,3
quite,3
intervals,3
endowed,3
few,3
brought,3
creation,3
using,3
explains,3
am,3
rest,3
prehistorian,3
society,3
chronological,3
imprint,3
transform,3
absence,3
materials,3
various,3
scientific,3
ploux,3
britain,3
limited,3
make,3
zoology,3
structural,3
yet,3
interpretation,3
ethnologists,3
choices,3
bromberger,3
al,3
department,3
volume,3
actually,3
lucid,3
again,3
usually,3
longer,3
idea,3
fundamental,3
areas,3
nathan,3
abstract,3
governed,3
end,3
anthropologist,3
readers,3
manner,3
digard,3
anthropologie,3
aurignacian,3
quoi,3
wood,3
grouping,3
formal,3
fodor,3
empirical,3
significant,3
expression,3
factor,3
individuals,3
tardiglaciaire,3
full,3
sees,3
california,3
bleed,3
margaret,3
essay,3
characterized,3
stages,3
latter,3
short,3
spent,3
internal,3
parallel,3
probably,3
saw,3
industrialization,3
files,3
increasing,3
relationship,3
vision,3
transformation,3
why,3
construction,3
united,3
education,3
schnapp,3
freeing,3
quantitative,3
voies,3
rosenfeld,3
bilan,3
manual,3
known,3
totality,3
paper,3
descriptions,3
seem,3
ethnologie,3
associations,3
explicitly,3
better,3
concrete,3
transmitted,3
particular,3
paléolithique,3
require,3
influenced,3
views,3
psychology,3
phenomena,3
hundreds,3
disciplines,3
step,3
arguments,3
ucko,3
phenomenon,3
evidenced,3
ends,3
until,3
solids,3
geneste,3
should,3
evidence,3
attributes,3
extremely,3
remains,3
archanthropians,3
reached,3
martinelli,3
north,3
observed,3
famous,3
occur,3
hypothesis,3
final,2
does,2
syntax,2
religions,2
productions,2
revue,2
stood,2
utility,2
systemic,2
needs,2
center,2
large,2
globalization,2
obsolete,2
dc,2
denied,2
kinds,2
agency,2
identify,2
essays,2
diversification,2
modern,2
incidentally,2
fixed,2
unlike,2
source,2
efficacy,2
said,2
stressed,2
invention,2
implications,2
might,2
musical,2
progression,2
central,2
worked,2
omega,2
experiments,2
faits,2
loom,2
affinities,2
available,2
desire,2
soffer,2
throughout,2
potentially,2
aesthetic,2
able,2
link,2
procedure,2
debt,2
subsequent,2
skull,2
communication,2
vertebrate,2
discipline,2
basketry,2
interrogations,2
component,2
capacity,2
mutation,2
agriculture,2
rests,2
account,2
capable,2
determined,2
adopting,2
functions,2
say,2
engage,2
audience,2
aita,2
corresponding,2
exist,2
implements,2
interactions,2
goal,2
technicity,2
affiliation,2
proceeded,2
initial,2
initially,2
muscle,2
rythmes,2
machine,2
spinning,2
author,2
processus,2
inférieur,2
dozen,2
moment,2
insisted,2
cognition,2
ability,2
société,2
resting,2
distinct,2
nor,2
places,2
concerning,2
back,2
encompass,2
fig,2
excavations,2
find,2
swiss,2
flintknapping,2
traditions,2
generation,2
instruments,2
claude,2
may,2
higher,2
henri,2
civilization,2
late,2
weapon,2
recognized,2
york,2
whose,2
graphics,2
anick,2
doctorate,2
superficial,2
remain,2
influential,2
unit,2
subsistence,2
georges,2
opportunity,2
shyness,2
parts,2
contributions,2
special,2
arbor,2
onwards,2
references,2
coudait,2
solutions,2
acquisition,2
developments,2
improvement,2
established,2
familiar,2
retained,2
osaka,2
exciting,2
leroigourhan,2
proposed,2
impact,2
traces,2
moyen,2
too,2
situations,2
age,2
connecting,2
followed,2
organisation,2
consequence,2
putting,2
antler,2
pierre,2
maison,2
dominant,2
drawing,2
gamble,2
appear,2
whereas,2
diachronic,2
closely,2
nanterre,2
identifying,2
transmission,2
chipped,2
ambitious,2
deal,2
scotland,2
light,2
chavaillon,2
philosophical,2
ann,2
traits,2
engraved,2
incompatible,2
symbols,2
younger,2
dialectic,2
your,2
randy,2
shape,2
almost,2
having,2
basis,2
implement,2
received,2
extérieur,2
london,2
training,2
edn,2
actors,2
northern,2
intermediate,2
issues,2
collective,2
australanthropians,2
call,2
reflect,2
seminars,2
ethnicity,2
lithics,2
near,2
change,2
construct,2
describing,2
pétrequin,2
barriers,2
heart,2
spaulding,2
cowgill,2
accomplished,2
highly,2
components,2
industry,2
julien,2
distinguished,2
anterior,2
organs,2
appropriate,2
value,2
provided,2
critical,2
england,2
tasks,2
phases,2
descola,2
acknowledged,2
comments,2
selection,2
single,2
humaine,2
etiolles,2
makes,2
read,2
coevolution,2
under,2
us,2
neither,2
thesis,2
perceived,2
maget,2
acting,2
clothing,2
transformations,2
ethnoscience,2
teaching,2
tentative,2
accelerated,2
insights,2
bradley,2
noted,2
regional,2
evolve,2
chose,2
representation,2
spearthrowers,2
starting,2
fire,2
berthelet,2
kyoto,2
conceived,2
covariations,2
rock,2
water,2
spear,2
consideration,2
preserve,2
head,2
clarendon,2
appeared,2
break,2
figurines,2
doubt,2
centre,2
cards,2
establish,2
près,2
confrontation,2
teeth,2
flint,2
gives,2
essai,2
number,2
sigaut,2
multidisciplinary,2
remained,2
local,2
imagine,2
greatest,2
considering,2
thanks,2
assemblages,2
values,2
concluding,2
kebara,2
identity,2
food,2
techniaues,2
additions,2
refers,2
trend,2
connected,2
dismissed,2
vu,2
discovered,2
raphaël,2
held,2
objets,2
créatrice,2
allowed,2
general,2
il,2
antiquity,2
dry,2
kept,2
inscribed,2
finality,2
strangely,2
trying,2
narrow,2
overcome,2
axe,2
éd,2
cerebral,2
spain,2
parameters,2
variabilité,2
modularity,2
stick,2
pottery,2
modifications,2
attention,2
division,2
entitled,2
factors,2
suggest,2
behaviors,2
publishing,2
humanities,2
continue,2
groenen,2
lines,2
existing,2
referred,2
exceptional,2
detailed,2
inadequate,2
try,2
length,2
efficiency,2
adventure,2
composed,2
months,2
exists,2
articles,2
anthropoid,2
detail,2
environment,2
takes,2
following,2
sorting,2
complexity,2
primates,2
nervous,2
contradiction,2
text,2
acquisitions,2
wider,2
geography,2
berkeley,2
simek,2
refused,2
control,2
commonplace,2
metallurgy,2
correspond,2
melt,2
ratio,2
global,2
east,2
innovations,2
board,2
chardin,2
hélène,2
regard,2
allied,2
laminaire,2
foundation,2
humain,2
equilibrium,2
atlatl,2
type,2
advances,2
phd,2
born,2
virtual,2
automatic,2
décalage,2
fyssen,2
combined,2
whether,2
terms,2
stability,2
accounts,2
pertinent,2
thirty,2
agricultural,2
edinburgh,2
xlèmes,2
distribution,2
extent,2
supplemented,2
piaget,2
symposia,2
explored,2
categories,2
middle,2
gratitude,2
facial,2
researchers,2
apparatus,2
intention,2
circumstances,2
preserved,2
akrich,2
activated,2
role,2
variability,2
valentin,2
intended,2
transition,2
everywhere,2
gaucher,2
evolutive,2
allows,2
pole,2
definitions,2
exteriorizing,2
aspect,2
coming,2
teilhard,2
objectivation,2
devoted,2
spring,2
survival,2
electronic,2
après,2
conditions,2
national,2
washington,2
phillips,2
include,2
françois,2
define,2
sur,2
defined,2
attempted,2
pas,2
typology,2
association,2
observation,2
supported,2
clarify,2
recherche,2
cook,2
digging,2
activities,2
sharing,2
substantial,2
extériorisation,2
entire,2
interaction,2
complementarity,2
comparable,2
broader,2
successive,2
oí,2
manufactured,2
exteriorized,2
naturar,1
mémoire,1
problem,1
jeunesse,1
miller,1
trick,1
go,1
brushing,1
connaissances,1
formulated,1
coupant,1
stimuli,1
faculties,1
triple,1
deny,1
appearred,1
limits,1
edge,1
behavioural,1
humankind,1
horizontal,1
standardisation,1
inaccurate,1
indicated,1
stylistic,1
conjoined,1
extrapolating,1
keller,1
opponent,1
scholar,1
suggested,1
magdalénien,1
intricate,1
represent,1
judging,1
career,1
jacquard,1
cells,1
elaborating,1
resulted,1
college,1
réalisation,1
presses,1
connection,1
branches,1
extends,1
ultimate,1
diagnose,1
destinée,1
starts,1
manuscript,1
sorbonne,1
linguistic,1
mouth,1
flavors,1
minutes,1
likewise,1
told,1
settlements,1
enlightening,1
needed,1
mesoamerica,1
couper,1
saved,1
spine,1
drastically,1
designed,1
prime,1
locked,1
informative,1
library,1
ethnologique,1
constitutes,1
specialist,1
continent,1
shy,1
investigating,1
finalist,1
mais,1
weiner,1
kneicht,1
studies,1
analyse,1
conscious,1
former,1
geometric,1
necessarily,1
classify,1
maghreb,1
interrupted,1
holding,1
observing,1
postprocessualism,1
nineteenth,1
bend,1
postulates,1
induced,1
poirier,1
kato,1
système,1
flaws,1
sequential,1
dose,1
unpractical,1
cutting,1
reprinted,1
member,1
attribute,1
cast,1
sit,1
ouest,1
t,1
australia,1
extraordinarily,1
hence,1
imprints,1
preceding,1
lathe,1
disagreement,1
regulating,1
sytèmes,1
triplets,1
coexist,1
handle,1
originally,1
fund,1
proud,1
drastic,1
taken,1
concentrated,1
feeling,1
offerts,1
rapid,1
represented,1
generated,1
archer,1
equally,1
ourselves,1
