WORDCOUNTS,WEIGHT
the,1363
of,905
and,893
in,741
a,424
to,369
for,215
that,190
on,169
as,155
d,147
southwest,141
j,140
p,140
s,130
american,128
from,124
at,119
pp,114
by,109
prehistoric,106
press,104
this,100
with,100
is,98
southwestern,95
c,85
eds,82
r,80
be,80
g,78
m,74
are,74
chaco,72
w,72
l,71
or,69
new,69
area,69
santa,66
archaeological,66
prehistory,65
fe,65
e,64
have,64
social,63
pueblo,62
northern,62
canyon,60
these,60
university,58
early,58
an,56
research,55
anasazi,55
i,54
b,54
period,54
which,53
h,52
system,52
was,52
some,51
systems,51
but,50
were,50
mexico,50
great,49
late,49
not,47
archaeology,45
more,45
co,45
upham,45
see,44
between,44
such,42
paper,42
t,40
may,40
nm,39
population,39
regional,39
than,38
k,38
ed,38
it,37
mimbres,36
has,36
their,36
also,36
villages,35
arizona,35
center,34
most,34
wills,34
societies,33
into,32
no,32
among,32
complex,31
boulder,31
et,31
populations,31
lekson,31
kohler,31
maize,30
mogollón,30
gumerman,30
through,30
archaic,30
organization,29
about,29
time,29
lipe,29
been,29
other,28
westview,28
al,28
wilcox,27
mesa,27
households,27
agricultural,27
relatively,26
presented,26
times,26
minnis,26
large,25
evolution,25
within,25
during,25
sociopolitical,25
perspectives,25
institute,25
production,24
agriculture,24
after,24
cultural,24
san,24
local,24
region,24
change,24
structure,24
anthropology,24
west,23
had,23
however,23
köhler,23
economic,23
matson,23
v,23
crown,23
judge,23
antiquity,23
colorado,23
houses,22
small,22
many,22
areas,22
vivian,22
would,22
high,22
pueblos,22
although,22
evidence,22
school,21
chacoan,21
news,21
if,20
site,20
basin,20
cambridge,20
kiva,20
least,20
f,20
architecture,20
rio,20
perhaps,20
kivas,20
basketmaker,20
political,19
phase,19
cordell,19
plateau,19
southern,19
sebastian,19
low,19
general,19
probably,19
juan,19
analysis,19
national,19
washington,19
integration,19
one,18
lightfoot,18
ii,18
development,18
journal,18
important,18
its,18
society,18
mcguire,18
use,18
when,18
complexity,18
aggregation,18
increased,18
north,18
later,17
they,17
there,17
human,17
dynamics,17
crow,17
van,17
wilshusen,17
settlement,17
grande,17
hegmon,17
patterns,17
model,17
less,17
can,17
dolores,17
first,16
storage,16
cortez,16
part,16
example,16
haas,16
department,16
years,16
redman,16
earlier,16
current,16
role,16
western,15
all,15
possible,15
even,15
study,15
plog,15
dean,15
resource,15
sites,15
structures,15
around,15
community,15
rock,15
dry,15
what,15
history,14
resources,14
adams,14
tucson,14
linked,14
place,14
verde,14
ceramic,14
blinman,14
revised,14
bonito,14
life,14
art,14
transition,14
models,14
argues,14
recent,14
groups,13
state,13
those,13
village,13
due,13
how,13
case,13
albuquerque,13
could,13
out,13
well,13
file,13
using,13
turquoise,13
only,13
stress,13
construction,13
earliest,13
occasional,13
version,13
form,13
variability,13
little,13
interaction,13
nature,12
ritual,12
century,12
nelson,12
four,12
appear,12
diet,12
because,12
data,12
jewett,12
level,12
field,12
portions,12
various,12
slightly,12
workshop,12
we,12
ms,12
control,12
hohokam,12
leaders,12
theory,12
size,12
our,12
report,12
protohistoric,12
paquimé,12
dc,11
park,11
seems,11
reed,11
household,11
leblanc,11
conflict,11
unpublished,11
view,11
project,11
smithsonian,11
core,11
generally,11
classic,11
competition,11
increasingly,11
toward,11
turner,11
farming,11
pattern,11
windes,11
including,11
increase,11
food,11
especially,11
institution,11
investigations,11
who,11
entitled,11
any,11
abandonment,11
iii,11
conditions,11
remains,11
valley,11
chaos,10
tradition,10
obvious,10
september,10
casas,10
subsistence,10
changes,10
puebloan,10
occupation,10
several,10
few,10
service,10
cannibalism,10
interpretation,10
depopulation,10
do,10
strategies,10
three,10
so,10
increasing,10
then,10
changing,10
over,10
sharing,10
suggests,10
emphasis,10
both,10
utah,10
major,10
edge,9
sand,9
central,9
millennium,9
excavations,9
orcutt,9
york,9
highlands,9
white,9
n,9
surface,9
based,9
corners,9
reid,9
apparent,9
climatic,9
he,9
under,9
ethnographic,9
toll,9
disease,9
processes,9
like,9
adaptive,9
often,9
organizational,9
very,9
world,9
until,9
martin,9
introduction,8
mobility,8
stone,8
studies,8
long,8
kent,8
last,8
somewhat,8
sedentary,8
gilman,8
networks,8
process,8
risk,8
similar,8
importance,8
greater,8
access,8
recently,8
record,8
sedentism,8
near,8
horticulture,8
either,8
highly,8
grandes,8
periods,8
will,8
units,8
ware,8
issues,8
two,8
power,8
fact,8
clusters,8
where,8
road,8
extended,8
cas,8
individuals,8
symposium,8
brown,8
factors,8
pithouses,8
health,8
wilson,8
forest,8
