WORDCOUNTS,WEIGHT
and,1173
the,903
of,808
in,791
a,555
gis,361
to,323
archaeological,206
for,204
archaeology,195
that,190
pp,179
or,158
eds,147
is,134
are,133
s,127
data,126
information,126
j,125
with,124
methods,114
g,113
on,111
be,108
systems,104
an,102
from,101
as,98
m,97
k,94
by,92
w,88
no,87
applications,87
new,86
analysis,83
e,82
computer,81
d,78
university,77
lock,77
i,72
l,68
through,68
these,66
at,65
b,65
london,65
h,64
this,64
space,63
have,62
kvamme,60
spatial,60
site,59
sites,58
francis,57
quantitative,57
ed,56
it,54
can,54
c,54
taylor,53
research,52
past,51
t,50
geographic,49
they,48
example,47
regional,46
more,46
their,45
p,45
not,45
environmental,41
z,41
zubrow,41
vol,40
landscape,40
r,40
settlement,40
geographical,40
perspective,39
prehistoric,39
et,39
international,39
problems,38
other,37
press,37
between,37
recent,37
use,36
european,36
maschner,36
johnson,36
one,35
features,35
national,35
may,34
management,34
series,34
using,34
leiden,33
its,32
where,32
region,32
map,32
modeling,32
has,31
location,31
harris,31
allen,31
green,31
databases,30
but,30
theory,30
oxford,29
cultural,29
will,29
study,29
technology,29
all,28
york,28
database,28
models,28
approaches,27
gaffney,27
viewshed,27
van,27
al,27
interpreting,27
theoretical,27
directions,27
sciences,27
might,26
age,26
f,26
see,26
which,26
maps,26
aarhus,26
studies,25
most,25
because,25
were,25
been,25
system,24
computing,24
only,24
do,24
model,24
we,24
such,23
sensing,23
remote,23
patterns,23
area,23
center,22
some,22
application,22
denmark,22
locational,22
paper,22
possible,21
predictive,21
approach,21
investigations,21
locations,21
settlements,20
modern,20
surface,20
sydney,20
level,20
southern,20
bar,20
points,20
methodological,20
voorrips,20
anthropology,20
into,19
within,19
leusen,19
many,19
distributions,19
when,19
then,19
form,19
potential,19
italy,18
madsen,18
large,18
case,18
relationships,18
abaco,18
statistical,18
n,18
employed,18
regions,18
colloquia,18
bietti,18
results,18
social,18
areas,18
great,18
v,18
wheatley,18
congress,18
variables,18
visualization,18
any,18
soil,18
them,18
protohistoric,18
although,18
first,17
analyses,17
xiii,17
survey,17
old,17
interfacing,17
even,17
was,17
resource,17
kamermans,17
important,17
tools,17
forli,17
scollar,17
catchments,17
world,17
museum,17
also,17
leidensia,17
fennema,17
praehistorica,17
modelling,16
if,16
allow,16
limp,16
visible,16
about,16
same,16
time,16
made,16
individual,16
like,16
environment,16
occasional,16
each,16
while,16
illinois,16
complex,15
analecta,15
raster,15
carbondale,15
aldenderfer,15
dd,15
andresen,15
than,15
across,15
how,15
means,15
cost,15
access,15
cazzella,15
artifact,15
simulation,15
over,15
what,15
focus,15
contexts,14
there,14
point,14
sample,14
grid,14
view,14
future,14
project,14
processing,14
newsletter,14
monuments,14
types,14
early,14
simple,13
soils,13
development,13
distribution,13
image,13
scale,13
various,13
so,13
thiessen,13
natural,13
proceedings,13
now,12
way,12
human,12
software,12
yet,12
landscapes,12
based,12
population,12
cambridge,12
long,12
number,12
elevation,12
high,12
structure,12
places,12
larsen,12
our,12
years,12
mountains,11
sets,11
archaeologists,11
australia,11
nature,11
display,11
geophysical,11
iron,11
graphics,11
well,11
basis,11
planning,11
tool,11
records,11
field,11
around,11
polygons,11
parker,11
available,11
layer,11
state,11
netherlands,11
cartographic,11
capabilities,11
slope,11
different,11
allows,11
land,11
easily,10
viewsheds,10
catchment,10
terrain,10
owing,10
exist,10
domain,10
intervisibility,10
derived,10
mapping,10
several,10
insights,10
pattern,10
ground,10
territoriality,10
similar,10
mount,10
obtained,10
science,10
wiemer,10
victoria,10
multiple,10
role,10
layers,10
views,10
meeting,10
resources,10
cover,9
handling,9
ebert,9
papers,9
iv,9
illustrate,9
central,9
copenhagen,9
american,9
fort,9
importance,9
understand,9
cad,9
impact,9
frequently,9
beyond,9
method,9
ancient,9
line,9
ruggles,9
place,9
köhler,9
structures,9
good,9
useful,9
indeed,9
cartography,9
represents,9
two,9
toward,9
surfaces,9
conditions,9
intrasite,9
digital,9
measurements,9
commission,9
cognitive,9
valley,9
despite,9
easy,9
madry,9
territories,9
occur,9
common,8
properties,8
test,8
england,8
imagery,8
visibility,8
comprehensive,8
review,8
interest,8
influence,8
mexico,8
levels,8
certain,8
dalla,8
allowing,8
late,8
circular,8
however,8
artifacts,8
island,8
scientific,8
bona,8
examined,8
under,8
already,8
spatially,8
analytical,8
forms,8
present,8
largely,8
historic,8
arizona,8
often,8
testing,8
lines,8
gillings,8
who,8
photographs,8
anthropological,8
simply,8
satellite,8
roman,8
stancic,8
historical,8
better,8
both,8
classes,8
little,8
difficult,7
introduction,7
predicting,7
those,7
cell,7
behavior,7
moffett,7
continuous,7
farley,7
river,7
linked,7
allocation,7
record,7
lithic,7
priori,7
could,7
color,7
recently,7
placed,7
locus,7
part,7
trends,7
below,7
few,7
boundaries,7
appropriate,7
dtm,7
