WORDCOUNTS,WEIGHT
the,1221
and,1067
of,1027
in,518
a,410
to,300
j,182
landscape,178
as,174
is,141
archaeology,140
on,137
that,132
d,114
with,103
from,101
american,97
between,94
at,93
south,93
are,91
for,89
m,86
archaeological,85
an,82
s,78
or,78
c,74
this,73
new,68
springer,68
have,64
has,63
settlement,63
by,63
university,62
andean,62
w,59
press,58
h,56
be,56
l,54
these,53
r,52
not,52
de,51
archaeol,47
fig,47
et,47
res,47
environment,47
peru,46
al,46
andes,45
but,45
been,45
anthropology,45
e,44
analysis,44
america,42
inca,41
eds,41
archaeologists,40
state,40
york,40
how,40
b,40
also,40
agriculture,39
landscapes,39
research,39
they,38
tiwanaku,38
journal,38
cultural,38
antiquity,38
different,38
history,37
their,36
pp,35
p,34
can,34
more,34
were,34
studies,33
fields,33
agricultural,33
was,32
amazon,32
which,32
ritual,31
social,31
built,31
coast,30
valley,30
it,29
other,29
domestication,29
power,29
patterns,29
f,28
raised,28
latin,28
architecture,28
political,28
both,28
through,28
early,28
k,27
societies,27
data,27
people,27
erickson,27
titicaca,27
human,26
perspective,26
site,26
dillehay,26
many,26
science,26
recent,26
i,25
world,25
amazonian,25
study,25
basin,25
amazonia,25
t,25
society,25
about,25
spatial,25
survey,24
development,24
across,24
well,24
interpretation,24
north,24
sites,23
southern,23
lake,23
use,23
relationship,23
isbell,23
lines,23
historical,23
g,23
maize,22
el,22
organization,22
culture,22
plants,22
large,21
within,21
central,21
bolivia,21
place,21
field,21
communities,21
time,21
ecology,21
its,20
pearsall,20
associated,20
them,20
years,20
although,20
area,20
silverman,19
than,19
used,19
economic,19
department,19
perspectives,19
several,19
places,19
art,19
environmental,18
into,18
long,18
stanish,18
such,18
indigenous,18
change,18
religious,18
local,18
past,18
map,18
ecuador,18
evidence,18
complex,17
even,17
highlands,17
when,17
two,17
anthropological,17
sources,16
kolata,16
space,16
scale,16
williams,16
bauer,16
dissertation,16
ph,16
earthworks,16
meaning,15
one,15
walker,15
sandweiss,15
histories,15
because,15
example,15
approach,15
only,15
rock,15
where,15
en,15
locations,15
ancient,15
forest,15
peoples,15
specific,15
balée,15
much,15
gis,14
janusek,14
nature,14
those,14
along,14
relationships,14
may,14
scales,14
river,14
n,14
geoglyphs,14
record,14
part,14
same,14
areas,14
understanding,14
y,14
ecological,14
over,14
cuzco,13
lowlands,13
throughout,13
piperno,13
heckenberger,13
plant,13
subsistence,13
environments,13
â,13
view,13
late,13
handbook,13
island,13
documented,13
buildings,13
peruvian,13
make,13
ed,13
water,13
theoretical,13
features,13
stahl,13
forests,13
information,13
iriarte,13
first,12
farmers,12
link,12
review,12
staller,12
no,12
animals,12
starch,12
irrigation,12
climate,12
formative,12
empire,12
see,12
examples,12
including,12
period,12
life,12
construction,12
current,12
americas,12
modern,11
system,11
labor,11
coastal,11
population,11
origins,11
prehistoric,11
public,11
work,11
knowledge,11
related,11
wari,11
steward,11
around,11
tropical,11
makes,11
regional,11
model,11
systems,11
set,11
brazil,11
role,11
national,11
resources,11
if,10
denevan,10
surveys,10
ad,10
some,10
soils,10
warfare,10
nash,10
americans,10
rather,10
mountain,10
important,10
found,10
events,10
moore,10
meggers,10
variety,10
comparative,10
infrastructure,10
ethnographic,10
academy,10
pattern,10
practice,10
range,10
ideas,10
la,10
today,10
mounds,10
then,10
geographic,10
monuments,10
rival,10
connection,10
particular,10
our,10
land,10
altiplano,10
interaction,10
ca,10
does,9
now,9
village,9
center,9
definition,9
roosevelt,9
cerro,9
colombia,9
combination,9
economies,9
century,9
traditions,9
aveni,9
links,9
connected,9
del,9
changes,9
based,9
northern,9
intermediate,9
ethnohistoric,9
stage,9
volume,9
small,9
texas,9
deboer,9
will,9
movement,9
sciences,9
all,9
community,9
provide,9
fire,9
nazca,9
number,9
austin,9
significant,9
individual,9
interpretations,9
mojos,9
los,9
brazilian,9
particularly,9
animal,9
economy,9
proceedings,9
form,9
baúl,9
question,9
washington,9
include,9
focus,9
building,9
difficult,8
groups,8
ways,8
peaks,8
western,8
contact,8
contexts,8
results,8
schaan,8
case,8
moseley,8
distinct,8
left,8
civilization,8
ghezzi,8
monumental,8
grains,8
excavation,8
changed,8
academic,8
mapped,8
during,8
climatic,8
rituals,8
project,8
sociopolitical,8
interpreted,8
regions,8
cambridge,8
ring,8
bandy,8
geography,8
perhaps,8
food,8
questions,8
three,8
comprehensive,8
high,8
sacred,8
independent,8
chankillo,8
satellite,8
natural,8
combined,8
complexity,8
imperial,8
trees,8
assumptions,8
chile,8
define,8
colleagues,8
celestial,8
inka,7
identity,7
settlements,7
stone,7
taken,7
available,7
together,7
studied,7
vegetation,7
ô,7
language,7
ability,7
california,7
architectural,7
performance,7
museum,7
process,7
prehistory,7
dc,7
location,7
faunal,7
mapping,7
out,7
occupation,7
institute,7
tools,7
artifacts,7
literature,7
bc,7
ditches,7
horizon,7
connections,7
least,7
alto,7
villages,7
annual,7
chavín,7
using,7
imagery,7
roads,7
east,7
management,7
lowland,7
shows,7
scholars,7
outside,7
do,7
analyzed,7
points,7
ground,7
species,7
politis,7
who,7
causeways,7
arte,7
boletín,7
niño,7
changing,7
bolivian,7
linked,7
very,7
domesticated,7
theory,7
spaces,7
botany,7
colonial,7
definitions,7
burger,7
argument,7
smaller,7
defined,7
remains,7
region,7
huacas,7
create,7
strong,7
o,6
common,6
pittsburgh,6
kinds,6
continent,6
walnut,6
implications,6
monte,6
analyses,6
origin,6
draws,6
possible,6
marked,6
prehispanic,6
millennium,6
archaeoastronomy,6
coben,6
without,6
angeles,6
remote,6
importance,6
creek,6
intensive,6
show,6
powerful,6
always,6
my,6
could,6
politics,6
patterson,6
line,6
goldstein,6
surrounding,6
rise,6
earth,6
nasca,6
archaeologies,6
soil,6
wernke,6
florida,6
san,6
located,6
settings,6
us,6
ceque,6
broad,6
projects,6
crop,6
larger,6
feasting,6
contemporary,6
anthropologist,6
forms,6
took,6
strategies,6
invested,6
made,6
maritime,6
arizona,6
evolution,6
open,6
meanings,6
interpret,6
date,6
evolutionary,6
often,6
analyze,6
modification,6
movements,6
institutions,6
mentioned,6
intensification,6
demonstrate,6
text,6
did,6
marajó,6
richardson,6
what,6
techniques,6
phenomenon,6
models,6
crumley,6
created,5
methodologies,5
likely,5
easily,5
cotsen,5
humans,5
tradition,5
vranich,5
religion,5
take,5
real,5
there,5
context,5
eastern,5
anthropologists,5
collapse,5
since,5
tucson,5
cases,5
old,5
body,5
oxford,5
araucanian,5
his,5
sensing,5
parts,5
understand,5
moquegua,5
document,5
method,5
methodology,5
anthropogenic,5
relate,5
ceramics,5
applied,5
however,5
wide,5
concept,5
museo,5
actors,5
demonstrates,5
emerging,5
consensus,5
activities,5
second,5
practices,5
giscience,5
reconstruction,5
experiences,5
hayashida,5
tremendous,5
precolumbian,5
end,5
debates,5
argues,5
another,5
investment,5
zuidema,5
ö,5
stakeholders,5
ethnic,5
stearman,5
like,5
stages,5
paths,5
thomas,5
artificial,5
sight,5
institution,5
pottery,5
widely,5
trails,5
factors,5
maps,5
raymond,5
arqueologia,5
zeidler,5
methods,5
frontier,5
considered,5
detail,5
share,5
series,5
must,5
known,5
constructed,5
temple,5
clement,5
control,5
foundation,5
cultivation,5
cities,5
thompson,5
living,5
ma,5
adaptation,5
foundations,5
suggests,5
papers,5
middle,5
church,5
entire,5
contreras,5
dense,5
integration,5
ogburn,5
arawak,5
johnson,5
chicago,5
manioc,5
among,5
southeastern,5
limits,4
way,4
arkush,4
combine,4
manuscript,4
connect,4
precolombino,4
had,4
source,4
lower,4
being,4
creation,4
production,4
astronomical,4
chileño,4
differences,4
vega,4
less,4
sophisticated,4
activity,4
international,4
move,4
still,4
diversity,4
savanna,4
terra,4
accessible,4
rural,4
towers,4
rooted,4
back,4
columbia,4
compared,4
communication,4
sun,4
ortloff,4
walls,4
archaic,4
philadelphia,4
approaches,4
entre,4
direct,4
pärsinnen,4
support,4
making,4
worlds,4
affect,4
pampa,4
emergence,4
rostain,4
resource,4
cost,4
strategy,4
reflections,4
ethnohistorical,4
term,4
memory,4
cannot,4
lathrap,4
astronomy,4
sedentism,4
near,4
ethnohistory,4
london,4
discussions,4
records,4
details,4
manipulation,4
whitehead,4
ago,4
kuel,4
boundaries,4
brown,4
scott,4
fortress,4
moved,4
haas,4
pilgrims,4
led,4
he,4
identified,4
expansion,4
grande,4
woods,4
dunnell,4
builders,4
put,4
verde,4
thought,4
technology,4
chili,4
experimental,4
published,4
toward,4
sky,4
communal,4
amazonians,4
daily,4
habitat,4
great,4
guiana,4
present,4
covered,4
unit,4
moche,4
necessary,4
native,4
multidisciplinary,4
organize,4
mortuary,4
factor,4
individuals,4
theories,4
huántar,4
low,4
similar,4
essay,4
david,4
spread,4
conversation,4
provides,4
especially,4
southwest,4
we,4
division,4
hill,4
widespread,4
strongly,4
rethinking,4
earliest,4
duncan,4
any,4
takes,4
continues,4
terrestrial,4
each,4
migration,4
atacama,4
distinctive,4
better,4
beginning,4
whether,4
terms,4
selected,4
da,4
nearby,4
dark,4
phenomena,4
revista,4
bray,4
pa,4
maintained,4
