WORDCOUNTS,WEIGHT
the,1209
of,1078
and,856
in,708
a,505
to,369
that,332
on,213
for,191
is,186
from,184
tools,168
stone,166
as,166
have,159
this,146
tool,140
at,134
been,133
with,131
by,126
lithic,122
were,122
was,121
analysis,117
s,116
has,116
j,112
m,106
these,98
an,98
be,94
not,93
archaeological,91
which,88
or,86
american,78
pp,78
more,77
but,76
it,74
p,74
are,73
l,71
they,70
research,70
r,69
technology,66
prehistoric,65
their,64
also,61
one,60
material,60
journal,58
points,58
blood,57
such,56
through,55
d,55
other,54
eds,54
h,52
et,52
no,51
production,50
site,50
than,48
use,48
g,47
new,47
residues,47
odell,46
middle,46
paleolithic,45
k,43
antiquity,42
north,42
archaeology,41
some,40
he,39
different,39
most,38
obsidian,38
university,37
exchange,37
e,36
mobility,36
found,36
residue,36
among,36
de,35
study,35
sites,35
into,34
raw,34
several,34
end,34
c,34
i,33
may,33
organization,33
only,32
procurement,32
evidence,32
all,31
b,31
prehistory,31
traces,31
materials,31
can,31
specialization,31
theory,31
early,31
technological,31
t,30
projectile,30
artifacts,30
its,30
employed,30
results,30
ed,30
al,30
trade,30
both,30
functional,29
implements,29
cultural,29
types,29
techniques,29
polish,28
studies,28
millennium,28
used,28
assemblages,28
would,28
systems,28
starch,28
series,28
grains,27
flint,27
plant,27
who,27
point,26
time,26
strategies,26
made,26
york,25
late,25
between,25
if,24
human,24
certain,24
people,24
f,24
maya,24
very,24
specific,24
process,23
had,23
because,23
two,23
social,23
period,23
press,23
using,23
large,22
case,22
data,22
example,22
assemblage,22
form,22
w,21
basin,21
however,21
processes,21
la,21
then,21
there,20
within,20
behavior,20
similar,20
microwear,20
region,20
craft,20
science,20
fullagar,20
type,20
system,19
america,19
scrapers,19
applied,19
during,19
artifact,19
world,19
less,19
she,19
anthropological,19
wear,19
recent,19
should,19
experiments,18
great,18
design,18
plenum,18
greater,18
culture,18
problems,18
methods,18
field,18
classification,18
likely,17
being,17
worked,17
those,17
ritual,17
even,17
like,17
so,17
function,17
tests,17
anthropology,17
did,17
reported,17
cambridge,17
problem,16
groups,16
hunting,16
central,16
amount,16
established,16
flakes,16
appear,16
though,16
positive,16
another,16
mousterian,16
anderson,16
we,16
models,16
although,16
kuhn,16
difficult,15
australia,15
plisson,15
international,15
changes,15
issue,15
level,15
will,15
experimental,15
forms,15
northern,15
probably,15
complexity,15
them,15
neolithic,14
les,14
objects,14
instance,14
recently,14
reduction,14
tested,14
small,14
do,14
model,14
where,14
years,14
chert,14
concluded,14
associated,14
valley,14
variability,14
formation,14
archaic,14
grace,14
edge,13
way,13
paleoindian,13
loy,13
development,13
conducted,13
how,13
surface,13
important,13
sharpening,13
concept,13
change,13
activities,13
about,13
same,13
many,13
style,13
immunological,13
theoretical,13
three,13
least,13
curation,13
record,13
what,13
whether,13
little,13
o,12
common,12
later,12
state,12
des,12
barton,12
sassaman,12
biface,12
identification,12
shell,12
eraul,12
chipped,12
expedient,12
related,12
working,12
when,12
sydney,12
liège,12
mobile,12
areas,12
larger,12
technologies,12
gestes,12
authors,12
language,12
flenniken,12
any,12
over,12
control,12
specialized,12
retrouvés,12
researchers,12
typology,12
complex,11
archaeologists,11
resources,11
thus,11
general,11
his,11
otte,11
metal,11
experimentation,11
produced,11
method,11
sedentism,11
chaîne,11
approach,11
involved,11
beyries,11
southern,11
ancient,11
noted,11
samples,11
utilized,11
analysts,11
sediments,11
dibble,11
decade,10
ceremonial,10
occurred,10
long,10
utilization,10
nature,10
analyses,10
agriculture,10
review,10
items,10
mesolithic,10
without,10
developed,10
arbor,10
polishes,10
resource,10
whereas,10
transmission,10
behavioral,10
out,10
further,10
near,10
literature,10
work,10
colha,10
fonction,10
despite,10
tasks,10
interpretation,10
fact,10
variation,10
v,10
phytoliths,10
blind,10
replaced,10
plains,10
evolutionary,10
ann,10
species,10
usually,10
opératoire,10
existed,10
increased,10
particular,10
suggests,10
role,10
illinois,10
attributes,10
area,10
observed,10
does,9
silica,9
group,9
kinds,9
principles,9
able,9
damage,9
papers,9
blades,9
kelly,9
flake,9
approaches,9
n,9
frequently,9
upper,9
strategy,9
leach,9
societies,9
term,9
appears,9
andrefsky,9
well,9
rocks,9
useful,9
hafting,9
detected,9
under,9
insights,9
europe,9
lack,9
anthropologist,9
bead,9
local,9
california,9
availability,9
modification,9
testing,9
pieces,9
each,9
current,9
just,9
making,9
distribution,9
manufacture,9
involving,9
potential,9
much,9
major,9
village,8
likewise,8
haemoglobin,8
western,8
women,8
test,8
lower,8
sources,8
typological,8
usewear,8
activity,8
conceptual,8
along,8
spain,8
wilke,8
replacement,8
throughout,8
bison,8
perspective,8
blank,8
look,8
bifaces,8
parts,8
situations,8
age,8
result,8
based,8
siliceous,8
embedded,8
source,8
knowledge,8
editorial,8
issues,8
trends,8
either,8
caused,8
reliable,8
trampling,8
economic,8
gender,8
islands,8
southeast,8
stones,8
axes,8
perhaps,8
subsistence,8
formal,8
times,8
scraper,8
high,8
oxford,8
often,8
symbolic,8
bronze,8
paper,8
past,8
ones,8
information,8
our,8
question,8
chemical,8
belize,8
lewenstein,8
indicated,7
maize,7
controlled,7
practices,7
oceania,7
first,7
might,7
suggesting,7
origin,7
concepts,7
principal,7
context,7
british,7
east,7
relationships,7
clark,7
archaeologist,7
industries,7
grimaldi,7
sample,7
rather,7
risk,7
after,7
evolution,7
factors,7
support,7
nor,7
microscope,7
four,7
universidad,7
archeological,7
cores,7
abrasive,7
distinguish,7
protein,7
bustillo,7
woodland,7
away,7
stage,7
quite,7
settlement,7
few,7
highly,7
presence,7
variety,7
various,7
hester,7
processing,7
dna,7
already,7
bar,7
technique,7
rock,7
addition,7
true,7
surfaces,7
granada,7
monographs,7
differences,7
see,7
shafer,7
closer,7
traded,7
shea,7
clear,7
discovered,7
thomas,7
woodworking,7
structure,7
italy,7
southwest,7
discard,7
considered,7
known,7
know,7
mi,7
scenario,7
oddi,7
animal,7
typologies,7
plants,7
seasonal,7
utilitarian,7
produce,7
strong,7
false,7
argument,7
association,7
carr,7
arizona,7
final,6
currently,6
modern,6
stochastic,6
ii,6
pawlik,6
bettinger,6
household,6
differential,6
author,6
bone,6
learning,6
kind,6
old,6
compared,6
shott,6
whose,6
across,6
en,6
bamforth,6
considerations,6
efficient,6
suggested,6
folsom,6
fiedel,6
neither,6
shape,6
artefacts,6
part,6
ontario,6
my,6
adaptive,6
distances,6
suggest,6
knives,6
ericson,6
eastern,6
therefore,6
situation,6
polished,6
short,6
classic,6
museum,6
still,6
movement,6
ethnographic,6
scholars,6
simple,6
never,6
kit,6
necessary,6
prehensile,6
understanding,6
grotta,6
including,6
variables,6
involves,6
low,6
cache,6
practiced,6
earlier,6
preservation,6
patterns,6
contact,6
workshop,6
wi,6
sociopolitical,6
johnson,6
applications,6
continued,6
symboling,6
substances,6
exists,6
changing,6
must,6
soil,6
equipment,6
newman,6
reliability,6
cognitive,6
better,6
holocene,6
size,6
became,6
amick,6
transition,6
arguments,6
washington,6
baugh,6
grinding,6
smaller,6
france,6
madison,6
arnold,6
close,6
rate,5
meaning,5
dalton,5
determine,5
cerros,5
utility,5
