WORDCOUNTS,WEIGHT
the,657
of,580
and,571
in,311
a,267
to,192
that,133
language,122
evolution,121
palaeolithic,107
as,104
is,104
for,102
cambridge,100
intelligence,78
human,77
r,77
this,76
press,75
mind,74
by,71
on,69
be,69
university,66
social,63
been,63
have,63
cognitive,62
s,58
has,58
from,58
e,57
g,57
pp,55
eds,55
middle,50
j,47
t,47
modern,46
archaeology,45
with,45
cognition,42
gibson,41
anthropology,39
such,38
behavior,37
p,37
archaeological,37
k,37
humans,36
m,36
tools,36
learning,35
early,35
it,34
c,34
there,33
an,33
are,32
h,30
mithen,30
capacity,30
d,30
current,30
journal,29
or,29
upper,28
during,28
at,27
transition,27
between,27
wynn,26
l,26
ingold,26
which,26
not,26
development,25
w,25
symbolism,25
work,25
but,24
brain,24
symbolic,24
hominids,23
these,23
size,23
other,22
processes,22
i,22
than,21
b,21
their,21
artifacts,21
technology,21
new,21
can,21
apes,21
et,20
evidence,20
hominid,19
cultural,19
use,19
primates,19
they,18
group,18
stone,18
n,18
monkeys,18
may,17
rather,17
origins,17
its,17
natural,17
spatial,17
parker,16
no,16
study,16
approach,16
oxford,16
more,16
davidson,16
edinburgh,16
whiten,16
also,15
mellars,15
we,15
primate,15
visual,15
specific,15
among,15
recent,15
was,14
record,14
view,14
appears,14
tool,14
evolutionary,14
stringer,14
any,14
dunbar,14
one,13
york,13
most,13
transmission,13
likely,13
indeed,13
thought,13
piagetian,13
must,13
sciences,13
making,13
if,12
linguistic,12
studies,12
behavioral,12
pleistocene,12
he,12
culture,12
al,12
marshack,11
mental,11
imitation,11
argued,11
critical,11
ed,11
cosmides,11
domains,11
dibble,11
although,11
implications,10
those,10
x,10
de,10
emergence,10
behaviour,10
had,10
used,10
byrne,10
noble,10
chase,10
limited,10
yet,10
only,10
man,10
capacities,10
time,10
understanding,10
species,10
regard,10
form,10
theory,10
psychology,10
art,10
position,9
history,9
could,9
review,9
communication,9
homo,9
lieberman,9
biological,9
about,9
evolved,9
ape,9
significant,9
would,9
chimpanzees,9
each,9
while,9
nonhuman,9
ontogeny,9
major,9
behavioural,8
later,8
large,8
complex,8
ma,8
into,8
nature,8
last,8
within,8
appear,8
boesch,8
cheney,8
modular,8
london,8
related,8
change,8
highly,8
when,8
comment,8
comparative,8
perspectives,8
issues,8
similarly,8
our,8
become,8
neanderthal,8
science,8
who,8
paper,8
seyfarth,8
argue,8
speech,8
very,8
generalized,8
chicago,8
phylogeny,7
suggested,7
lower,7
tooby,7
tomasello,7
domain,7
even,7
industries,7
absent,7
how,7
intentional,7
greater,7
appearance,7
burial,7
symbols,7
aspects,7
literature,7
revolution,7
suggest,7
research,7
world,7
aiello,7
galef,7
holloway,7
abilities,7
considerable,7
do,7
model,7
years,7
were,7
kyr,7
