WORDCOUNTS,WEIGHT
and,1302
the,1302
of,1156
in,821
a,425
to,344
paleolithic,175
by,175
j,171
pp,171
human,167
from,163
on,159
for,157
m,156
g,147
r,143
e,142
are,142
c,140
that,130
eds,126
as,126
at,125
early,125
l,123
is,123
p,121
stiner,115
et,114
d,110
middle,104
h,99
press,97
hominids,94
b,93
university,93
with,92
s,91
de,91
journal,85
t,81
o,80
upper,80
new,78
this,77
archaeological,77
europe,76
were,76
or,76
evolution,74
hominid,72
hunting,72
pleistocene,72
some,70
late,67
large,66
these,66
prey,65
cave,64
kya,64
w,62
k,61
humans,59
al,58
more,58
an,58
have,58
food,57
also,57
ungulate,56
f,56
ed,55
n,52
not,52
di,51
their,49
evidence,49
may,48
science,48
lower,47
foraging,46
be,46
italy,45
anthropology,45
small,44
modern,43
i,43
eurasia,43
carnivory,43
species,43
other,42
york,42
homo,42
population,42
israel,42
stone,41
age,41
spread,41
meat,41
american,40
behavior,40
but,40
time,40
bone,39
exploitation,39
earliest,39
oxford,39
it,38
asia,38
geographic,37
archaeology,36
sites,36
van,35
populations,35
animals,34
among,34
most,33
use,33
animal,33
kuhn,33
later,32
they,32
western,32
predators,32
current,32
cambridge,31
ai,30
palaeolithic,30
site,30
than,30
was,30
prehistoric,30
diet,30
research,30
about,30
africa,30
bones,30
bunn,29
technology,29
social,29
la,29
first,28
no,28
many,28
role,28
leiden,28
remains,28
change,27
grotta,27
can,27
such,26
tools,26
scavenging,26
during,26
southern,26
been,26
tchernov,26
world,26
one,25
mesolithic,25
niche,25
binford,25
ecology,25
anthropological,25
game,25
princeton,24
du,24
review,24
cases,24
prehistory,24
faunal,24
cultural,24
record,24
only,24
which,24
northern,24
carnivores,24
years,24
between,24
levant,24
central,23
changes,23
well,23
few,23
mellars,23
plenum,22
domestication,22
however,22
patterns,22
spain,22
transition,22
chicago,22
roebroeks,21
origins,21
processing,21
v,21
evolutionary,21
much,21
into,20
before,20
soffer,20
subsistence,20
after,20
because,20
stanford,20
east,20
y,20
adaptations,20
antiquity,20
over,20
although,20
gamble,19
implications,19
resources,19
occupation,19
artifacts,19
del,19
keeley,19
shifts,19
ecological,19
efficiency,19
if,18
hayonim,18
nature,18
last,18
vol,18
foragers,18
evolved,18
plant,18
what,18
african,18
klein,18
recent,18
history,17
kolfschoten,17
price,17
fig,17
even,17
weapons,17
part,17
revolution,17
competition,17
winterhaider,17
very,17
densities,17
agriculture,16
hyenas,16
academic,16
paris,16
epipaleolithic,16
international,16
see,16
carnivore,16
natufian,16
predatory,16
series,16
natural,16
blumenschine,16
them,16
des,16
easily,15
could,15
there,15
marine,15
resource,15
its,15
latitudes,15
long,15
neolithic,15
likely,15
perspectives,15
fire,15
mya,15
assemblages,15
range,15
hunters,15
roma,15
dimensions,15
henry,14
eastern,14
perspective,14
greater,14
london,14
trends,14
south,14
ana,14
all,14
smith,14
strategies,14
high,14
mammals,14
marrow,14
primates,14
potts,14
france,14
groups,13
diversity,13
certainly,13
pianka,13
thus,13
piperno,13
relatively,13
studies,13
behavioral,13
glacial,13
spotted,13
near,13
example,13
turner,13
villa,13
palmqvist,13
mousterian,13
prédation,13
chimpanzees,13
complexity,13
colonization,13
cm,13
foley,13
nonhuman,13
environmental,12
great,12
times,12
interspecific,12
study,12
energy,12
boesch,12
mediterranean,12
culture,12
man,12
where,12
ungulates,12
made,12
increase,12
relative,12
european,12
did,12
both,12
must,12
tortoises,12
wild,12
turkey,12
conditions,12
major,12
common,11
germany,11
carnivorous,11
dd,11
carni,11
clark,11
how,11
en,11
certain,11
gathering,11
important,11
dc,11
had,11
information,11
straus,11
records,11
least,11
generally,11
production,11
trophic,11
available,11
fact,11
il,11
less,11
low,11
period,11
aurignacian,11
cassoli,11
liège,11
mortality,11
when,11
meignen,11
isaac,11
cultures,11
different,11
kozlowski,11
through,11
vory,11
models,11
washington,11
fauna,11
predator,10
those,10
old,10
body,10
breadth,10
tagliacozzo,10
risk,10
yarimburgaz,10
white,10
basis,10
winter,10
speth,10
climate,10
annual,10
same,10
bar,10
sensu,10
demographic,10
perhaps,10
behaviors,10
systems,10
availability,10
bears,10
paléolithique,10
quaternary,10
emergence,10
proceedings,10
size,10
techniques,10
national,10
association,10
north,10
wolves,9
true,9
marean,9
segre,9
rapid,9
dennell,9
simple,9
case,9
fossils,9
possible,9
shellfish,9
della,9
since,9
eurasian,9
response,9
compare,9
biology,9
russian,9
parts,9
out,9
tool,9
davis,9
society,9
periods,9
gibert,9
biological,9
sciences,9
chronology,9
boundary,9
regional,9
variation,9
considerable,9
another,9
radiocarbon,9
dating,9
three,9
grew,9
exchange,9
ornaments,9
ago,9
increasing,9
primate,9
types,9
quaternaria,9
known,9
jaubert,9
holocene,9
kebara,9
materials,9
potential,9
occur,9
complex,8
tend,8
occurred,8
source,8
toth,8
farmers,8
context,8
british,8
plain,8
u,8
along,8
relationships,8
spectrum,8
dei,8
ascenzi,8
rates,8
gaudzinski,8
capture,8
process,8
mean,8
clearly,8
efficient,8
archeological,8
my,8
carcasses,8
caves,8
diminution,8
data,8
people,8
consumption,8
le,8
quite,8
settlement,8
several,8
highly,8
presence,8
deer,8
areas,8
pressure,8
connell,8
do,8
present,8
number,8
palma,8
region,8
skeletal,8
hunted,8
would,8
earlier,8
especially,8
probably,8
préhistoire,8
brown,8
mcgrew,8
goldberg,8
associated,8
université,8
living,8
better,8
economy,8
particular,8
valkenburgh,8
jordan,8
evidenced,8
formation,8
increased,8
modeling,8
including,8
valley,8
focus,8
technological,8
oí,8
ca,8
represent,7
group,7
san,7
weiner,7
specifically,7
ii,7
riparo,7
monte,7
seems,7
origin,7
enloe,7
papers,7
has,7
prior,7
torre,7
eating,7
west,7
above,7
southwestern,7
aldine,7
density,7
excavations,7
academy,7
general,7
ways,7
environments,7
eight,7
importance,7
marks,7
impact,7
observations,7
view,7
appear,7
basin,7
access,7
guilds,7
cannot,7
networks,7
aspects,7
harpending,7
gebauer,7
emphasis,7
faunas,7
optimal,7
working,7
archaeofaunas,7
aoki,7
cesnola,7
critical,7
neanderthals,7
akazawa,7
used,7
mallegni,7
selection,7
once,7
communities,7
yet,7
cats,7
tortoise,7
two,7
intraspecific,7
radiations,7
layer,7
end,7
increases,7
errico,7
assemblage,7
stringer,7
examples,7
largely,7
trend,7
open,7
so,7
quick,7
neandertal,7
we,7
harding,7
relationship,7
neanderthal,7
effects,7
un,7
often,7
school,7
material,7
too,7
set,7
global,7
level,7
layers,7
comparison,7
maximum,7
close,7
per,6
scientist,6
diego,6
individuals,6
fe,6
greatly,6
within,6
el,6
taphonomic,6
me,6
far,6
haynes,6
dynamics,6
santa,6
distinct,6
developments,6
arribas,6
competitive,6
museum,6
fat,6
just,6
bordeaux,6
numbers,6
traces,6
stewart,6
oi,6
olduvai,6
societies,6
david,6
dispersal,6
scale,6
sedentism,6
feeding,6
older,6
broad,6
shackleton,6
regions,6
order,6
contrast,6
involved,6
decline,6
scott,6
activities,6
various,6
economic,6
community,6
vandermeersch,6
shipman,6
thought,6
neandertals,6
ky,6
foods,6
fragments,6
bulletin,6
diverse,6
upon,6
deposits,6
magdalenian,6
questions,6
theoretical,6
baboons,6
points,6
individual,6
pietra,6
structure,6
southwest,6
tendency,6
hunt,6
dietary,6
factors,6
limpets,6
nadel,6
widespread,6
indicate,6
life,6
analysis,6
macarthur,6
any,6
following,6
lagomorphs,6
theory,6
equipment,6
here,6
dimension,6
each,6
mochi,6
returns,6
report,6
particularly,6
venosa,6
moyen,6
transport,6
technologies,6
carnivora,6
rather,6
paleorient,6
need,6
sharing,6
kim,6
does,5
bailey,5
bosinski,5
carbonell,5
hublin,5
total,5
canids,5
transitions,5
every,5
revisited,5
gabunia,5
reach,5
suggesting,5
analyses,5
peterkin,5
zilhäo,5
callow,5
fractures,5
hawkes,5
valladas,5
associations,5
million,5
diets,5
barton,5
ability,5
relations,5
kind,5
byrd,5
kuzmin,5
dates,5
storage,5
industries,5
costs,5
premodern,5
taphonomy,5
suppl,5
carcass,5
direct,5
seasonality,5
les,5
reviewed,5
situations,5
hoffecker,5
exploited,5
us,5
cut,5
caloi,5
appearance,5
found,5
peretto,5
complete,5
zooarchaeological,5
though,5
hammers,5
explain,5
garrard,5
preferred,5
protein,5
horwitz,5
ot,5
apparent,5
overview,5
past,5
elephant,5
approach,5
surovell,5
components,5
ubeidiya,5
niches,5
qafzeh,5
core,5
santonja,5
bietti,5
results,5
value,5
preliminary,5
confined,5
habitats,5
nonetheless,5
contact,5
expansion,5
harris,5
nearly,5
moscerini,5
fossil,5
ranuccio,5
expanded,5
accumulations,5
bertram,5
siegfried,5
paleontological,5
lowland,5
without,5
already,5
insights,5
berke,5
stíner,5
toward,5
others,5
megafauna,5
death,5
megafaunal,5
fish,5
growth,5
appeared,5
larger,5
breuil,5
radmilli,5
distributions,5
reproductive,5
ground,5
remarkable,5
mammalian,5
zhoukoudian,5
frequency,5
munro,5
causes,5
processes,5
rare,5
landscapes,5
percussion,5
palombo,5
features,5
brain,5
cashden,5
