WORDCOUNTS,WEIGHT
the,814
and,611
of,570
a,345
in,291
or,243
to,220
p,183
m,161
c,139
at,132
that,132
pp,131
were,129
for,118
gates,109
their,106
as,100
fortifications,96
j,94
by,94
b,92
bastions,92
are,91
e,88
was,87
ditches,85
is,84
with,82
press,78
military,77
be,75
university,71
on,69
s,68
d,68
defensive,67
from,67
these,66
have,63
new,62
they,60
most,59
had,59
ancient,59
only,58
this,55
more,55
gate,55
g,54
one,52
not,52
ditch,52
function,51
walls,50
it,49
york,48
curtain,47
other,45
an,45
features,45
wall,45
would,44
baffled,44
i,42
springer,42
such,41
archaeol,41
bastion,41
res,41
but,40
than,39
no,38
used,38
many,37
ed,37
defenders,36
all,35
because,34
defended,34
we,34
any,33
lawrence,32
oxford,31
cambridge,31
also,30
deep,30
between,30
roman,29
fortification,28
fig,27
prehistoric,27
found,27
its,27
attackers,26
r,26
range,26
form,26
if,25
fire,25
them,25
early,25
near,24
weapons,24
when,24
curtains,24
history,23
east,23
some,23
screened,23
been,23
archaeology,23
enceinte,23
age,22
historical,22
built,22
world,21
even,21
however,21
several,21
london,21
f,21
see,21
defense,21
both,21
maximum,21
archaeologists,20
neolithic,20
warfare,20
effective,20
sites,20
enceintes,20
enclosures,20
later,19
those,19
along,19
intervals,19
two,19
forms,19
can,19
very,19
while,19
our,19
enclosure,19
h,18
mazar,18
spaced,18
recommended,18
functions,18
could,18
purpose,18
least,18
less,18
use,18
high,18
especially,18
often,18
must,18
may,17
late,17
which,17
city,17
defenses,16
n,16
keeley,16
database,16
below,16
backed,16
who,16
known,16
chambered,16
area,16
north,16
first,15
there,15
side,15
war,15
ramparts,15
flanked,15
water,15
simple,15
eds,15
palisades,15
spacing,15
barriers,14
thus,14
american,14
section,14
almost,14
settlement,14
where,14
usually,14
sections,14
livestock,14
fortified,13
modern,13
either,13
vol,13
ritual,13
against,13
century,13
toy,13
et,13
always,13
above,13
construction,13
sometimes,13
length,13
ft,13
should,13
common,12
being,12
europe,12
case,12
hudson,12
human,12
towers,12
barrier,12
main,12
after,12
t,12
just,12
greater,12
wide,12
same,12
plan,12
adjacent,12
so,12
africa,12
earliest,12
over,12
what,12
given,12
much,12
o,11
into,11
before,11
eastern,11
minimum,11
militarily,11
trapezoidal,11
l,11
mean,11
ranges,11
called,11
example,11
has,11
outer,11
al,11
european,11
army,11
table,11
chicago,11
cross,11
difficult,10
china,10
america,10
apart,10
de,10
site,10
costs,10
surface,10
part,10
few,10
inset,10
about,10
rectangular,10
useful,10
spoil,10
evidence,10
johnson,10
utility,9
large,9
meters,9
right,9
philo,9
inner,9
dyer,9
prehistory,9
mcneill,9
missouri,9
bow,9
society,9
indeed,9
might,9
ground,9
archaeological,9
article,9
why,9
interval,9
became,9
indians,9
years,9
average,9
does,8
settlements,8
long,8
hawkes,8
west,8
sawteeth,8
regarding,8
iron,8
cases,8
ct,8
weapon,8
square,8
completely,8
w,8
max,8
irrigation,8
outset,8
symbols,8
flanking,8
forts,8
land,8
yet,8
serve,8
prehistorians,8
culture,8
semicircular,8
larger,8
classical,8
upper,8
do,8
including,8
three,8
greek,8
dead,8
regularly,8
cannon,8
slope,8
bronze,8
constructed,8
temple,8
natural,8
half,8
categories,8
little,8
missiles,8
until,8
extremely,8
sides,8
observed,8
medieval,7
ppna,7
burton,7
complex,7
tracy,7
every,7
facts,7
possible,7
obvious,7
except,7
cahen,7
labor,7
baffles,7
surrounded,7
served,7
left,7
unequivocally,7
town,7
ferrili,7
front,7
ì,7
buttresses,7
commonly,7
castles,7
steep,7
urban,7
away,7
holy,7
next,7
protect,7
gunpowder,7
he,7
gabriel,7
short,7
strategic,7
noted,7
areas,7
personal,7
civilizations,7
clear,7
historic,7
times,7
shallow,7
jericho,7
greece,7
haven,7
depth,7
note,7
force,7
indicate,7
file,7
centuries,7
simply,7
best,7
universal,7
u,7
passage,7
defend,7
whether,7
thames,7
middle,7
subject,7
palisade,7
enclosed,7
metz,7
chambers,7
miller,6
since,6
calgary,6
represent,6
peaceful,6
college,6
trans,6
barré,6
rare,6
height,6
hackett,6
figs,6
bottom,6
historically,6
geometry,6
nor,6
old,6
compared,6
civilization,6
tower,6
india,6
scribner,6
cost,6
dc,6
éperon,6
location,6
access,6
interpretations,6
having,6
romans,6
symbolism,6
universally,6
around,6
small,6
st,6
south,6
contact,6
various,6
located,6
intended,6
projecting,6
builders,6
sling,6
rome,6
expose,6
time,6
necessary,6
perhaps,6
books,6
distance,6
number,6
redman,6
values,6
region,6
authors,6
mississippian,6
dry,6
behind,6
composite,6
naturally,6
practical,6
primarily,6
yale,6
serpentine,6
bastioned,6
then,6
trenches,6
constructions,6
andersen,6
places,6
too,6
popular,6
through,6
symbolic,6
camps,6
washington,6
siege,6
village,5
san,5
seem,5
conflict,5
broken,5
reasons,5
uncovered,5
voto,5
within,5
projectile,5
recorded,5
primary,5
point,5
central,5
predators,5
drainage,5
circumference,5
egypt,5
ideal,5
purely,5
plus,5
cunliffe,5
peru,5
out,5
cultural,5
cannot,5
scale,5
well,5
data,5
baffle,5
during,5
josephus,5
actually,5
optimal,5
polybius,5
lowest,5
villages,5
using,5
badawy,5
classic,5
sasson,5
single,5
interpretation,5
volume,5
longer,5
connell,5
end,5
discussed,5
external,5
outside,5
hand,5
empire,5
vulnerable,5
maya,5
another,5
thousands,5
examples,5
width,5
israel,5
arrows,5
actual,5
trade,5
like,5
narrow,5
cortez,5
probably,5
levy,5
enough,5
today,5
independent,5
corrals,5
widespread,5
millennia,5
vorgeschichte,5
british,5
extensions,5
considered,5
inca,5
cities,5
past,5
works,5
type,5
imperial,5
apparently,5
slopes,5
despite,5
leicester,5
plans,5
nonhuman,5
jahresschrift,5
redrawn,5
need,5
regular,5
earthen,5
bottoms,5
consisted,5
schematic,5
immediately,5
ca,5
slits,4
center,4
approaches,4
western,4
connah,4
occurred,4
barkay,4
freeman,4
princeton,4
audouze,4
sources,4
certainly,4
humans,4
poison,4
reach,4
wooden,4
hunting,4
cattelain,4
worldwide,4
depends,4
historians,4
hyginus,4
fur,4
fossae,4
includes,4
throughout,4
