WORDCOUNTS,WEIGHT
and,1057
of,1021
the,1005
in,709
a,445
to,263
archaeology,262
j,246
regional,236
m,194
for,193
archaeological,176
r,158
s,154
that,140
pp,138
on,136
analysis,132
e,131
g,127
landscape,120
as,111
is,111
are,108
settlement,107
new,104
c,104
journal,103
press,103
l,101
from,101
d,95
with,94
human,93
american,90
eds,88
university,85
landscapes,79
k,77
spatial,73
by,69
p,68
ed,67
b,66
t,65
an,64
w,59
gis,57
theory,56
at,54
antiquity,53
research,52
data,50
approaches,49
oxford,49
their,49
or,48
patterns,47
use,47
be,47
which,46
anthropological,46
springer,46
h,45
archaeol,45
res,45
studies,44
study,44
this,44
region,44
environmental,42
archaeologists,42
not,42
space,41
social,41
survey,41
they,40
example,40
cultural,39
past,39
techniques,38
can,38
al,37
more,37
ecology,37
southwest,36
perspective,35
et,35
methods,35
such,34
scale,34
these,34
science,34
modeling,34
many,33
valley,33
site,32
how,32
prehistoric,32
also,32
world,32
identify,31
pattern,31
approach,31
mexico,31
historical,31
n,30
material,30
behavior,29
york,29
across,29
have,29
interaction,29
i,28
has,28
information,28
cambridge,28
between,28
southern,27
time,27
late,26
sites,26
culture,26
often,26
middle,26
most,25
using,25
f,25
were,25
systems,25
different,25
into,24
relationships,24
scales,24
tools,24
but,24
history,23
his,23
was,23
used,23
units,23
applications,23
anthropology,23
arizona,23
o,22
one,22
than,22
age,22
method,22
its,22
regions,22
years,22
change,21
boundaries,21
environment,21
physical,21
analyses,20
u,20
no,20
what,20
both,20
colleagues,20
field,19
analytical,19
model,19
technologies,19
while,19
through,19
traditional,19
case,18
distribution,18
population,18
however,18
evolutionary,18
geographic,18
early,18
among,18
ana,17
other,17
northern,17
people,17
mediterranean,17
communities,17
lake,17
provide,17
current,17
places,17
washington,17
remains,17
meaning,16
dc,16
investigations,16
interest,16
pueblo,16
ancient,16
place,16
ritual,16
simulation,16
understanding,16
changing,16
models,16
uk,16
it,15
some,15
feinman,15
tucson,15
organization,15
basin,15
community,15
kantner,15
agricultural,15
north,15
great,14
classic,14
central,14
dynamics,14
important,14
several,14
comparative,14
two,14
europe,14
distributions,14
v,14
see,14
another,14
today,14
hill,14
area,14
changes,13
impact,13
problems,13
academic,13
predictive,13
soil,13
only,13
ecological,13
kvamme,13
over,13
crumley,13
