WORDCOUNTS,WEIGHT
the,1874
of,1339
and,1197
in,814
a,531
de,421
to,382
that,305
on,234
d,225
s,218
e,186
for,170
j,167
from,159
la,155
pp,154
university,152
c,142
del,141
g,140
peru,140
as,137
andes,131
is,131
m,129
y,127
en,127
have,122
l,121
r,115
el,112
inka,108
andean,108
ed,106
moche,105
at,104
by,101
has,101
american,99
lima,96
an,95
research,90
eds,89
b,88
been,87
are,87
studies,82
archaeology,78
central,77
with,75
state,74
press,74
early,73
architecture,69
also,67
i,66
latin,64
tiwanaku,64
more,64
social,63
recent,61
los,60
was,58
p,57
work,57
et,57
coast,57
h,56
t,56
w,56
late,54
washington,54
archaeological,54
production,53
dc,53
shimada,53
or,53
arqueología,52
ecuador,52
perú,52
f,52
their,51
most,51
universidad,51
were,51
societies,50
south,50
andina,49
coastal,48
which,47
antiquity,47
nature,46
cultural,46
ceremonial,46
trujillo,45
society,45
new,45
evidence,45
peruvian,44
be,44
archaeologists,43
site,43
many,43
northern,43
preceramic,42
see,42
especially,42
but,41
period,41
prehistoric,40
settlement,40
art,40
inca,39
some,39
dumbarton,39
oaks,39
al,39
regional,39
they,38
moseley,38
power,38
study,38
arqueológica,38
sites,37
its,37
valley,37
gaceta,36
north,36
dissertation,36
between,36
political,35
k,35
culture,35
museo,35
nacional,35
series,35
no,34
ancient,34
cerámica,34
than,33
empire,33
both,33
world,33
altroy,32
iowa,32
ph,32
use,32
valle,31
cuzco,31
other,31
arbor,31
ann,31
field,31
past,31
revista,31
era,31
center,30
kolata,30
his,30
subsistence,30
important,30
microfilms,30
over,30
monumental,29
organization,29
several,29
analysis,29
editorial,29
it,28
he,28
two,28
ceramic,28
v,28
region,28
not,28
chicago,28
mcewan,27
cambridge,27
huari,27
agricultural,27
through,27
major,27
there,26
those,26
chavin,26
prehistory,26
pozorski,26
years,26
paracas,26
although,26
chimor,26
one,25
ceramics,25
n,25
horizon,25
southern,25
volume,25
producción,25
complex,24
highland,24
relations,24
uceda,24
mi,24
economic,24
moquegua,24
america,23
vol,23
such,23
may,23
donnan,23
history,23
used,23
intermediate,23
perspectivas,23
museum,23
sacred,23
remains,23
mujica,23
much,23
among,23
o,22
development,22
bolivia,22
bonavia,22
estudios,22
tecnología,22
wari,22
structure,22
isbell,22
argues,22
chimú,21
católica,21
material,21
local,21
understanding,21
discussion,21
silverman,21
program,21
city,21
largely,20
cornell,20
ithaca,20
ny,20
etudes,20
highlands,20
suggest,20
nasca,20
architectural,20
craft,20
anthropology,20
cultures,20
economy,20
français,20
materials,20
authors,19
dynasties,19
statecraft,19
about,19
scholars,19
time,19
hastorf,19
