WORDCOUNTS,WEIGHT
the,1548
of,1022
and,820
in,734
a,476
to,329
egypt,317
predynastic,230
that,189
at,186
from,166
egyptian,144
nagada,143
p,140
s,135
j,134
d,131
early,128
de,125
have,121
i,118
by,116
pp,114
m,111
b,105
on,105
r,103
archaeology,99
as,95
c,95
e,92
university,92
hierakonpolis,92
upper,90
for,83
were,78
is,78
was,77
with,75
cemetery,74
nile,73
an,72
l,70
ancient,68
delta,67
period,66
are,65
some,65
region,64
been,64
not,64
journal,63
w,62
it,61
g,60
ed,58
abydos,58
or,58
h,55
ii,55
cemeteries,54
sites,54
o,53
des,53
savage,51
this,51
der,51
f,50
research,49
new,49
state,48
press,48
more,47
eds,47
archaeological,47
recent,47
la,46
hoffman,45
late,45
be,45
london,44
graves,44
t,43
dynasty,43
these,42
regional,41
but,41
into,40
dynastic,40
settlement,39
which,39
trade,39
k,38
et,38
evidence,37
has,36
narmer,36
du,35
first,35
other,35
during,35
than,35
wilkinson,35
between,35
society,34
see,34
kairo,33
bard,33
development,32
excavations,32
pottery,32
social,32
hassan,32
lower,31
oxford,31
study,31
prehistory,31
museum,31
v,31
later,30
there,30
friedman,30
his,30
their,30
radiocarbon,30
archäologischen,30
studies,29
eastern,29
instituts,29
dates,29
abteilung,29
mitteilungen,29
deutschen,29
anthropology,29
may,28
von,28
near,28
trends,28
trigger,28
bronze,28
buto,27
american,27
south,27
armant,26
cambridge,26
polities,26
maadi,26
bulletin,26
kemp,26
report,26
settlements,25
history,25
culture,25
zur,25
van,24
prehistoric,24
political,23
rather,23
found,23
cultural,23
polity,23
egypte,23
und,23
kaiser,23
center,22
differences,22
such,22
site,22
egyptology,22
based,22
dreyer,22
its,22
institut,22
unification,22
africa,22
analysis,22
international,22
while,22
suggests,22
middle,22
might,21
no,21
had,21
tombs,21
chronology,21
two,21
also,21
time,21
larger,21
iii,21
den,20
one,20
age,20
appears,20
wealth,20
part,20
pétrie,20
chronological,20
ceramic,20
probably,20
northern,20
palette,20
different,19
ceramics,19
n,19
used,19
several,19
world,19
periods,19
economic,19
dating,19
holmes,19
cairo,19
many,19
through,19
north,19
groups,18
origin,18
hendrickx,18
about,18
three,18
would,18
earlier,18
british,18
anthropological,18
exploration,18
valley,18
céramique,17
way,17
before,17
phase,17
burials,17
small,17
he,17
brunton,17
grave,17
mortuary,17
petrie,17
states,17
production,16
seems,16
adams,16
view,16
only,16
local,16
evolution,16
brink,16
naqada,15
those,15
royal,15
tel,15
lithic,15
appear,15
work,15
badarian,15
power,15
kings,15
traditional,15
complex,14
el,14
vol,14
millennium,14
old,14
clearly,14
thinite,14
though,14
burial,14
preliminary,14
thought,14
department,14
variation,14
desert,14
times,14
badari,14
far,14
art,14
african,14
die,14
quibell,14
they,13
group,13
stone,13
egyptologists,13
east,13
patch,13
recherches,13
civilization,13
process,13
items,13
descent,13
origins,13
rizkana,13
further,13
institute,13
however,13
menés,13
archéologie,13
around,13
am,13
southern,13
ams,13
minshat,13
end,13
tell,13
rulers,13
seriation,13
sahara,13
we,13
science,13
methods,13
thompson,13
omar,13
abu,13
area,13
archaic,13
final,12
all,12
survey,12
king,12
u,12
relations,12
égyptienne,12
en,12
cluster,12
status,12
various,12
allen,12
rise,12
where,12
israel,12
independent,12
existed,12
les,12
over,12
formation,12
caton,12
although,12
remains,12
chicago,12
ca,12
cahier,12
large,11
western,11
canaan,11
nekhen,11
system,11
bibliography,11
rhein,11
york,11
egyptologie,11
etude,11
could,11
aviv,11
groupe,11
regions,11
mesopotamia,11
nubia,11
competition,11
number,11
years,11
explanation,11
significant,11
use,11
problems,11
can,11
association,11
finkenstaedt,11
historical,11
what,11
transition,11
until,11
mainz,11
close,11
neolithic,10
controlled,10
review,10
manetho,10
developments,10
fig,10
y,10
poznan,10
stanley,10
orientale,10
absorbed,10
important,10
recently,10
place,10
change,10
published,10
saqqara,10
clusters,10
liason,10
material,10
palestine,10
elite,10
antiquity,10
series,10
helwan,10
tomb,10
beginning,10
form,10
internationall,10
umm,10
if,9
diskussion,9
being,9
chiefdoms,9
hierarchy,9
similar,9
emergence,9
suggested,9
because,9
aspects,9
well,9
dynasties,9
prédynastique,9
event,9
few,9
beiträge,9
results,9
gradual,9
seeher,9
already,9
monographs,9
mizellen,9
papyrologie,9
made,9
göttinger,9
publication,9
who,9
current,9
goods,9
past,9
äegyptogischen,9
gerzean,9
lille,9
little,9
sheffield,8
di,8
season,8
date,8
egyptians,8
account,8
hamroush,8
point,8
since,8
back,8
scorpion,8
town,8
emery,8
elsewhere,8
cahiers,8
köhler,8
excavated,8
field,8
microfilms,8
describes,8
amratian,8
interpretation,8
al,8
routes,8
perhaps,8
carneiro,8
chronologies,8
including,8
sequence,8
kingdom,8
washington,8
spread,8
ann,8
arbor,8
pharaohs,8
continued,8
protodynastic,8
any,8
civilizations,8
holocene,8
each,8
when,8
researchers,8
role,8
differentiation,8
unified,8
develop,8
arizona,8
does,7
edge,7
expedition,7
modern,7
occurred,7
materials,7
archaeologists,7
krzyzaniak,7
nature,7
basin,7
styles,7
california,7
saad,7
kingdoms,7
agriculture,7
possible,7
along,7
studien,7
human,7
influence,7
developed,7
münchen,7
after,7
archaeometry,7
paris,7
northeastern,7
most,7
carolina,7
called,7
out,7
im,7
levant,7
method,7
egyptienne,7
artifacts,7
data,7
whole,7
northwest,7
williams,7
suggest,7
mediterranean,7
industry,7
presence,7
dynastie,7
division,7
up,7
edn,7
service,7
located,7
expansion,7
yet,7
reports,7
macehead,7
chiefdom,7
patterns,7
do,7
menghin,7
encouraged,7
food,7
low,7
biblical,7
kroeper,7
especially,7
anderson,7
geography,7
wenke,7
indicate,7
control,7
seem,7
growing,7
sinai,7
spatial,7
them,7
terms,7
vessels,7
my,7
lists,7
include,7
davies,7
smaller,7
size,7
connor,7
oí,7
now,6
mostly,6
mostagedda,6
bericht,6
names,6
imported,6
red,6
ma,6
second,6
excavation,6
veröffentlichungen,6
long,6
spencer,6
suggesting,6
great,6
hunting,6
locality,6
canevá,6
fresh,6
investigations,6
recorded,6
anthropologists,6
resources,6
conflict,6
thus,6
blades,6
relatively,6
century,6
ware,6
interim,6
perspective,6
akademie,6
mond,6
phases,6
main,6
oasis,6
river,6
four,6
conquest,6
begun,6
centers,6
amer,6
buried,6
bc,6
approach,6
oriental,6
contrast,6
family,6
characteristics,6
decline,6
generally,6
frühzeitlichen,6
light,6
same,6
zabern,6
discussions,6
renewed,6
pattern,6
developing,6
less,6
project,6
flint,6
routledge,6
circumscription,6
discussion,6
mesopotamian,6
besor,6
assumption,6
national,6
like,6
seen,6
changes,6
stratified,6
arts,6
complexity,6
quaternary,6
berkeley,6
cultures,6
dd,6
ivory,6
did,6
foundation,6
type,6
advances,6
agricultural,6
fayum,6
both,6
northeast,6
zum,6
wadi,6
provided,6
meyers,6
helck,6
assumed,6
km,6
should,6
major,6
akten,5
created,5
wissenschaften,5
junker,5
authority,5
pérez,5
davis,5
largacha,5
éd,5
available,5
tradition,5
sometime,5
chipped,5
last,5
within,5
kongresses,5
histoire,5
königsfriedhof,5
chiefs,5
zeitschrift,5
canaanite,5
industries,5
recognized,5
hamburg,5
société,5
wendorf,5
matmar,5
scrapers,5
baumgartel,5
annales,5
importance,5
certain,5
white,5
discoveries,5
support,5
organization,5
established,5
ginter,5
house,5
miroschedji,5
iconography,5
result,5
une,5
academic,5
fourth,5
grabung,5
française,5
scharff,5
brewer,5
record,5
having,5
line,5
revealed,5
related,5
internationalen,5
geology,5
q,5
people,5
least,5
sense,5
consensus,5
nomes,5
diospolis,5
villages,5
cattle,5
practices,5
comparative,5
debono,5
ägypten,5
still,5
indicates,5
single,5
pharaonic,5
assimilation,5
included,5
complete,5
structures,5
mark,5
others,5
towns,5
analytical,5
efforts,5
schoske,5
forms,5
model,5
buske,5
seminar,5
kobusiewicz,5
ecology,5
classes,5
understanding,5
assemblages,5
gophna,5
complicated,5
clear,5
discovered,5
historic,5
points,5
so,5
played,5
structure,5
green,5
sociopolitical,5
sur,5
program,5
negev,5
began,5
los,5
parva,5
class,5
angeles,5
earliest,5
shaw,5
contained,5
then,5
weeks,5
known,5
temporal,5
helmut,5
temple,5
sciences,5
know,5
natural,5
northward,5
vierten,5
sudan,5
works,5
kantor,5
français,5
level,5
ruled,5
pits,5
edwards,5
wedding,5
lythgoe,5
kozlowski,5
manufacturing,5
au,5
faculty,5
z,5
finally,5
sigma,5
increased,5
drift,5
views,5
much,5
among,5
archäologische,5
fairservis,4
environmental,4
resulted,4
introduction,4
conducted,4
approaches,4
placed,4
largely,4
favor,4
tempered,4
position,4
nyame,4
chief,4
contexts,4
coalesced,4
implications,4
taken,4
emerged,4
asia,4
analyses,4
composition,4
help,4
mortensen,4
reading,4
somewhat,4
gowlett,4
papers,4
case,4
existence,4
lovell,4
west,4
apart,4
x,4
very,4
surplus,4
ranked,4
includes,4
throughout,4
terraces,4
mixed,4
butzer,4
clay,4
oman,4
columbia,4
archaeologist,4
terrace,4
oklahoma,4
pennsylvania,4
traits,4
plant,4
distribution,4
oj,4
philadelphia,4
across,4
centered,4
appreciation,4
à,4
oren,4
factors,4
nil,4
objects,4
evolved,4
erani,4
frequently,4
show,4
jars,4
experienced,4
rice,4
essays,4
helped,4
dc,4
princeton,4
irrigation,4
union,4
location,4
dateiist,4
declined,4
access,4
abusir,4
leuven,4
preand,4
tools,4
population,4
priorities,4
explain,4
hedges,4
chlodnicki,4
provincial,4
imports,4
civilisation,4
example,4
calls,4
