WORDCOUNTS,WEIGHT
and,1039
of,756
in,715
the,644
ceramic,357
a,341
pp,337
p,290
m,213
research,212
to,192
de,190
d,187
e,182
ethnoarchaeological,142
g,140
et,139
ethnoarchaeology,138
archaeological,133
pottery,129
production,121
on,118
j,117
for,111
university,110
archaeology,107
that,106
la,105
c,99
press,98
eds,96
studies,88
s,88
l,85
stark,83
ed,77
from,75
arnold,75
du,73
b,72
kramer,70
an,68
study,68
their,67
r,65
social,65
as,65
have,64
w,62
also,62
potters,59
theory,59
is,59
this,58
des,57
by,55
ceramics,54
material,54
with,54
longacre,53
journal,51
some,50
david,50
use,49
o,47
current,47
skibo,47
technological,47
are,46
has,46
recent,46
traditions,42
techniques,42
culture,42
african,42
or,41
anthropology,41
archaeologists,40
work,40
gosselain,40
review,38
issues,38
style,38
approach,37
theoretical,37
africa,37
t,36
ethnoarchaeologists,36
american,36
archéologie,36
f,36
change,35
technology,35
al,35
new,35
h,34
i,34
more,34
between,34
approaches,33
kalinga,33
systems,32
no,31
rice,31
south,31
most,30
method,30
see,30
city,30
cambridge,30
at,29
histoire,29
clay,29
its,29
en,29
world,29
céramiques,28
distribution,28
deal,28
van,27
cultural,27
boundaries,27
among,26
iowa,25
rencontres,25
céramique,24
asia,24
dc,24
these,24
like,24
been,24
art,24
washington,24
n,23
smithsonian,23
institution,23
antiquity,23
costin,23
sillar,23
be,23
data,22
materials,22
mexico,22
k,22
pots,21
within,21
than,21
may,21
mali,21
variability,21
other,20
literature,20
smith,20
audouze,20
project,20
which,20
apdca,20
poterie,20
who,20
practice,20
gallay,20
technical,19
thesis,19
choices,19
many,19
can,19
case,19
through,19
one,18
west,18
centre,18
region,18
we,18
science,18
niger,18
historical,18
salt,18
lake,18
utah,18
such,17
organization,17
future,17
ethnoarchéologie,17
field,17
economic,17
department,17
au,17
scholars,17
arthur,17
models,17
expanding,17
éditions,17
schiffer,17
philippines,17
internationales,16
specialization,16
india,16
london,16
society,16
comparative,16
community,16
antibes,16
communities,16
areas,16
paris,16
technologies,16
so,16
maceachern,16
les,16
livingstone,16
making,16
manufacturing,16
traditional,16
v,15
huysecom,15
framework,15
perspective,15
factors,15
recherches,15
actes,15
behavioral,15
several,15
technique,15
analysis,15
anthropological,15
following,15
der,15
past,15
consumption,15
papers,14
america,14
relationships,14
unpublished,14
ceuninck,14
cameroon,14
le,14
standardization,14
ancient,14
where,14
stahl,14
andean,14
different,14
what,14
both,14
vessel,14
arizona,14
contexts,13
tucson,13
document,13
drue,13
record,13
aspects,13
example,13
people,13
make,13
experimental,13
williams,13
connell,13
leeuw,13
assemblages,13
questions,13
evolutionary,13
northern,13
americanist,13
bulletin,13
el,13
not,13
duncan,13
phd,13
archaeometry,13
mayor,13
pool,13
it,12
western,12
women,12
household,12
central,12
feinman,12
shott,12
publications,12
york,12
process,12
scale,12
y,12
problèmes,12
using,12
hegmon,12
aronson,12
provide,12
terre,12
vessels,12
our,12
manufacture,12
done,11
history,11
amibes,11
cases,11
how,11
firing,11
delta,11
however,11
patterning,11
gender,11
few,11
cuite,11
ethnoarchéologique,11
regional,11
université,11
ecology,11
identity,11
function,11
provides,11
hagstrum,11
topics,11
poteries,11
limites,11
relationship,11
life,11
justification,11
lemonnier,11
spatial,11
archéologiques,11
needed,10
into,10
dynamic,10
behavior,10
since,10
société,10
cort,10
prehistory,10
section,10
requires,10
bowser,10
ann,10
reviews,10
andes,10
lefferts,10
annual,10
critical,10
shimada,10
interpretation,10
but,10
two,10
time,10
contemporary,10
feu,10
cruz,10
including,10
craft,10
un,10
researchers,10
sur,10
remains,10
they,9
neupert,9
units,9
editions,9
mills,9
styles,9
octobre,9
eastern,9
comments,9
rather,9
à,9
arbor,9
violette,9
ushijima,9
focused,9
recently,9
because,9
gelbert,9
microfilms,9
mi,9
valuable,9
intérieur,9
matson,9
cerámica,9
present,9
do,9
sinopoli,9
anthropologie,9
explicitly,9
range,9
variation,9
roux,9
potter,9
kolb,9
international,9
kalentzidou,9
formation,9
chavez,9
interaction,9
much,9
productions,8
groups,8
does,8
xlle,8
introduction,8
ma,8
paper,8
hardin,8
first,8
tradition,8
differences,8
last,8
those,8
peña,8
consumers,8
ritual,8
dobres,8
even,8
oxford,8
tite,8
raw,8
societies,8
culturel,8
binder,8
dietler,8
une,8
published,8
fire,8
southern,8
under,8
perspectives,8
ethnographic,8
frameworks,8
projects,8
économique,8
compositional,8
maya,8
herbich,8
were,8
general,8
countries,8
patterns,8
artisans,8
relevant,8
huyler,8
physical,8
sciences,8
goods,8
particular,8
earthenware,8
institute,8
studying,8
ill,8
discussion,8
underhill,8
focus,8
north,8
should,8
stylistic,7
village,7
sets,7
walker,7
undertaken,7
nyame,7
implications,7
concentrated,7
linden,7
political,7
krishnan,7
china,7
british,7
roy,7
key,7
vol,7
lindahl,7
diversity,7
goal,7
relations,7
learning,7
sénégal,7
neff,7
across,7
direct,7
internationale,7
numbers,7
sterner,7
genève,7
approche,7
prehistoric,7
discrete,7
walde,7
part,7
ghana,7
bishop,7
artifact,7
status,7
trends,7
regions,7
concerns,7
methodological,7
cameroun,7
still,7
settings,7
southeast,7
museum,7
only,7
choice,7
strategies,7
local,7
understanding,7
wheel,7
mandara,7
problems,7
pétrequin,7
relative,7
increasing,7
european,7
kaplan,7
today,7
publishing,7
rencontre,7
why,7
often,7
zayas,7
distributional,7
tani,7
series,7
must,7
geographic,7
each,7
cooking,7
while,7
delhi,7
role,7
years,7
national,7
integrated,7
specialists,7
association,7
rich,6
studied,6
africaines,6
context,6
circulate,6
characterize,6
collection,6
labor,6
development,6
bourges,6
parts,6
was,6
weigand,6
identifying,6
could,6
called,6
allchin,6
produced,6
near,6
rabat,6
competing,6
used,6
during,6
ethnicity,6
either,6
concentrates,6
los,6
working,6
involve,6
lugli,6
when,6
deboer,6
selection,6
frank,6
fournier,6
power,6
nicholson,6
available,6
vander,6
fieldwork,6
binford,6
assemblage,6
ethiopia,6
crown,6
région,6
host,6
asian,6
laboratory,6
meanings,6
exchange,6
graves,6
methods,6
dans,6
étude,6
examine,6
patterson,6
chilton,6
southwest,6
liège,6
porr,6
dimensions,6
nielsen,6
changing,6
pour,6
living,6
banda,6
form,6
ethnography,6
information,6
urban,6
size,6
little,6
despite,6
goals,6
early,6
building,6
broader,6
miller,5
now,5
functional,5
xlve,5
market,5
group,5
identify,5
boulder,5
decade,5
misago,5
properties,5
ii,5
nature,5
analyses,5
link,5
picon,5
state,5
worldwide,5
east,5
kobayashi,5
analyse,5
thus,5
throughout,5
southwestern,5
consumer,5
topic,5
ai,5
marriage,5
nieves,5
identification,5
performance,5
remain,5
wobst,5
active,5
vidale,5
nelson,5
blurton,5
changes,5
dean,5
producers,5
too,5
département,5
beyond,5
peru,5
decades,5
greater,5
uses,5
transmission,5
begun,5
carolina,5
neoprocessual,5
late,5
province,5
intensity,5
wealth,5
commitment,5
akuma,5
mclntosh,5
workshops,5
pot,5
cleland,5
span,5
loney,5
scientific,5
action,5
reconstruction,5
chez,5
same,5
useful,5
toward,5
instituto,5
another,5
producción,5
examples,5
made,5
products,5
processes,5
three,5
individual,5
period,5
laviolette,5
interpretations,5
structure,5
attention,5
division,5
examines,5
discard,5
clays,5
arts,5
ethnological,5
michoacán,5
alternative,5
proponents,5
artisanales,5
particularly,5
identities,5
rural,5
them,5
rao,5
multiple,5
practices,5
lies,5
assumptions,5
cas,5
include,5
although,5
product,5
carr,5
rajasthan,5
efstratiou,5
zaire,4
meaning,4
college,4
large,4
cerámicos,4
mexican,4
vandiver,4
source,4
controlled,4
experience,4
ghosh,4
faculté,4
england,4
highland,4
great,4
colloque,4
follows,4
closer,4
survey,4
help,4
barley,4
thiriot,4
honolulu,4
dd,4
westview,4
verlag,4
continuum,4
primary,4
ethical,4
activity,4
gamo,4
bruxelles,4
choksi,4
hudson,4
tradicional,4
human,4
regarding,4
includes,4
eerkens,4
dynamics,4
nigeria,4
evident,4
wares,4
single,4
compare,4
aim,4
bel,4
rates,4
mechanisms,4
vallées,4
philadelphia,4
whose,4
without,4
highlands,4
musées,4
levels,4
examined,4
similar,4
importance,4
certain,4
exemple,4
population,4
kilns,4
contributions,4
scales,4
hosier,4
terrell,4
affect,4
latin,4
mémoire,4
crits,4
plenum,4
calgary,4
view,4
benoit,4
methodology,4
location,4
owen,4
co,4
academic,4
apprentissage,4
bedaux,4
sites,4
simms,4
calls,4
related,4
hawai,4
preparation,4
least,4
shaping,4
fluzin,4
involved,4
characteristics,4
wider,4
broughton,4
folk,4
villages,4
pays,4
results,4
will,4
processual,4
various,4
identified,4
varíen,4
nearly,4
female,4
religious,4
philosophie,4
berns,4
about,4
kent,4
mission,4
continuity,4
den,4
watson,4
refine,4
insights,4
reports,4
concentrate,4
sherratt,4
comparison,4
others,4
pastes,4
analytical,4
efforts,4
fact,4
bourdieu,4
end,4
man,4
men,4
routledge,4
model,4
less,4
japan,4
helps,4
lettres,4
ethnic,4
continue,4
previous,4
congo,4
would,4
brussels,4
households,4
after,4
enquiries,4
institut,4
hildebrand,4
practitioners,4
transformation,4
caste,4
table,4
blackman,4
quantitative,4
school,4
rarely,4
thèse,4
bhattacharya,4
over,4
genevois,4
cultures,4
domestic,4
cities,4
advances,4
leiden,4
ralinga,4
northeastern,4
potières,4
correlates,4
produce,4
bey,4
contain,4
level,4
age,4
doctorat,4
definitions,4
traditionnelles,4
analogy,4
producer,4
stilborg,4
mode,4
need,4
area,4
norman,4
major,4
go,3
currently,3
welsch,3
consommation,3
etude,3
concerned,3
concern,3
utility,3
hraiki,3
novembre,3
tuckson,3
complex,3
agency,3
constitutes,3
méditerranée,3
columbia,3
tübingen,3
thematic,3
themes,3
ethics,3
lower,3
accumulation,3
moeran,3
specifically,3
earthenwares,3
neolithic,3
urgeschichtliche,3
motor,3
might,3
maripipi,3
kinabuhi,3
borders,3
reasons,3
kvhaa,3
producing,3
diliman,3
ministère,3
embrace,3
vallée,3
dogon,3
system,3
carol,3
continuities,3
governmental,3
méxico,3
zeitschrift,3
djenné,3
nationaux,3
design,3
intermediaries,3
colombia,3
possible,3
politics,3
integrating,3
michoacano,3
move,3
resources,3
gainesville,3
exist,3
estudio,3
kojo,3
neitzel,3
against,3
sociale,3
interest,3
homes,3
erbati,3
application,3
media,3
century,3
norte,3
estimates,3
old,3
pierre,3
ceramica,3
egypt,3
burma,3
factions,3
ethnolinguistic,3
influence,3
industries,3
employ,3
pant,3
freestone,3
réunion,3
supplement,3
selected,3
prakashan,3
summarized,3
consequences,3
courty,3
projet,3
understand,3
provinces,3
consider,3
baroda,3
elsewhere,3
americanists,3
recycling,3
xi,3
additional,3
surface,3
generally,3
indonesia,3
evaluation,3
mo,3
important,3
patrimoine,3
kenya,3
