WORDCOUNTS,WEIGHT
the,1324
of,995
and,823
in,597
archaeology,450
to,342
historical,333
a,314
that,238
as,167
archaeologists,152
s,136
is,134
press,128
j,118
new,114
on,107
p,106
e,97
an,97
m,91
pp,89
university,87
have,87
c,83
archaeological,82
with,82
eds,81
for,78
research,77
history,74
york,73
this,73
g,72
r,68
are,68
world,68
it,67
has,65
at,64
social,64
from,60
was,58
be,58
capitalism,56
by,55
their,53
american,52
l,52
heritage,52
past,50
ed,49
class,49
springer,49
one,48
but,48
d,47
been,44
i,43
archaeol,43
ways,42
analysis,42
cambridge,42
orser,41
which,40
res,40
they,38
capitalist,38
jr,37
can,37
not,36
about,35
identity,35
were,35
k,35
studies,34
also,33
household,32
cultural,32
because,32
america,31
many,31
or,31
more,31
landscape,30
most,30
academic,30
sites,30
b,30
other,29
how,29
w,29
culture,28
life,28
plenum,28
field,27
power,27
global,27
some,26
memory,26
these,26
both,26
between,26
focus,26
journal,25
site,25
important,25
chinese,25
african,25
little,25
into,24
such,24
project,24
material,24
h,23
than,23
international,23
scale,23
its,23
t,23
when,23
city,23
development,22
paynter,22
historic,22
them,22
much,22
relations,21
study,21
improvement,21
n,21
leone,21
united,21
states,21
inequality,20
state,20
since,20
even,20
people,20
time,20
archaeologies,20
colonial,20
race,20
annapolis,19
gainesville,19
shackel,19
florida,19
today,19
perspectives,19
ideology,19
role,19
groups,18
within,18
hall,18
landscapes,18
had,18
public,18
issues,18
deagan,18
kluwer,18
use,18
his,17
however,17
london,17
will,17
see,17
mcguire,17
individual,17
present,17
theory,17
washington,17
being,16
all,16
industrial,16
perspective,16
monument,16
practice,16
now,15
creation,15
beaudry,15
system,15
century,15
rather,15
gender,15
around,15
various,15
community,15
local,15
theoretical,15
small,15
places,15
urban,15
through,15
agency,14
modern,14
may,14
process,14
artifacts,14
concept,14
used,14
using,14
south,14
he,14
only,14
diverse,14
understanding,14
each,14
anthropology,14
information,14
dc,14
ma,13
histories,13
example,13
smithsonian,13
notes,13
areas,13
examination,13
africa,13
investigate,13
early,13
estate,12
meaning,12
created,12
great,12
case,12
central,12
blackwell,12
my,12
uk,12
demonstrates,12
institution,12
sociohistorical,12
ireland,12
directions,12
silliman,12
different,12
identities,12
what,12
women,11
voss,11
nature,11
those,11
political,11
communities,11
white,11
understand,11
beyond,11
though,11
war,11
future,11
approach,11
level,11
society,11
insights,11
contemporary,11
mrozowski,11
perhaps,11
ethnic,11
franklin,11
national,11
significance,11
like,11
where,11
she,11
often,11
thinking,11
over,11
years,11
md,11
recent,11
should,11
ca,11
sources,10
context,10
possible,10
mullins,10
members,10
wurst,10
overview,10
collective,10
personal,10
overseas,10
resistance,10
same,10
two,10
creek,10
unit,10
routledge,10
matthews,10
california,10
so,10
households,10
structure,10
ludlow,10
who,10
must,10
alternative,10
living,10
whether,10
given,10
numerous,10
remains,10
park,9
walnut,9
analyses,9
human,9
interest,9
old,9
plantation,9
casella,9
late,9
space,9
maiden,9
objects,9
linked,9
her,9
left,9
method,9
island,9
place,9
own,9
working,9
family,9
f,9
schmidt,9
idea,9
question,9
ground,9
giles,9
topics,9
we,9
european,9
provide,9
anthropological,9
any,9
pursued,9
area,9
johnson,9
among,9
does,8
way,8
altamira,8
complex,8
approaches,8
europe,8
individuals,8
vectors,8
link,8
concepts,8
discipline,8
issue,8
oxford,8
explore,8
americans,8
importance,8
four,8
deetz,8
recently,8
knowledge,8
indigenous,8
et,8
hidden,8
saitta,8
settlement,8
specifically,8
coast,8
generally,8
action,8
above,8
al,8
analytical,8
observes,8
another,8
multiscalar,8
reality,8
workers,8
britain,8
patterson,8
potter,8
microhistory,8
current,8
investigation,8
spatial,8
maryland,8
formation,8
north,8
major,8
introduction,7
first,7
archae,7
view,7
england,7
take,7
there,7
clearly,7
goal,7
throughout,7
topic,7
zarankin,7
van,7
rights,7
whose,7
without,7
groover,7
english,7
links,7
ferry,7
appear,7
could,7
finch,7
hicks,7
well,7
work,7
part,7
civil,7
lanham,7
things,7
southern,7
perceived,7
noted,7
williams,7
toward,7
others,7
our,7
men,7
everyday,7
number,7
made,7
maritime,7
including,7
similar,7
brewer,7
especially,7
outside,7
constructing,7
v,7
tennessee,7
harpers,7
institutions,7
lawrence,7
antiquities,7
environment,7
then,7
peoples,7
domestic,7
particularly,7
associated,7
examining,7
growing,7
economy,7
terms,7
freedom,7
writing,7
postcolonial,7
accept,7
diaspora,7
association,7
era,7
create,7
schuyler,6
before,6
themes,6
australia,6
might,6
definition,6
found,6
murray,6
behind,6
explorations,6
move,6
point,6
de,6
staniforth,6
find,6
tend,6
nuanced,6
knoxville,6
environments,6
neighborhood,6
earlier,6
result,6
inherent,6
discrete,6
companion,6
equally,6
properties,6
related,6
wallerstein,6
ginzburg,6
concerns,6
presence,6
likely,6
transnational,6
albany,6
still,6
interpretation,6
museum,6
smith,6
efforts,6
fact,6
scholars,6
developed,6
hamilakis,6
serious,6
free,6
investigated,6
expression,6
began,6
questions,6
after,6
methods,6
attention,6
practitioners,6
antiquity,6
face,6
worlds,6
demonstrate,6
interested,6
inquiry,6
rural,6
textual,6
virginia,6
subject,6
funari,6
founding,5
conducted,5
designed,5
true,5
necessarily,5
carroll,5
practices,5
consistent,5
interests,5
brodie,5
papers,5
british,5
jeppson,5
design,5
illustrate,5
identifies,5
thus,5
includes,5
against,5
noel,5
forgotten,5
consumer,5
encyclopedia,5
marxism,5
nor,5
y,5
would,5
critique,5
racism,5
no,5
continent,5
main,5
basic,5
just,5
zimmerman,5
western,5
ancient,5
societies,5
begun,5
boydell,5
masculinity,5
understood,5
appears,5
woodbridge,5
failure,5
county,5
apparent,5
pasts,5
during,5
concentrate,5
artifact,5
status,5
below,5
wilkie,5
buildings,5
individualism,5
wider,5
australian,5
bulletin,5
breen,5
finds,5
critical,5
processual,5
contact,5
yet,5
east,5
under,5
neither,5
baltimore,5
reports,5
consideration,5
documents,5
anthropologist,5
manner,5
native,5
ethnicity,5
imbued,5
jamestown,5
conditions,5
ideas,5
trade,5
excavating,5
why,5
become,5
narrow,5
hume,5
lost,5
rethinking,5
lives,5
examine,5
temporal,5
colorado,5
berkeley,5
best,5
far,5
assessment,5
beginning,5
fully,5
antarctica,5
tourism,5
evidence,5
specific,5
built,5
silverman,4
group,4
essays,4
second,4
walker,4
easily,4
considerations,4
liberty,4
fixed,4
service,4
contested,4
long,4
derives,4
attempt,4
tradition,4
daily,4
narrative,4
religion,4
help,4
king,4
walz,4
politics,4
owners,4
reconstruction,4
symonds,4
avenues,4
review,4
chesapeake,4
illustrates,4
adornment,4
rooted,4
turn,4
cases,4
distinct,4
ct,4
profound,4
structural,4
moving,4
ologists,4
town,4
purely,4
sort,4
presentation,4
benjamin,4
envision,4
black,4
rules,4
williamsburg,4
means,4
immigrant,4
adopt,4
consider,4
specialization,4
mayne,4
impact,4
house,4
situations,4
age,4
requires,4
dominant,4
helped,4
faced,4
expressed,4
uses,4
home,4
effort,4
hopkins,4
embedded,4
further,4
focused,4
promise,4
colonies,4
correctly,4
ruggles,4
rise,4
trends,4
cold,4
revolution,4
