WORDCOUNTS,WEIGHT
and,1183
of,941
the,928
in,561
a,392
to,342
that,208
prey,200
foraging,191
j,156
by,149
as,147
for,146
on,146
are,144
e,138
is,125
from,124
d,123
or,119
g,110
k,110
be,110
m,105
journal,100
human,98
et,96
can,95
al,94
archaeological,92
with,92
s,89
not,88
l,85
resource,85
r,85
see,79
hunting,77
models,76
model,73
an,72
different,70
resources,68
p,67
some,66
but,66
ecology,66
time,65
rates,62
diet,59
use,58
grayson,58
these,57
b,56
smith,55
choice,55
american,54
such,53
pp,53
this,53
changes,52
processing,52
lupo,52
theory,52
archaeology,51
return,50
more,50
evidence,50
c,50
zooarchaeological,49
also,48
springer,48
archaeol,47
costs,47
res,47
anthropology,47
broughton,46
press,46
patch,45
may,45
behavior,43
science,43
anthropological,43
have,43
at,42
i,42
basin,42
transport,42
w,42
central,41
prehistoric,41
university,40
which,40
among,40
hawkes,39
n,39
behavioral,39
size,39
between,39
foragers,38
bird,38
t,38
strategies,38
encounter,38
schmitt,38
rate,37
they,37
large,37
other,37
their,37
when,37
great,36
body,36
depression,36
eds,36
evolutionary,36
jones,35
used,35
change,35
new,35
efficiency,35
o,34
patches,34
than,34
hunters,34
applications,34
analysis,34
california,33
optimal,33
f,33
assemblages,33
bone,32
most,32
data,32
analyses,31
holocene,31
example,30
species,30
it,29
research,29
antiquity,29
current,29
because,28
populations,28
all,28
cannon,28
skeletal,27
those,26
how,26
several,26
about,26
were,26
conservation,26
one,25
exploitation,25
winterhaider,25
abundance,25
hill,25
often,25
intensification,25
animal,25
abundances,24
ethnographic,24
higher,23
show,23
connell,23
number,23
h,22
influence,22
parts,22
animals,22
part,22
during,22
social,22
value,22
will,22
technology,22
ugan,22
krebs,22
should,22
might,21
record,21
place,21
field,21
small,21
lyman,21
byers,21
function,21
bliege,21
remains,21
specific,21
recent,21
breadth,20
subsistence,20
increase,20
circumstances,20
indices,20
if,19
madsen,19
mass,19
review,19
late,19
energy,19
returns,19
increased,19
potential,19
derived,18
found,18
population,18
using,18
two,18
do,18
into,17
handling,17
evolution,17
hildebrandt,17
based,17
patterns,17
high,17
biology,17
middle,17
environmental,16
utility,16
implications,16
resulting,16
forager,16
benefits,16
faunal,16
decisions,16
gain,16
pressure,16
larger,16
contemporary,16
evenness,16
food,16
relative,16
stiner,16
variability,16
analysts,16
chicago,16
studies,15
state,15
within,15
bones,15
even,15
process,15
factors,15
utah,15
important,15
sites,15
currencies,15
simms,15
overall,15
ed,15
increases,15
where,15
mcguire,15
load,15
types,15
has,15
what,15
nature,14
york,14
no,14
result,14
ydenberg,14
collecting,14
bettinger,14
ecological,14
meat,14
smaller,14
effects,14
measures,13
ana,13
western,13
ethnoarchaeological,13
available,13
case,13
goal,13
rank,13
munro,13
acquisition,13
age,13
search,13
applied,13
however,13
transported,13
currency,13
only,13
binford,13
artiodactyl,13
assumption,13
increasing,13
predict,13
butler,13
natural,13
game,13
vickers,12
contexts,12
differences,12
context,12
shellfish,12
haynes,12
perspective,12
exploited,12
future,12
reflect,12
extinctions,12
surovell,12
stephens,12
economic,12
declining,12
houston,12
areas,12
habitat,12
discussed,12
encountered,12
martin,12
marrow,12
processed,12
been,12
u,12
world,12
conditions,12
per,11
complex,11
history,11
composition,11
possible,11
zooarchaeology,11
frequencies,11
expected,11
paleolithic,11
explain,11
predictive,11
mammal,11
lake,11
ö,11
individuals,11
low,11
environment,11
associated,11
kacelnik,11
densities,11
prestige,11
rationale,11
harvesting,11
include,11
bayham,11
north,11
costly,11
diversity,10
hadza,10
overhunting,10
point,10
application,10
further,10
unit,10
mean,10
signaling,10
pleistocene,10
greater,10
suggest,10
limited,10
v,10
another,10
range,10
similar,10
times,10
thomas,10
dietary,10
who,10
any,10
sciences,10
climate,10
travel,10
multiple,10
city,10
assumptions,10
goals,10
salt,10
metcalfe,10
alvard,9
identify,9
likely,9
women,9
there,9
thus,9
ranking,9
kelly,9
site,9
proceedings,9
artiodactyls,9
ache,9
fish,9
underlying,9
could,9
evaluate,9
residential,9
issues,9
climatic,9
delpech,9
order,9
highly,9
units,9
constraints,9
make,9
single,9
many,9
selective,9
extinction,9
same,9
gray,9
reproductive,9
values,9
including,9
prédation,9
would,9
mammals,9
influencing,9
aboriginal,9
predictions,9
argue,9
edible,9
information,9
speth,9
measure,9
nonhuman,9
focus,9
profiles,9
difficult,8
does,8
common,8
political,8
depleted,8
less,8
zeanah,8
far,8
juvenile,8
bison,8
de,8
adult,8
developed,8
cave,8
impact,8
anthropogenic,8
carcasses,8
hames,8
work,8
settlement,8
curves,8
techniques,8
islands,8
southern,8
fragmentation,8
men,8
children,8
degree,8
processes,8
taxonomic,8
general,8
maximize,8
discarded,8
study,8
adaptive,8
modifications,8
lines,8
wildlife,8
mortality,8
cutmark,8
best,8
very,8
while,8
son,8
african,8
approach,8
early,8
grease,8
predator,7
habitats,7
necessarily,7
sources,7
simple,7
potentially,7
transporting,7
naturalist,7
differential,7
distribution,7
mammoth,7
capture,7
fat,7
upper,7
strategy,7
energetic,7
economics,7
archaeofaunal,7
cultural,7
intensity,7
waguespack,7
proportions,7
northern,7
showing,7
characteristics,7
proxy,7
variety,7
still,7
nagaoka,7
communities,7
pacific,7
marginal,7
under,7
choices,7
actually,7
shows,7
manifested,7
decreases,7
anthropologist,7
landscape,7
assemblage,7
examples,7
theoretical,7
after,7
spent,7
problems,7
relationship,7
here,7
native,7
set,7
sociobiology,7
past,7
type,7
spatial,7
coast,7
particular,7
locations,7
cambridge,7
camps,7
although,7
butchering,7
sharing,7
maximum,7
zooarchaeologists,7
given,7
overkill,7
close,7
way,6
wolverton,6
modern,6
originally,6
experiments,6
taphonomic,6
eastern,6
america,6
solely,6
pursuing,6
signal,6
campbell,6
sosis,6
predators,6
aldine,6
barlow,6
response,6
oxford,6
predicted,6
growth,6
levels,6
certain,6
leave,6
white,6
prehistory,6
was,6
meltzer,6
observations,6
cost,6
effort,6
out,6
international,6
academic,6
egeland,6
though,6
scale,6
absolute,6
well,6
london,6
its,6
must,6
faunas,6
island,6
northwest,6
encounters,6
good,6
useful,6
distances,6
decline,6
always,6
generally,6
productivity,6
gross,6
society,6
classic,6
kills,6
yet,6
specimens,6
experimental,6
rise,6
bateson,6
paraguay,6
comparison,6
variation,6
present,6
material,6
madrigal,6
argues,6
local,6
holt,6
significant,6
causes,6
net,6
questions,6
stress,6
period,6
so,6
plant,6
especially,6
arizona,6
systems,6
probably,6
porcasi,6
widely,6
dimensions,6
why,6
table,6
quantitative,6
series,6
demonstrate,6
nutritional,6
overexploitation,6
cpf,6
proboscideans,6
annual,6
phenomena,6
beck,6
role,6
average,6
decrease,6
defined,6
mannino,6
valley,6
lu,6
building,6
provisioning,5
generated,5
groups,5
profitability,5
burton,5
easily,5
total,5
robinson,5
migration,5
australia,5
labor,5
taken,5
pianka,5
forage,5
link,5
kcal,5
greatly,5
marine,5
depends,5
nunamiut,5
hurtado,5
functions,5
ranked,5
royal,5
component,5
cases,5
defense,5
ethology,5
fig,5
concert,5
applying,5
baumhoff,5
weight,5
calculate,5
reflects,5
rather,5
across,5
risk,5
amazonian,5
support,5
blurton,5
desert,5
depletion,5
furthermore,5
structure,5
sedentism,5
aspects,5
breeding,5
people,5
taxa,5
shortcomings,5
below,5
quite,5
few,5
concerns,5
offspring,5
reflected,5
activities,5
critical,5
he,5
charnov,5
academy,5
interactions,5
selection,5
guide,5
optimality,5
index,5
koch,5
department,5
similarly,5
added,5
mcnamara,5
ine,5
birds,5
refers,5
assume,5
products,5
national,5
three,5
individual,5
organism,5
stahl,5
anderson,5
effect,5
hunt,5
provide,5
usually,5
alternate,5
becomes,5
indicate,5
clovis,5
decreasing,5
forest,5
acquired,5
variable,5
temporal,5
over,5
byerly,5
rely,5
them,5
form,5
males,5
problem,5
adaptation,5
yield,5
classes,5
sea,5
cronk,5
target,5
allows,5
exploit,5
representation,5
washington,5
fauna,5
need,5
product,5
states,5
measured,5
archaic,5
modeling,5
vary,5
whenever,5
zones,5
beauchamp,4
determine,4
mobility,4
designed,4
princeton,4
test,4
first,4
brien,4
redford,4
assess,4
depress,4
respond,4
profitable,4
declines,4
symons,4
depending,4
explained,4
east,4
me,4
demography,4
fur,4
dynamic,4
along,4
collection,4
density,4
southwestern,4
caraco,4
assumes,4
unpublished,4
ability,4
tucson,4
sample,4
elements,4
amount,4
difficulty,4
competition,4
storage,4
consequently,4
seal,4
mammoths,4
mexico,4
basic,4
proportion,4
carcass,4
creek,4
distant,4
mastodonts,4
marks,4
specialization,4
linked,4
oi,4
follow,4
reconsideration,4
yesner,4
decades,4
lead,4
leach,4
carrying,4
years,4
nutrients,4
recently,4
produced,4
cannot,4
method,4
shape,4
line,4
gains,4
significantly,4
chagnon,4
gruyter,4
predicts,4
surrounding,4
causal,4
revolution,4
archaeofaunas,4
richness,4
results,4
appropriate,4
simenstad,4
pearson,4
san,4
second,4
papers,4
identified,4
biological,4
vs,4
makes,4
switching,4
sex,4
welham,4
favorable,4
noted,4
she,4
fremont,4
challenge,4
nevada,4
limit,4
arthur,4
distributions,4
zealand,4
mammalian,4
oregon,4
demonstrated,4
region,4
enhanced,4
manifestations,4
ideas,4
ioraging,4
raab,4
historic,4
damage,4
meriam,4
last,4
procurement,4
article,4
qualities,4
methods,4
ô,4
availability,4
analyze,4
decreased,4
space,4
france,4
highvalue,4
practical,4
testing,4
peoples,4
success,4
returned,4
maximizing,4
life,4
united,4
supporting,4
irons,4
dissertation,4
orians,4
ethnoarchaeology,4
mac,4
know,4
fitness,4
ratio,4
ph,4
harvest,4
loads,4
hildebrant,4
build,4
historical,4
davidson,4
places,4
nonconsumptive,4
penn,4
dwyer,4
cause,4
seasonal,4
interval,4
northeastern,4
