WORDCOUNTS,WEIGHT
the,762
of,757
and,688
in,490
aztec,345
a,225
mexico,189
to,176
e,174
m,170
de,151
university,113
hodge,113
at,102
smith,95
d,94
from,93
r,91
s,90
pp,89
that,85
basin,85
on,85
for,81
press,80
as,80
f,79
studies,77
h,73
g,73
imperial,72
j,71
production,69
eds,67
late,62
archaeology,60
culture,58
new,57
by,56
archaeological,55
ed,53
empire,53
are,52
have,50
is,49
with,49
i,48
et,48
t,48
were,47
l,45
al,45
period,45
chalco,42
early,42
sites,41
ceramics,40
p,40
regional,39
parsons,39
be,39
berdan,38
exchange,38
brumfiel,37
political,36
was,36
been,36
data,35
postclassic,35
evidence,35
society,34
la,34
c,34
mesoamerica,33
xaltocan,33
ancient,33
american,32
b,32
del,32
charlton,32
or,32
an,32
state,31
antropología,31
anthropology,30
other,29
but,29
obsidian,29
nacional,29
en,28
dates,27
no,27
nichols,27
this,27
ceramic,27
craft,27
city,27
valley,27
tenochtitlan,26
during,26
excavations,25
research,25
regions,25
times,25
it,24
instituto,24
mesoamerican,24
boone,24
morelos,24
communities,24
polities,24
urban,24
such,23
york,23
arqueología,23
place,23
more,23
náhuatl,23
radiocarbon,23
has,22
prehispanic,22
y,22
neff,22
centers,22
historia,22
into,21
economies,21
el,21
otumba,21
latin,20
systems,20
settlement,20
chronology,20
iii,20
goods,20
recent,20
méxico,19
tribute,19
central,19
mine,19
than,19
study,19
blanton,19
these,19
outside,19
rural,19
since,18
vol,18
umberger,18
k,17
dc,17
near,17
department,17
trade,17
cities,17
colonial,17
texts,17
pittsburgh,16
history,16
evans,16
organization,16
also,16
strategies,16
washington,16
not,16
report,16
institute,16
they,15
fig,15
may,15
provinces,15
albany,15
templo,15
documents,15
codex,15
mayor,15
oaks,14
within,14
sanders,14
their,14
produced,14
dumbarton,14
realm,14
economic,14
museum,14
two,14
social,14
which,14
anawalt,14
current,14
carrasco,14
economy,14
vessels,14
center,13
contexts,13
sources,13
ii,13
some,13
household,13
recovered,13
conquest,13
population,13
its,13
change,13
where,13
local,13
made,13
region,13
lake,13
tlatelolco,13
can,13
northern,13
temple,13
aztecs,13
between,13
texcoco,13
ca,13
market,12
one,12
great,12
