WORDCOUNTS,WEIGHT
the,1428
of,1180
and,1038
in,696
tula,513
a,502
to,352
de,316
that,278
at,235
mexico,215
s,214
is,182
as,181
pp,179
e,177
phase,171
p,167
j,160
city,155
mastache,149
la,147
with,144
for,131
r,130
have,128
tollan,126
are,122
fig,121
by,119
el,118
from,117
was,116
al,112
en,108
m,107
ceramics,107
cobean,106
other,104
g,104
ceramic,104
aztec,102
et,102
sites,100
or,100
d,99
which,98
its,97
this,96
on,96
were,95
nacional,95
grande,88
settlement,83
been,83
healan,82
historia,82
an,82
teotihuacan,79
l,78
may,76
c,76
university,75
it,73
instituto,73
coyotlatelco,73
antropología,72
two,72
evidence,72
acosta,69
y,67
region,67
corral,65
del,64
eds,64
res,64
archaeol,63
ed,63
springer,63
production,62
area,59
these,58
early,57
survey,56
not,56
most,54
although,54
be,54
encountered,53
but,52
chico,51
some,50
one,49
also,49
no,48
than,46
complex,45
central,45
mesoamerica,44
excavations,44
h,43
there,43
their,43
including,42
both,42
press,42
more,41
three,41
parsons,41
epiclassic,41
late,40
construction,40
basin,39
new,39
obsidian,39
monumental,37
surface,37
however,37
hidalgo,37
least,36
mesa,36
period,36
types,36
bey,36
occupation,35
during,35
locality,35
crespo,35
localities,34
various,34
time,34
while,34
between,34
i,33
structures,33
suggest,33
pottery,33
rural,33
urban,33
numerous,33
ii,32
identified,32
с,32
associated,32
given,32
settlements,31
date,31
appears,31
archaeological,31
building,31
sanders,30
w,30
mesoamerican,30
hinterland,30
ancient,30
diehl,30
has,30
north,30
maguey,29
méxico,29
prado,29
lópez,29
only,29
postclassic,29
use,29
terminal,29
large,28
prehispanic,28
toltec,28
site,28
whose,28
fournier,28
excavated,28
chingu,28
platform,28
anthropology,28
all,27
t,27
several,27
where,27
centro,27
include,27
residential,26
they,25
american,25
f,25
archaeology,25
over,25
recent,25
mazapa,24
classic,24
los,24
suggests,24
tepetitlan,24
relatively,23
used,23
surrounding,23
architecture,23
в,23
would,23
craft,23
remains,23
excavation,22
activity,22
along,22
k,22
appear,22
small,22
few,22
southern,22
sterpone,22
little,22
source,21
state,21
within,21
levels,21
n,21
into,21
cultural,21
palacio,21
involved,21
located,21
many,21
larger,21
probably,21
destruction,21
valley,21
common,20
pittsburgh,20
possible,20
dates,20
phases,20
b,20
dc,20
iii,20
científica,20
washington,20
form,19
â,19
based,19
part,19
core,19
manzanilla,19
dating,19
cities,19
type,19
apparently,19
investigations,18
includes,18
center,18
rather,18
jara,18
recovered,18
universidad,18
well,18
noted,18
smith,18
end,18
perhaps,18
earlier,18
solar,18
colección,18
las,18
much,18
zone,17
dumbarton,17
blade,17
hirth,17
regional,17
oaks,17
cruz,17
paredes,17
rattray,17
what,17
art,17
size,17
autónoma,17
involving,17
major,17
he,16
those,16
sobre,16
architectural,16
espacio,16
four,16
could,16
sculpture,16
pyramid,16
below,16
diagnostic,16
chronology,16
less,16
assemblage,16
previous,16
latter,16
often,16
matos,16
portion,16
vessels,16
likewise,15
stone,15
history,15
location,15
suggesting,15
subsequent,15
east,15
figs,15
vol,15
similar,15
population,15
mexicana,15
data,15
buildings,15
research,15
activities,15
tiempo,15
same,15
published,15
nucleated,15
discussed,15
outside,15
radiocarbon,15
households,15
structure,15
itself,15
valverde,15
distinctive,15
ruins,15
later,14
compounds,14
burning,14
hgo,14
canal,14
inah,14
additional,14
lithic,14
had,14
estudios,14
near,14
continuity,14
deposits,14
fernández,14
significado,14
proyecto,14
km,14
among,14
valle,13
garcía,13
conducted,13
columns,13
tradition,13
cerro,13
political,13
authors,13
mezquital,13
york,13
halls,13
recently,13
lime,13
precinct,13
northern,13
workshop,13
who,13
earliest,13
uaz,13
different,13
far,13
fuego,13
world,13
vessel,13
represent,12
studies,12
missouri,12
eastern,12
yadeun,12
even,12
his,12
itzá,12
possibly,12
orientation,12
show,12
suggested,12
occurred,12
apparent,12
interpreted,12
previously,12
around,12
study,12
containing,12
department,12
fact,12
compound,12
antropologia,12
v,12
number,12
made,12
largely,12
columned,12
indicate,12
high,12
inside,12
dispersed,12
complexes,12
each,12
them,12
hilltop,12
estimated,11
nature,11
system,11
chichén,11
communication,11
walls,11
plaza,11
origins,11
contexts,11
personal,11
reflect,11
stage,11
jiménez,11
stoutamire,11
generally,11
about,11
included,11
largest,11
assemblages,11
low,11
cultivation,11
urbanism,11
so,11
un,11
mounds,11
known,11
sherds,11
pits,11
manufacture,11
smaller,11
currently,10
iowa,10
red,10
feature,10
side,10
west,10
interior,10
back,10
growth,10
burials,10
proposed,10
beyond,10
came,10
demise,10
austin,10
nichols,10
pyramids,10
pachuca,10
systematic,10
alluvial,10
toltecs,10
loci,10
south,10
estado,10
areas,10
forms,10
tesoro,10
project,10
exhibit,10
situated,10
sap,10
times,10
systems,10
analysis,10
abandonment,10
believed,10
extensive,10
domestic,10
distribution,10
bajío,10
dense,10
aztecs,10
limits,9
true,9
migration,9
first,9
seems,9
к,9
blanco,9
beneath,9
reyes,9
wares,9
importance,9
direct,9
house,9
exploratory,9
called,9
exploraciones,9
investigaciones,9
charnay,9
gonzález,9
workshops,9
cervantes,9
using,9
likely,9
absence,9
formative,9
still,9
atop,9
cerámica,9
aguilar,9
others,9
do,9
present,9
apogee,9
samples,9
luján,9
levantado,9
kowalski,9
arqueologia,9
contained,9
current,9
particularly,9
querétaro,9
map,9
prismatic,9
almost,9
fenomeno,9
instead,9
heartland,9
cook,9
debate,9
substantial,9
household,9
díaz,8
if,8
maize,8
indicated,8
ô,8
designs,8
gorenflo,8
feinman,8
human,8
thus,8
such,8
since,8
braniff,8
left,8
getino,8
after,8
objects,8
antropológicos,8
painted,8
important,8
molds,8
greater,8
appearance,8
found,8
shared,8
density,8
moctezuma,8
zapotee,8
revealed,8
contains,8
work,8
specifically,8
began,8
notes,8
provided,8
brambila,8
power,8
indeed,8
single,8
orange,8
light,8
twin,8
volume,8
majority,8
adobe,8
hernandez,8
gómez,8
fragments,8
patterns,8
covered,8
extended,8
range,8
elite,8
significant,8
described,8
antiquity,8
brown,8
tolteca,8
today,8
did,8
table,8
differences,8
arqueológicas,8
information,8
contain,8
middle,8
level,8
reported,8
until,8
o,7
designated,7
chichen,7
berlo,7
evans,7
hence,7
implications,7
hernández,7
ph,7
principal,7
plain,7
vivero,7
very,7
component,7
development,7
sample,7
distinct,7
stratigraphie,7
lineations,7
journal,7
general,7
obtained,7
museum,7
tecali,7
latin,7
plaster,7
followed,7
strategy,7
ethnohistorical,7
produced,7
because,7
prominent,7
palaces,7
regions,7
tesis,7
periods,7
chronological,7
san,7
variety,7
overall,7
limited,7
above,7
parte,7
already,7
fill,7
name,7
decorative,7
ground,7
see,7
another,7
producción,7
epiclásico,7
tulane,7
santley,7
food,7
assume,7
engaged,7
