WORDCOUNTS,WEIGHT
the,1394
and,1148
of,998
in,786
a,601
maya,497
d,332
classic,327
j,314
p,271
university,237
to,235
collapse,226
pp,213
at,188
m,180
press,171
terminal,169
s,165
postclassic,159
e,153
eds,149
r,137
l,135
rice,130
lowlands,121
w,120
t,118
g,117
de,114
belize,114
chase,112
from,111
al,109
et,108
new,105
for,103
that,101
ancient,99
as,99
on,95
mexico,86
archaeology,83
h,81
late,80
ed,78
sites,74
have,73
guatemala,72
is,72
f,71
mesoamerica,70
b,70
was,70
archaeological,69
american,67
anthropology,67
or,66
peten,66
demarest,65
with,63
c,63
civilization,59
an,57
period,56
northern,56
evidence,55
this,54
la,52
unpublished,51
ceramics,51
springer,50
population,49
archaeol,49
lowland,49
res,49
site,48
department,48
culbert,48
early,48
were,47
may,46
itzá,46
albuquerque,46
see,46
are,46
yucatán,45
by,45
region,45
ph,45
el,44
n,44
research,44
central,43
change,43
but,43
andrews,43
been,43
dissertation,43
journal,42
v,40
history,39
k,39
pottery,39
some,38
decline,38
copan,37
southern,37
washington,37
transition,37
sabloff,37
there,36
trade,36
political,35
century,35
ceramic,35
settlement,35
city,35
also,34
transformation,34
i,33
chichén,33
texas,33
area,32
webster,31
social,31
more,31
antiquity,31
not,31
many,30
warfare,29
honduras,29
y,29
petexbatun,29
abandonment,29
cambridge,29
boulder,28
masson,28
than,28
no,28
dc,28
en,28
has,28
graham,27
aimers,27
austin,27
colha,27
people,27
it,26
cultural,26
these,26
colorado,26
interaction,26
environmental,25
studies,25
into,25
lamanai,25
sharer,25
although,25
valley,25
they,24
cowgill,23
hammond,23
after,23
be,23
foias,22
other,22
ball,22
mesoamerican,22
changes,22
pendergast,22
lake,22
occupation,21
freidel,21
elite,21
willey,21
british,20
america,20
study,20
drought,20
international,20
coast,20
society,20
nature,19
adams,19
z,19
latin,19
zone,19
during,19
dunning,19
ringle,19
power,19
science,19
between,19
implications,18
excavations,18
del,18
its,18
san,18
continuity,18
reports,18
fall,18
perspective,18
mock,18
laporte,17
complex,17
puuc,17
state,17
climate,17
york,17
smith,17
lakes,17
world,17
salt,17
prehistory,17
abandoned,17
such,16
development,16
escobedo,16
their,16
river,16
peninsula,16
war,16
brenner,16
hester,16
museum,16
others,16
did,16
among,16
center,15
production,15
papers,15
human,15
fréter,15
oxford,15
organization,15
tikal,15
lópez,15
part,15
architecture,15
about,15
culture,15
invasion,15
causes,15
like,15
institution,15
inomata,15
review,14
across,14
utah,14
bar,14
regional,14
suggest,14
time,14
end,14
patterns,14
problems,14
nacional,14
series,14
different,14
while,14
campeche,14
states,14
petén,14
los,13
one,13
case,13
even,13
coastal,13
arqueología,13
important,13
view,13
around,13
when,13
rise,13
areas,13
less,13
understanding,13
cultura,13
braswell,13
we,13
continued,13
agriculture,13
through,13
elites,13
ca,13
regeneration,12
pasión,12
tucson,12
jones,12
ma,12
elsewhere,12
most,12
societies,12
investigaciones,12
periods,12
vanderbilt,12
várela,12
tn,12
pennsylvania,12
use,12
gunn,12
often,12
analysis,12
simposio,12
middle,12
beach,12
variability,12
webb,12
arizona,12
now,11
thus,11
process,11
suggested,11
yoffee,11
interregional,11
precolumbian,11
do,11
teotihuacán,11
publication,11
times,11
anthropologist,11
why,11
systems,11
nashville,11
who,11
role,11
gulf,11
much,11
stylistic,10
mexican,10
marcus,10
had,10
dumbarton,10
curtis,10
system,10
community,10
due,10
elements,10
rather,10
historia,10
academic,10
climatic,10
oaks,10
eighth,10
religious,10
wright,10
shafer,10
dahlin,10
so,10
exchange,10
geographies,10
pyburn,10
eaton,10
civilizations,10
complexity,10
sidrys,10
rue,10
arqueológicas,10
what,10
colapso,10
spatial,10
belizean,10
both,10
folan,10
recent,10
great,9
influences,9
investigations,9
ad,9
processes,9
proskouriakoff,9
santa,9
hodell,9
factors,9
garber,9
prehistoric,9
demise,9
because,9
data,9
london,9
example,9
field,9
bullard,9
movement,9
chronology,9
perspectives,9
variation,9
ecology,9
etnología,9
which,9
architectural,9
internal,9
can,9
probably,9
sociopolitical,9
frontier,9
table,9
shaw,9
associated,9
tourtellot,9
current,9
thompson,9
institute,9
museo,9
art,9
models,9
survival,9
increased,9
major,9
archaeologists,8
carnegie,8
last,8
forsyth,8
vol,8
holocene,8
ritual,8
southwestern,8
jr,8
sanders,8
fash,8
antropología,8
growth,8
johnston,8
guderjan,8
based,8
could,8
out,8
fox,8
bishop,8
schwartz,8
project,8
status,8
dramatic,8
ninth,8
economic,8
yucatan,8
two,8
regions,8
forms,8
caracol,8
style,8
ö,8
factor,8
harvard,8
evolution,8
three,8
seibal,8
construction,8
anthropological,8
environment,8
over,8
report,8
historical,8
suhler,8
suggests,8
sheets,8
fine,8
aguateca,8
tainter,7
miller,7
difficult,7
o,7
groups,7
group,7
large,7
western,7
long,7
eastern,7
dynamics,7
wares,7
oklahoma,7
traditions,7
dd,7
subsistence,7
emery,7
cecil,7
impact,7
appear,7
declined,7
called,7
events,7
mcanany,7
appears,7
explain,7
lecount,7
artifacts,7
good,7
mckillop,7
core,7
nohmul,7
preliminary,7
preclassic,7
schmidt,7
caye,7
negras,7
houston,7
water,7
turner,7
instituto,7
disease,7
made,7
hypotheses,7
deforestation,7
california,7
dating,7
ties,7
stress,7
related,7
especially,7
henderson,7
foreign,7
seen,7
clásico,7
gonzalez,7
considered,7
temporal,7
paper,7
ashmore,7
explanations,7
orleans,7
laguna,7
fedick,7
summary,7
northwestern,7
north,7
southeastern,7
later,6
park,6
abrams,6
round,6
rapid,6
seems,6
shimkin,6
nalda,6
piedras,6
conflict,6
royal,6
barton,6
ha,6
influence,6
una,6
terms,6
creek,6
iconography,6
mayas,6
erosion,6
gill,6
work,6
calakmul,6
polity,6
presented,6
soil,6
smithsonian,6
xunantunich,6
various,6
rita,6
tropical,6
competition,6
interpretation,6
thesis,6
morley,6
idea,6
cobos,6
model,6
bulletin,6
local,6
explanation,6
styles,6
laboratory,6
general,6
structure,6
occupied,6
immigration,6
palenque,6
yaeger,6
then,6
palka,6
natural,6
control,6
cities,6
past,6
demography,6
them,6
periphery,6
urban,6
tipu,6
harrison,6
until,6
years,6
crisis,6
approximately,6
land,6
smaller,6
remains,6
era,6
norman,6
peaceful,5
college,5
roys,5
cycles,5
occurred,5
migration,5
contexts,5
marco,5
sources,5
universitv,5
all,5
suggesting,5
differences,5
skull,5
ô,5
occasional,5
possible,5
activity,5
prehispanic,5
very,5
resources,5
michaels,5
usumacinta,5
given,5
dates,5
schele,5
island,5
aguacatal,5
philadelphia,5
berlo,5
landscape,5
certain,5
references,5
balam,5
resource,5
altun,5
â,5
lucero,5
macanche,5
centers,5
estudios,5
residential,5
final,5
produced,5
however,5
aspects,5
nichols,5
sculpture,5
blue,5
whole,5
healy,5
proximate,5
managed,5
annual,5
ek,5
notes,5
lincoln,5
survived,5
populations,5
still,5
interactions,5
collapsed,5
yet,5
thought,5
intense,5
awe,5
ambergris,5
paine,5
antonio,5
segmentary,5
corozal,5
continuing,5
civilización,5
perhaps,5
polities,5
diehl,5
tulane,5
carmean,5
including,5
ethnology,5
increase,5
lowe,5
topoxté,5
rivers,5
salvador,5
rands,5
symposium,5
spread,5
leventhal,5
article,5
craft,5
obsidian,5
dunham,5
transformations,5
sometimes,5
class,5
francisco,5
any,5
lagoon,5
argue,5
domestic,5
ideological,5
quintana,5
las,5
whether,5
volcanic,5
distribution,5
hieroglyphic,5
inscriptions,5
wingard,5
migrations,5
generally,5
andres,5
leyden,5
colonial,5
robertson,5
putun,5
puleston,5
consumption,5
ramie,5
am,5
hoddell,5
chicago,5
gainesville,5
dos,5
kepecs,4
way,4
fortified,4
mosaic,4
cerros,4
walker,4
mansky,4
princeton,4
contact,4
themes,4
brainerd,4
rathje,4
isla,4
mayapán,4
ii,4
might,4
attempt,4
tradition,4
centralized,4
together,4
timing,4
subsequent,4
half,4
mopán,4
méxico,4
albeit,4
earlier,4
u,4
iv,4
tenth,4
feinman,4
economies,4
phase,4
chapters,4
uxmal,4
valdés,4
simmons,4
bonn,4
assessment,4
cases,4
farriss,4
fig,4
columbia,4
jacob,4
publications,4
town,4
district,4
represented,4
parts,4
white,4
multivariate,4
possibly,4
specialization,4
robichaux,4
origins,4
statement,4
schwarz,4
toronto,4
peabody,4
strategy,4
result,4
commoner,4
rule,4
found,4
kingship,4
fry,4
commoners,4
milpa,4
yaxuna,4
term,4
scale,4
public,4
well,4
satterthwaite,4
tool,4
reduction,4
polychrome,4
overview,4
northwest,4
structures,4
away,4
stanford,4
ethnicity,4
household,4
caused,4
stage,4
peer,4
small,4
master,4
using,4
south,4
led,4
he,4
practices,4
return,4
tabasco,4
make,4
southeast,4
trent,4
technology,4
cerritos,4
light,4
increasingly,4
whittington,4
simulation,4
deevey,4
fragmentation,4
erasmus,4
golden,4
collapses,4
reasons,4
present,4
unclear,4
nrl,4
hansen,4
number,4
rio,4
treated,4
mexicana,4
identity,4
skeletal,4
illinois,4
chontal,4
national,4
peterborough,4
significance,4
mayan,4
roo,4
arroyo,4
characterized,4
would,4
wren,4
mathews,4
sequence,4
ethnohistory,4
taschek,4
pohl,4
kowalski,4
un,4
vargas,4
quiligua,4
rapidly,4
life,4
mañanan,4
michelet,4
monument,4
following,4
changing,4
guerra,4
physical,4
quickly,4
know,4
región,4
foundation,4
carrasco,4
pit,4
economy,4
form,4
robles,4
bey,4
des,4
popular,4
socioeconomic,4
introduced,4
followed,4
effects,4
lacadena,4
little,4
focus,4
technological,4
zones,4
lewenstein,4
autocorrelation,4
valdez,4
hypothesis,4
carved,3
if,3
santley,3
coba,3
represent,3
introduction,3
sphere,3
prem,3
stone,3
tierras,3
total,3
ucanal,3
revision,3
mexicon,3
pilas,3
being,3
either,3
disagreement,3
questions,3
taken,3
impacts,3
humans,3
hellmuth,3
simple,3
court,3
tx,3
polychromes,3
vegetation,3
política,3
those,3
saktunja,3
reminiscent,3
similarities,3
triggered,3
con,3
westview,3
verlag,3
wetland,3
east,3
key,3
information,3
candelaria,3
lentz,3
point,3
dynamic,3
along,3
wahl,3
arnauld,3
revisited,3
divine,3
norte,3
estimates,3
drainage,3
old,3
ct,3
interim,3
places,3
itza,3
communication,3
disruptions,3
van,3
société,3
angeles,3
matheny,3
manahan,3
adopted,3
similar,3
importance,3
chichen,3
disintegration,3
selected,3
resettlement,3
support,3
comment,3
reason,3
monumental,3
archaeologically,3
