WORDCOUNTS,WEIGHT
of,819
and,581
the,506
in,383
a,325
to,212
journal,182
m,143
anthropology,125
j,104
from,104
american,103
physical,101
s,100
that,99
for,99
on,88
r,86
c,86
d,84
l,76
human,72
age,72
et,67
skeletal,66
archaeological,63
be,62
al,57
is,56
g,55
h,53
p,53
population,52
by,52
may,50
e,49
research,48
have,48
at,46
as,45
w,44
bioarchaeology,42
new,41
sex,40
health,39
b,37
t,37
are,37
bone,36
recent,36
international,35
dna,35
we,34
science,34
enamel,34
this,33
ancient,33
osteoarchaeology,33
analysis,33
childhood,33
remains,33
studies,32
frailty,32
study,32
prehistoric,32
has,31
isotope,29
populations,29
paradox,29
eds,29
with,29
f,28
university,28
these,28
an,28
press,27
such,26
k,26
progress,26
or,26
been,26
methods,26
past,26
lesions,25
wright,25
which,25
heterogeneity,24
more,24
between,24
growth,23
bioarchaeological,23
approaches,22
forensic,22
using,22
dental,22
pp,21
diet,21
skeletons,21
wood,21
mortality,21
not,21
stable,21
osteological,20
estimation,20
issues,20
cambridge,20
katzenberg,19
tooth,19
data,19
stature,19
through,19
teeth,19
it,18
modern,18
implications,18
n,18
most,18
lesion,18
skeleton,18
york,17
their,17
i,17
abundance,17
goodman,17
work,16
isotopes,16
biological,16
stress,16
can,16
series,16
evidence,16
among,16
rothschild,15
first,15
status,15
o,14
medieval,14
they,14
analyses,14
used,14
approach,14
us,14
death,14
examine,14
dietary,14
life,14
techniques,14
although,14
into,13
paleodemography,13
bones,13
than,13
adult,13
hypoplasias,13
evaluate,13
schwarcz,13
about,13
interpretation,13
many,13
patterns,13
weaning,13
samples,13
evolution,13
yoder,13
current,13
pathological,13
both,13
larsen,13
comparison,13
focus,13
might,12
individuals,12
identification,12
changes,12
boldsen,12
method,12
will,12
biocultural,12
children,12
variation,12
saunders,12
indicator,12
sciences,12
differences,11
milner,11
key,11
some,11
genetic,11
development,11
history,11
paleopathology,11
its,11
ratios,11
indicators,11
also,11
demographic,11
mays,11
especially,11
biology,11
königsberg,11
oxygen,11
morphology,10
context,10
ortner,10
since,10
hoppa,10
determination,10
ed,10
but,10
strontium,10
time,10
morbidity,10
use,10
individual,10
anemia,10
archaeology,10
assessment,10
better,10
distribution,10
early,10
hyperostosis,10
isotopie,9
other,9
help,9
there,9
mandibular,9
subadult,9
breastfeeding,9
sites,9
hidden,9
fitzgerald,9
two,9
maya,9
process,9
nutrition,9
preservation,9
provide,9
indicate,9
nitrogen,9
tuberculosis,9
contribute,9
world,9
migration,8
pathogen,8
long,8
defects,8
diseases,8
nature,8
issue,8
thus,8
review,8
price,8
advances,8
late,8
estimates,8
important,8
societies,8
recently,8
future,8
change,8
leprosy,8
do,8
disease,8
v,8
porotic,8
adaptation,8
infant,8
our,8
morphological,8
area,8
modeling,8
does,7
now,7
identify,7
different,7
yearbook,7
those,7
armelagos,7
central,7
estimating,7
application,7
sample,7
perspective,7
estimate,7
rib,7
instance,7
found,7
technical,7
because,7
yet,7
selective,7
biodistance,7
diverse,7
considerable,7
where,7
were,7
features,7
antiquity,7
problems,7
dettwyler,7
infection,7
who,7
diagnosis,7
must,7
dimorphism,7
continues,7
sexual,7
role,7
flexure,7
loth,7
effects,7
specific,7
ramus,7
valley,7
one,6
dentine,6
together,6
studied,6
able,6
composition,6
raised,6
within,6
demography,6
fractionation,6
elements,6
collagen,6
no,6
rather,6
henneberg,6
white,6
prehistory,6
statistical,6
was,6
clearly,6
evaluation,6
ubelaker,6
possibility,6
applied,6
however,6
well,6
harpending,6
annual,6
florida,6
smith,6
paleopathological,6
social,6
resolution,6
toward,6
paine,6
consideration,6
hershkovitz,6
ages,6
model,6
diets,6
significant,6
conditions,6
perspectives,6
schoeninger,6
believe,6
dentition,6
level,6
multiple,6
varied,6
formation,6
illinois,6
washington,6
buikstra,6
potential,6
should,6
way,5
groups,5
environmental,5
large,5
stone,5
likely,5
evaluating,5
experience,5
neolithic,5
usher,5
address,5
peopling,5
last,5
bell,5
frequencies,5
iron,5
due,5
cases,5
paleodiet,5
body,5
y,5
site,5
poor,5
mexico,5
how,5
risk,5
ongoing,5
factors,5
affect,5
dc,5
result,5
lead,5
identifying,5
illness,5
reviews,5
record,5
molleson,5
useful,5
several,5
few,5
pfeiffer,5
texas,5
microwear,5
classic,5
brief,5
movement,5
reference,5
light,5
culture,5
sternal,5
scholars,5
distributions,5
acta,5
cranial,5
hypotheses,5
factor,5
aufderheide,5
defect,5
genetics,5
would,5
so,5
accurate,5
institution,5
contributes,5
relationship,5
dutour,5
note,5
paleodemographic,5
sensitive,5
markers,5
paradoxical,5
suppl,5
known,5
carbon,5
histological,5
each,5
cemetery,5
did,5
powell,5
examining,5
proceedings,5
particular,5
osteológica,5
size,5
little,5
song,5
survival,5
years,5
profiles,5
given,5
north,5
storey,5
common,4
if,4
later,4
represent,4
masset,4
trace,4
practices,4
contexts,4
hence,4
attempts,4
reveal,4
seidemann,4
date,4
grupe,4
bocherens,4
case,4
america,4
agriculture,4
possible,4
processes,4
juvenile,4
behavior,4
populational,4
froelich,4
mtdna,4
scurvy,4
de,4
stojanowski,4
striae,4
simpson,4
ericksen,4
hypoplasia,4
egypt,4
cohen,4
communication,4
van,4
what,4
americans,4
ai,4
environments,4
after,4
means,4
solid,4
origins,4
beyond,4
shed,4
comparisons,4
academic,4
fourth,4
traits,4
cultural,4
effect,4
residential,4
information,4
directly,4
basis,4
literature,4
scope,4
cosmochimica,4
during,4
nubian,4
broad,4
geochimica,4
trends,4
permit,4
small,4
mineral,4
smithsonian,4
value,4
promising,4
contact,4
indeed,4
comparative,4
reconstruction,4
southern,4
selection,4
hens,4
chew,4
department,4
regional,4
inference,4
europe,4
santos,4
end,4
pattern,4
less,4
native,4
multidisciplinary,4
interpreting,4
understanding,4
pathology,4
causes,4
dimorphic,4
theoretical,4
low,4
significance,4
methodological,4
period,4
migrants,4
article,4
ribs,4
interpretations,4
hedges,4
structure,4
today,4
continued,4
hutchinson,4
dimensions,4
success,4
considered,4
peoples,4
measurements,4
nutritional,4
trauma,4
over,4
paper,4
roman,4
historical,4
u,4
living,4
terms,4
form,4
cause,4
femoral,4
bryant,4
variability,4
transition,4
americas,4
observation,4
vary,4
duration,4
scoring,3
suggested,3
immune,3
college,3
measures,3
jurmain,3
group,3
complex,3
syphilis,3
formed,3
rogers,3
bias,3
occurred,3
inequality,3
baker,3
lower,3
filon,3
sources,3
certainly,3
taken,3
molecular,3
skull,3
state,3
osteology,3
reading,3
supplementation,3
linear,3
king,3
incorporate,3
right,3
sciulli,3
measurement,3
diversity,3
oaxaca,3
differential,3
relationships,3
accuracy,3
dynamics,3
muscle,3
ability,3
geochemistry,3
raises,3
robb,3
response,3
young,3
diarrhea,3
explore,3
deceased,3
christensen,3
inferences,3
recognized,3
across,3
explicit,3
levels,3
musculoskeletal,3
derived,3
direct,3
susceptibility,3
impact,3
kaestle,3
show,3
calcium,3
had,3
based,3
strength,3
seven,3
out,3
paleodietary,3
greater,3
density,3
focused,3
tools,3
ablation,3
russell,3
procedures,3
fishman,3
shape,3
beaker,3
feeding,3
tool,3
reid,3
palaeopathology,3
characterization,3
patterning,3
sexually,3
fairgrieve,3
apparently,3
reconstructing,3
strengthened,3
chemistry,3
good,3
caused,3
field,3
suggest,3
resolving,3
diagnostic,3
spanish,3
characteristics,3
concerns,3
presence,3
gene,3
differing,3
up,3
correspondence,3
appropriate,3
aggregate,3
society,3
integrating,3
critical,3
he,3
vaupel,3
second,3
variety,3
identified,3
short,3
exception,3
make,3
single,3
metric,3
neves,3
soon,3
water,3
complete,3
outlined,3
schultz,3
only,3
homo,3
areas,3
cumulative,3
foods,3
pulp,3
jackes,3
diameter,3
seldom,3
schurr,3
bony,3
hand,3
likelihood,3
manner,3
existing,3
richards,3
deficiency,3
frequency,3
ecology,3
degree,3
published,3
crown,3
classes,3
examples,3
bioarchaeologists,3
values,3
israel,3
previously,3
mortuary,3
spigelman,3
bocquetappel,3
food,3
emphasize,3
questions,3
insults,3
latimer,3
roberts,3
three,3
tissues,3
publication,3
obtained,3
stages,3
provides,3
differ,3
northern,3
ambrose,3
oxford,3
norr,3
foreign,3
testing,3
hill,3
complicate,3
relevant,3
greenland,3
addressed,3
fertility,3
anthropological,3
changing,3
books,3
report,3
associated,3
holcomb,3
evident,3
investigation,3
reactions,3
whether,3
rose,3
pathogens,3
healthy,3
when,3
danish,3
danforth,3
neck,3
ohio,3
city,3
laser,3
content,3
exploring,3
measure,3
frankenberg,3
kohn,3
models,3
peru,3
need,3
disruption,3
integration,3
spectrometry,3
contamination,3
third,3
debate,3
maximum,3
element,3
traditional,3
broader,3
hypothesis,3
adulthood,2
portuguese,2
lynnerup,2
estimated,2
differentials,2
ageing,2
tuscaloosa,2
episodes,2
introduction,2
palaeohistology,2
schutkowski,2
village,2
likewise,2
burton,2
informative,2
chromosomes,2
meindl,2
walker,2
osteon,2
sickle,2
