WORDCOUNTS,WEIGHT
the,663
and,607
of,571
in,496
de,469
a,270
to,201
del,183
la,169
c,146
m,133
pp,109
y,108
area,104
as,103
en,102
d,92
intermediate,91
for,90
arqueología,87
on,86
el,84
r,82
b,82
g,80
that,77
is,76
s,70
central,69
eds,68
at,67
antropología,67
j,66
w,65
ecuador,64
bogotá,63
with,63
f,62
los,59
e,56
from,56
university,55
ed,55
maize,54
colombia,54
costa,54
drennan,53
p,52
are,52
social,51
america,51
by,49
not,49
l,48
this,48
banco,48
american,45
rica,45
it,44
arqueológicas,44
archaeological,42
investigaciones,41
more,41
region,41
boletín,41
fundación,40
archaeology,40
andes,39
have,39
between,39
chiefdoms,37
república,37
museo,36
subsistence,35
or,35
but,35
las,35
nacionales,34
universidad,34
lange,34
an,34
than,33
was,33
panama,32
revista,32
press,32
andean,31
evidence,31
h,30
oro,30
et,29
san,29
development,28
mora,28
early,28
societies,27
south,27
agricultural,27
such,26
al,26
uribe,26
be,26
has,25
some,25
no,25
k,25
were,25
cultural,24
about,24
v,24
i,23
research,23
which,23
latin,22
cultivation,22
departamento,22
remains,22
valle,21
there,21
regional,21
other,20
ceramics,20
sites,20
editorial,20
t,20
also,20
hoopes,20
colombiano,20
plant,20
fields,20
langebaek,20
much,20
they,19
una,19
new,19
period,19
camargo,19
different,19
although,19
pittsburgh,18
complex,18
herrera,18
human,18
piperno,18
international,18
alto,18
formative,18
these,18
río,18
been,18
nacional,18
series,18
sheets,18
americas,18
o,17
ranere,17
hierarchy,17
oxford,17
their,17
bar,17
knapp,17
exchange,17
mesoamerica,16
production,16
agriculture,16
rather,16
wealth,16
betwixt,16
pearsall,16
instituto,16
calima,16
sobre,16
northern,16
into,15
van,15
coastal,15
calgary,15
many,15
historia,15
cooke,15
chiefdom,15
evolution,15
mathewson,15
patterns,15
we,15
un,15
vargas,15
lower,14
ii,14
journal,14
prehistoric,14
regions,14
venezuela,14
anthropology,14
major,14
spencer,13
may,13
dc,13
late,13
approach,13
culture,13
antiquity,13
llanos,13
washington,13
fondo,13
fonseca,13
valley,13
one,12
first,12
denevan,12
world,12
resources,12
dumbarton,12
oaks,12
coast,12
sitio,12
ridged,12
forest,12
quito,12
cambridge,12
association,12
redmond,12
foraging,11
hunting,11
stothert,11
site,11
organization,11
prehispánica,11
occupation,11
rueda,11
its,11
rodríguez,11
he,11
ecuatoriana,11
see,11
agustín,11
magdalena,11
long,10
sedentary,10
goods,10
had,10
muisca,10
small,10
do,10
cultura,10
so,10
systems,10
corporación,10
guayas,10
caribe,10
emergence,10
what,10
cárdenas,10
through,10
stemper,10
later,9
studies,9
western,9
arenal,9
real,9
hammen,9
vol,9
prehispanic,9
very,9
santa,9
entre,9
population,9
study,9
epoca,9
most,9
origins,9
exploitation,9
editora,9
lanham,9
josé,9
villages,9
economic,9
southern,9
farming,9
considerable,9
sequence,9
marcos,9
arroyo,9
after,9
especially,9
attention,9
perspectives,9
md,9
der,9
simposio,9
conference,9
valdivia,9
way,8
papers,8
mesoamerican,8
surplus,8
fig,8
similar,8
important,8
out,8
diet,8
domestication,8
however,8
well,8
london,8
cordillera,8
memoirs,8
oriental,8
change,8
chiefs,8
bray,8
unwin,8
inhabitants,8
phytoliths,8
chiefly,8
caribbean,8
zamora,8
least,8
raised,8
vegas,8
zeidler,8
seen,8
life,8
earliest,8
cultivars,8
control,8
did,8
gnecco,8
adaptation,8
plata,8
shift,8
recent,8
groot,7
does,7
falchetti,7
environmental,7
large,7
history,7
variety,7
practices,7
questions,7
those,7
political,7
context,7
arqueológica,7
relationships,7
dynamics,7
norte,7
creamer,7
dates,7
even,7
notion,7
gathering,7
prehistory,7
view,7
cauca,7
luxury,7
further,7
arqueológico,7
pleistocene,7
sedentism,7
data,7
during,7
salgado,7
staple,7
field,7
harris,7
tropical,7
competition,7
same,7
hillman,7
only,7
ceramic,7
occupations,7
variation,7
until,7
precolombina,7
pro,7
aborigen,7
times,7
adaptations,7
species,7
politis,7
indicate,7
analysis,7
environment,7
américa,7
seem,7
current,7
plazas,7
number,7
sierra,7
hyman,7
suggests,7
popular,7
both,7
tribes,7
manioc,7
focus,7
if,6
pérez,6
archaeologists,6
crops,6
castaño,6
date,6
within,6
sociedad,6
eastern,6
along,6
diversity,6
jade,6
jr,6
pacific,6
importance,6
direct,6
helms,6
raymond,6
references,6
record,6
too,6
lleras,6
appear,6
basin,6
basis,6
used,6
heavily,6
people,6
salazar,6
gonzález,6
lópez,6
settlement,6
around,6
presence,6
venezuelan,6
peñón,6
museum,6
americana,6
single,6
ayala,6
put,6
nevada,6
appeared,6
larger,6
memorias,6
external,6
nueva,6
polities,6
producción,6
sees,6
sanoja,6
points,6
congreso,6
ardila,6
like,6
would,6
elaborate,6
probably,6
pottery,6
pacífico,6
fen,6
cardale,6
correal,6
over,6
beginning,6
muse,6
colombiana,6
information,6
art,6
wild,6
need,6
archaic,6
elites,6
among,6
moreno,5
groups,5
mahecha,5
durante,5
huila,5
bouchard,5
ingenierías,5
evidencias,5
nineteenth,5
chief,5
vínculos,5
might,5
seems,5
llanuras,5
highland,5
boada,5
grijalbo,5
holocene,5
cited,5
shellfish,5
biblioteca,5
hombre,5
thus,5
review,5
medio,5
campos,5
actas,5
schrimpff,5
perspective,5
compared,5
hacia,5
york,5
growth,5
landscape,5
primer,5
lemoine,5
river,5
intensive,5
plenum,5
kennedy,5
initial,5
focused,5
scale,5
pollen,5
work,5
mobilization,5
part,5
su,5
example,5
sociedades,5
literature,5
issues,5
investigación,5
quite,5
several,5
annual,5
when,5
haas,5
will,5
voi,5
arqueológicos,5
para,5
precolumbian,5
us,5
mckee,5
cerámica,5
useful,5
cultivated,5
areas,5
pressure,5
time,5
diameter,5
present,5
less,5
perhaps,5
como,5
years,5
local,5
cacicazgo,5
años,5
elevados,5
contacts,5
elite,5
use,5
prehispánicos,5
rivas,5
honor,5
stages,5
xvi,5
can,5
sur,5
volcanism,5
continued,5
colombian,5
strongly,5
sequences,5
transformation,5
ecuadorean,5
anthropological,5
complexity,5
litoral,5
known,5
each,5
jorge,5
then,5
ca,5
guinea,5
bajo,5
proceedings,5
terms,5
marta,5
while,5
centro,5
prehispánicas,5
north,5
smaller,5
states,5
increased,5
carbon,5
substantial,5
interaction,5
aguazuque,4
considerably,4
center,4
kinds,4
food,4
ruiz,4
authority,4
sabana,4
boulder,4
snarskis,4
position,4
before,4
source,4
societal,4
buys,4
contexts,4
being,4
came,4
all,4
nature,4
farther,4
intercambio,4
state,4
calderón,4
task,4
possible,4
activity,4
burning,4
arenas,4
conceptual,4
warfare,4
factional,4
centralized,4
orfebrería,4
cf,4
guayaquil,4
ai,4
agrícola,4
fowler,4
pacífica,4
influence,4
affiliations,4
across,4
investigation,4
environments,4
legros,4
productive,4
means,4
cultivators,4
established,4
clearly,4
house,4
four,4
lithic,4
peru,4
requires,4
trajectories,4
greater,4
based,4
appearance,4
faunal,4
leyva,4
amsterdam,4
austin,4
excavations,4
prehispánico,4
michigan,4
produced,4
fish,4
roldan,4
aspects,4
hierarchies,4
artifacts,4
indigenous,4
gassón,4
desarrollo,4
uso,4
structures,4
promoción,4
past,4
status,4
organización,4
amazonia,4
relaciones,4
working,4
suggest,4
dillehay,4
duque,4
diquis,4
fully,4
using,4
suramérica,4
society,4
service,4
reconstruction,4
ancient,4
amazon,4
muiscas,4
already,4
reliance,4
independent,4
power,4
molina,4
others,4
villa,4
nariño,4
gómez,4
formativo,4
necessary,4
assemblage,4
made,4
including,4
increase,4
asentamiento,4
skeletal,4
causes,4
national,4
lakebed,4
patino,4
abundant,4
temprana,4
craft,4
hierarchical,4
structure,4
hoy,4
primarily,4
who,4
fernández,4
must,4
alternative,4
colorado,4
rocksheiter,4
country,4
valencia,4
specialized,4
paleoindian,4
física,4
doms,4
texas,4
plants,4
particular,4
seasonal,4
emphasis,4
middle,4
northwestern,4
conclude,4
estudio,4
transition,4
cubillos,4
varied,4
sediments,4
bruhns,4
instead,4
chronology,4
altiplano,4
summary,4
comparison,4
final,3
miller,3
mortuary,3
now,3
decentralized,3
common,3
indicated,3
imported,3
jaramillo,3
nicaragua,3
introduction,3
urrego,3
second,3
región,3
reichel,3
occurred,3
uses,3
du,3
diffusion,3
round,3
consistent,3
either,3
sources,3
taken,3
season,3
archaeologically,3
tradition,3
advantage,3
great,3
differences,3
quinto,3
cadavid,3
ecuatorial,3
able,3
manejo,3
economía,3
taft,3
dd,3
cuenca,3
plain,3
key,3
right,3
jacinto,3
sánchez,3
vallecaucano,3
west,3
point,3
establishment,3
occur,3
economies,3
implements,3
characteristic,3
relatively,3
mixed,3
items,3
cali,3
ha,3
dry,3
apparently,3
traditions,3
mexico,3
without,3
his,3
población,3
sensing,3
highlands,3
developed,3
elvira,3
araracuara,3
serra,3
process,3
remote,3
parts,3
shell,3
support,3
changes,3
antropológicos,3
elsewhere,3
cultivo,3
just,3
projekt,3
age,3
n,3
comparisons,3
always,3
chaves,3
internal,3
strategy,3
providing,3
vereinigung,3
westlichen,3
access,3
estudios,3
fishing,3
zone,3
im,3
though,3
daule,3
recently,3
fox,3
wide,3
because,3
directly,3
spheres,3
cavelier,3
knowledge,3
bibioteca,3
municipio,3
vivienda,3
kolumbien,3
tronadora,3
castillo,3
broad,3
ethnohistoric,3
politécnica,3
interpreted,3
creating,3
interregional,3
rambo,3
distances,3
involved,3
few,3
up,3
productivity,3
rican,3
patrones,3
deer,3
periods,3
consideraciones,3
horizons,3
foragers,3
catchment,3
comparative,3
limited,3
modo,3
still,3
make,3
whole,3
südamerika,3
communities,3
makes,3
archäologisches,3
transformations,3
archeology,3
bradley,3
alcina,3
department,3
savannah,3
venezolana,3
ramírez,3
complejas,3
frederick,3
septentrionales,3
fact,3
científicas,3
head,3
latina,3
caracas,3
forms,3
where,3
hastorf,3
another,3
collecting,3
carneiro,3
discussion,3
modelo,3
assemblages,3
empirical,3
largely,3
bolívar,3
basel,3
rare,3
salvador,3
radiocarbon,3
centenario,3
amounts,3
co,3
tubers,3
alarcón,3
collected,3
obediente,3
hunters,3
southwest,3
ecología,3
sociopolitical,3
widely,3
relationship,3
modification,3
corrales,3
poblamiento,3
provide,3
usually,3
contribution,3
escuela,3
often,3
clovis,3
comentario,3
anawalt,3
colinvaux,3
any,3
growing,3
complexes,3
asentamientos,3
extensive,3
indígenas,3
área,3
bush,3
inferiority,3
terrestrial,3
meat,3
highly,3
paleoindio,3
argue,3
fragmentos,3
siglos,3
bibliográfico,3
following,3
them,3
stability,3
making,3
interculturales,3
almost,3
level,3
preserved,3
sea,3
role,3
elementos,3
gillogly,3
superior,3
numerous,3
materials,3
course,3
fauna,3
land,3
specialists,3
km,3
element,3
little,3
technological,3
zones,3
profiles,3
proceso,3
difficult,2
ambiente,2
bonnichsen,2
isotopie,2
calibrated,2
cacicazgos,2
tropics,2
represent,2
mendoza,2
desgrasante,2
per,2
contemporaneous,2
group,2
needed,2
boca,2
agua,2
cerámicos,2
precolombino,2
essays,2
turnmire,2
mexican,2
estatal,2
modern,2
fault,2
former,2
raw,2
inequality,2
cornell,2
bp,2
chobshi,2
jiguales,2
estratificación,2
arguing,2
páramo,2
isthmus,2
zona,2
monagrillo,2
processes,2
attempts,2
slashing,2
farmers,2
peopling,2
wave,2
rich,2
generalizations,2
concludes,2
graham,2
inland,2
vegetation,2
caliente,2
concepts,2
principal,2
intrusion,2
somewhat,2
quintero,2
behind,2
similarities,2
system,2
case,2
botanical,2
westview,2
hurtado,2
capacity,2
celts,2
prior,2
politics,2
origen,2
piedras,2
fl,2
soils,2
bibliography,2
preceramic,2
hawkes,2
variations,2
dynamic,2
horticultural,2
