WORDCOUNTS,WEIGHT
the,676
of,445
and,361
in,319
a,181
to,175
is,145
cave,137
de,132
are,121
art,110
la,106
that,85
for,82
activities,74
by,68
this,67
with,61
j,58
caves,58
et,58
be,58
as,55
g,54
at,52
l,49
concentrations,47
galerie,46
bédeilhac,44
can,44
m,43
pp,41
from,38
have,38
there,37
only,37
des,35
culture,34
an,34
on,34
le,33
light,33
eds,33
ministère,32
human,32
were,31
n,31
zone,29
und,29
ed,29
not,28
spatial,28
d,28
it,27
these,27
figures,27
space,27
springer,27
grotte,27
e,26
drawing,26
p,26
archaeological,26
one,25
or,25
al,25
which,25
substantial,25
archaeol,24
locations,24
their,24
was,24
fontanet,24
analysis,24
res,24
between,24
portel,23
all,22
sites,22
different,21
no,21
concentration,21
paris,21
les,21
prehistoric,20
s,20
rock,20
vialou,19
c,19
path,18
sauvet,18
two,18
also,18
we,18
organization,18
lx,18
first,17
scientifique,17
found,17
r,17
people,17
research,17
same,17
clottes,17
they,16
other,16
due,16
paleolithic,16
network,16
remains,16
possible,15
bégouën,15
pastoors,15
objects,15
color,15
movement,15
chamber,15
dark,15
available,14
salle,14
has,14
time,14
use,14
been,14
der,14
illuminance,14
chambers,14
bahn,13
side,13
fig,13
out,13
toulouse,13
approach,13
humans,13
qualified,13
distance,13
с,13
dans,13
h,12
orientation,12
most,12
â,12
location,12
barbaza,12
used,12
f,12
bilan,12
vidal,12
dead,12
passage,12
entrance,12
into,11
du,11
imprints,11
ariège,11
weniger,11
en,11
region,11
would,11
very,11
conditions,11
consumption,11
arias,10
context,10
such,10
в,10
cabal,10
rouzaud,10
than,10
place,10
single,10
published,10
magdalenian,10
features,10
paléolithique,10
unknown,10
particular,10
information,10
both,10
eye,9
darkness,9
within,9
system,9
some,9
diverticule,9
basic,9
traces,9
upper,9
could,9
tools,9
data,9
part,9
tallow,9
préhistorique,9
addition,9
chauvet,9
illumination,9
three,9
provide,9
lm,9
middle,9
passages,9
red,8
i,8
daylight,8
communication,8
walls,8
parts,8
lascaux,8
based,8
basis,8
t,8
when,8
value,8
raum,8
about,8
oxford,8
interpretation,8
mobilier,8
another,8
least,8
carried,8
here,8
natural,8
type,8
according,8
press,8
mode,8
evidence,8
area,8
bisons,7
modelages,7
vézian,7
those,7
classified,7
activity,7
since,7
y,7
four,7
important,7
whereas,7
distribution,7
access,7
however,7
planning,7
projectiles,7
still,7
but,7
terminale,7
more,7
areas,7
end,7
individual,7
so,7
function,7
höhlenkunst,7
galleries,7
five,7
lines,7
types,7
environment,7
each,7
recherche,7
für,7
should,7
although,7
grottes,7
entire,7
ends,7
tue,6
production,6
simple,6
griefahn,6
architektonische,6
fritz,6
supply,6
behavior,6
central,6
aurignac,6
van,6
junction,6
b,6
lithic,6
illuminated,6
im,6
near,6
even,6
its,6
during,6
perspektiven,6
night,6
sufficient,6
visible,6
structured,6
aux,6
junctions,6
düsseldorf,6
v,6
where,6
stay,6
national,6
significance,6
delluc,6
points,6
paths,6
provides,6
principale,6
lorblanchet,6
contrast,6
indicate,6
university,6
audoubert,6
integrative,6
connection,6
urban,6
isolated,6
jan,6
our,6
cambridge,6
themselves,6
tosello,6
among,6
zones,6
archäologische,6
does,5
way,5
groups,5
harten,5
large,5
delteil,5
studies,5
garma,5
source,5
controlled,5
long,5
ornée,5
wahl,5
thus,5
bison,5
back,5
via,5
high,5
how,5
landscape,5
study,5
animals,5
reason,5
surface,5
santander,5
further,5
because,5
crawling,5
passageway,5
artifact,5
pyrenees,5
quite,5
small,5
up,5
world,5
various,5
grande,5
lamp,5
patterning,5
abstract,5
new,5
do,5
centre,5
unit,5
gonzález,5
analyzed,5
described,5
narrow,5
structure,5
positioning,5
vision,5
bulletin,5
un,5
société,5
arte,5
climbing,5
wall,5
proposed,5
form,5
w,5
through,5
waves,5
need,5
defined,5
préhistoriques,5
point,5
frequent,4
if,4
stylistic,4
historiques,4
exceptions,4
aforementioned,4
definition,4
к,4
feature,4
investigations,4
visibility,4
iv,4
except,4
representations,4
application,4
cantabria,4
kind,4
elements,4
comité,4
react,4
what,4
his,4
connected,4
special,4
factors,4
center,4
dominant,4
allow,4
cultural,4
cannot,4
artifacts,4
del,4
reduction,4
few,4
hayden,4
notes,4
therefore,4
units,4
scientific,4
short,4
indeed,4
modes,4
serve,4
under,4
complete,4
lamps,4
engravings,4
toward,4
europe,4
longer,4
lack,4
brandberg,4
travaux,4
beaune,4
number,4
formal,4
clear,4
frontières,4
villeneuve,4
préhistoire,4
relationship,4
today,4
figure,4
archaeology,4
région,4
detailed,4
gallery,4
quantitative,4
any,4
following,4
scientifiques,4
known,4
down,4
beginning,4
listed,4
size,4
researchers,4
level,4
using,4
au,4
caverne,4
approximately,4
include,4
ceiling,4
