WORDCOUNTS,WEIGHT
the,820
of,596
and,527
in,364
a,253
archaeology,187
de,167
caribbean,154
pp,147
for,141
to,125
m,119
puerto,102
proceedings,100
p,99
eds,98
international,96
barbados,94
congress,92
j,90
r,83
that,76
on,74
spanish,69
historical,69
san,68
d,67
from,66
l,63
s,62
y,62
rico,62
press,59
la,56
at,55
university,55
society,55
columbus,55
e,54
museum,54
ed,54
juan,48
cummins,48
el,46
king,46
association,46
fourteenth,45
is,45
caribe,44
west,43
island,43
keegan,43
as,43
g,40
estudios,40
centro,40
fifteenth,39
k,39
avanzados,39
were,39
by,38
deagan,38
was,37
rodríguez,37
real,36
florida,35
alegría,34
taino,34
first,33
archaeological,33
c,33
h,32
indian,32
native,32
new,31
f,30
hispaniola,30
b,29
site,28
with,28
antilles,28
are,27
gainesville,27
an,26
st,26
w,25
this,25
contact,24
have,24
has,23
n,23
t,21
i,21
culture,21
which,21
en,20
prehistoric,20
research,20
whitehead,20
town,19
world,19
journal,18
del,18
bahamas,18
carib,18
american,17
islands,17
caribs,17
these,17
also,17
salvador,17
netherlands,17
be,17
their,16
cultural,16
tainos,16
been,16
colonial,16
early,16
most,15
sites,15
indies,15
between,15
et,14
or,14
pottery,14
european,14
peoples,14
reitz,14
recent,14
other,13
veloz,13
his,13
los,13
eustatius,13
maggiolo,13
who,13
wilson,13
they,12
studies,12
anthropology,12
history,12
people,12
al,12
but,12
jamaica,12
las,12
des,12
it,11
one,11
keith,11
region,11
period,11
sea,11
america,10
lesser,10
prehistory,10
lucayan,10
field,10
allaire,10
more,10
smith,10
use,10
rouse,10
not,10
pantel,10
materials,9
archaeologists,9
investigations,9
study,9
dc,9
bahamian,9
hulme,9
smithsonian,9
domingo,9
perspectives,9
social,9
santo,9
encounters,9
washington,9
haiti,9
wolves,8
trants,8
haviser,8
review,8
bay,8
lyon,8
york,8
no,8
cuba,8
age,8
readings,8
called,8
landfall,8
because,8
preliminary,8
montserrat,8
name,8
ceramic,8
see,8
christopher,8
thomas,8
institution,8
cultures,8
report,8
foundation,8
both,8
voyage,8
evidence,8
leiden,8
into,7
du,7
chiefdoms,7
diario,7
central,7
borderlands,7
milbrath,7
henige,7
after,7
population,7
contributions,7
consequences,7
had,7
ceramics,7
versteeg,7
ewen,7
gerace,7
rodriguez,7
volume,7
addition,7
time,7
present,7
station,7
questions,7
ethnic,7
there,7
language,7
wreck,7
kitlv,7
me,7
analysis,7
dissertation,7
conference,7
although,7
ships,7
o,6
groups,6
watters,6
descriptions,6
long,6
dd,6
aruba,6
wing,6
excavations,6
oxford,6
kelley,6
reef,6
fort,6
hodges,6
columbian,6
mcewan,6
granbeny,6
its,6
data,6
used,6
ethnohistoric,6
change,6
coast,6
he,6
identified,6
ccfl,6
saladoid,6
antigua,6
two,6
reports,6
only,6
rock,6
documents,6
obediente,6
v,6
made,6
including,6
identity,6
fundación,6
finally,6
sanoja,6
boomert,6
often,6
venezuela,6
series,6
colonization,6
east,6
molasses,6
art,6
national,6
americas,6
arqueológica,6
off,6
later,5
names,5
ana,5
modern,5
roget,5
decade,5
address,5
shipwrecks,5
material,5
case,5
guadeloupe,5
prior,5
some,5
discovered,5
cannibals,5
such,5
ethnohistorical,5
jr,5
perspective,5
casas,5
siegel,5
tekakis,5
organization,5
arqueología,5
antropológica,5
ciboney,5
important,5
greater,5
recently,5
aspects,5
well,5
vincent,5
petroglyphs,5
indigenous,5
beads,5
winter,5
reconstructing,5
transculturation,5
davis,5
settlement,5
south,5
isabela,5
scientific,5
yet,5
aarons,5
criollo,5
paris,5
dunn,5
original,5
encounter,5
so,5
domínguez,5
ethnohistory,5
vertebrate,5
separate,5
bulletin,5
united,5
natural,5
past,5
lauderdale,5
petitjean,5
revista,5
curet,5
indians,5
cds,5
states,5
remains,5
debate,5
element,5
much,5
major,5
willis,5
final,4
moscoso,4
complex,4
approaches,4
walker,4
before,4
variety,4
source,4
contexts,4
being,4
evolution,4
all,4
wooden,4
agorsah,4
written,4
those,4
cruxent,4
british,4
spécial,4
mythology,4
preceramic,4
arenas,4
point,4
very,4
along,4
cacicazgos,4
regarding,4
encyclopedia,4
dominicana,4
old,4
may,4
alegna,4
developed,4
subsistence,4
ayubi,4
animals,4
changes,4
just,4
based,4
arrival,4
bedini,4
demise,4
search,4
martyr,4
ortega,4
diet,4
initial,4
late,4
institute,4
universidad,4
colonies,4
artifacts,4
literature,4
part,4
than,4
gonzález,4
artifact,4
excavated,4
least,4
arawaks,4
presence,4
decline,4
huhne,4
ostionoid,4
colón,4
amerindian,4
historia,4
boucher,4
fact,4
caciques,4
golden,4
shipwreck,4
strategies,4
fuson,4
como,4
style,4
vargas,4
carnegie,4
styles,4
eleventh,4
three,4
historic,4
histórica,4
antiquity,4
spain,4
note,4
bureau,4
numéro,4
caribes,4
transformation,4
aboriginal,4
orinoco,4
colonists,4
exploration,4
ph,4
milanich,4
zucchi,4
domestic,4
ethnologie,4
macorix,4
form,4
accounts,4
problem,4
while,4
arévalo,4
through,4
introduced,4
african,4
república,4
petersen,4
classification,4
views,4
valley,4
interaction,4
among,4
presses,3
introduction,3
maclachlan,3
linguistic,3
center,3
mounted,3
stone,3
western,3
mainland,3
chief,3
annals,3
isla,3
words,3
layout,3
route,3
newsom,3
scheme,3
religion,3
posnansky,3
date,3
context,3
demography,3
identities,3
development,3
arrom,3
simmons,3
decorated,3
sp,3
chez,3
elements,3
items,3
africans,3
publications,3
even,3
antczak,3
hofman,3
martinique,3
explorations,3
how,3
una,3
direct,3
space,3
moreover,3
mosaic,3
developments,3
dominican,3
latin,3
four,3
origins,3
plenum,3
view,3
