WORDCOUNTS,WEIGHT
the,1251
of,878
in,723
and,663
a,310
japan,308
to,296
japanese,254
archaeology,150
m,124
is,119
for,118
on,114
university,106
at,97
s,97
as,96
j,95
from,95
by,94
research,90
pp,90
t,82
that,82
with,82
site,76
archaeological,76
period,74
c,72
jomon,68
studies,65
d,64
g,63
cultural,62
are,61
cambridge,61
tokyo,60
early,60
ed,59
nara,59
press,58
yayoi,58
h,57
k,57
was,55
barnes,55
r,54
has,52
new,51
an,51
b,50
have,49
p,48
eds,47
been,46
history,44
society,42
hudson,41
these,40
it,39
palaeolithic,39
this,39
tomb,39
prehistory,38
asia,37
w,36
culture,36
historical,36
east,35
kofun,35
l,35
century,34
were,34
n,33
museum,33
y,33
e,32
state,32
okita,32
international,31
not,31
no,30
late,30
ancient,30
be,30
journal,29
asian,29
between,28
affairs,27
prefecture,27
i,27
now,26
or,26
but,26
hokkaido,25
dating,25
current,25
their,24
sites,24
washington,24
pacific,24
into,23
world,23
one,22
such,22
rice,22
social,22
pearson,22
ainu,22
which,22
quaternary,22
being,21
fig,21
york,21
archaeologists,20
pleistocene,20
london,20
recent,20
yamato,19
some,19
data,19
pottery,19
bronze,19
national,19
agency,18
ceramics,18
its,18
project,18
periods,18
institute,18
properties,17
other,17
government,17
review,17
two,17
antiquity,17
mirrors,17
imperial,17
through,17
newsletter,17
introduction,16
excavations,16
mccormack,16
scientific,16
past,16
theory,16
years,16
yamatai,16
english,15
excavation,15
foundation,15
de,15
dates,15
prehistoric,15
northern,15
excavated,15
kyushu,15
materials,15
kyoto,15
institution,15
himiko,15
over,15
problem,15
edwards,15
formation,15
north,15
stone,14
nabunken,14
kidder,14
crawford,14
postmodern,14
korea,14
multicultural,14
chinese,14
population,14
smithsonian,14
denoon,14
f,14
analysis,14
earliest,14
known,14
beginning,14
they,13
large,13
nature,13
within,13
great,13
religious,13
study,13
osaka,13
age,13
tombs,13
people,13
aikens,13
islands,13
after,13
anthropology,13
first,12
development,12
nipponica,12
jr,12
rescue,12
paleolithic,12
dated,12
dc,12
however,12
work,12
during,12
change,12
many,12
kobayashi,12
local,12
present,12
iseki,12
matsui,12
asiatica,11
village,11
tradition,11
papers,11
human,11
discoveries,11
origins,11
view,11
out,11
well,11
used,11
kokogaku,11
settlement,11
takayama,11
shinbun,11
edo,11
rise,11
time,11
can,11
structure,11
material,11
palace,11
report,11
what,11
city,11
heian,11
association,11
monumenta,11
northeast,10
long,10
ii,10
religion,10
there,10
date,10
china,10
agriculture,10
central,10
acta,10
his,10
pullman,10
problems,10
rhee,10
burial,10
because,10
example,10
et,10
buildings,10
up,10
techniques,10
oxford,10
technology,10
department,10
mound,10
more,10
kenkyu,10
ceramic,10
made,10
evolution,10
quarterly,10
relations,10
anthropological,10
nishimura,10
yoshinogari,10
tephra,10
conference,10
anonymous,10
if,9
modern,9
western,9
akazawa,9
yoshizaki,9
eastern,9
far,9
thus,9
media,9
than,9
transactions,9
fujiwara,9
paddy,9
miwa,9
had,9
durham,9
regional,9
finds,9
published,9
end,9
where,9
region,9
historic,9
symposium,9
perspectives,9
science,9
construction,9
then,9
sciences,9
buddhist,9
found,9
redrawn,9
area,9
traditional,9
building,9
korean,8
committee,8
sackler,8
all,8
kinai,8
survey,8
asahi,8
case,8
issue,8
reconstruction,8
bibliography,8
cf,8
perspective,8
may,8
ybp,8
without,8
most,8
tsude,8
tools,8
earthquake,8
interpretation,8
chronology,8
reports,8
buddha,8
scholars,8
areas,8
arthur,8
centre,8
see,8
bulletin,8
discovery,8
language,8
preservation,8
linda,8
methods,8
education,8
hanihara,8
both,8
okinawa,8
prefectural,8
writing,8
izumo,8
ca,8
identity,7
center,7
before,7
chronicles,7
okayama,7
toilet,7
analyses,7
political,7
bosveld,7
ritual,7
since,7
back,7
special,7
monbusho,7
year,7
tanaka,7
imamura,7
field,7
results,7
und,7
tohoku,7
only,7
also,7
heritage,7
man,7
mounded,7
radiocarbon,7
theoretical,7
authors,7
architectural,7
keally,7
gallery,7
kagaku,7
natural,7
different,7
capital,7
agricultural,7
middle,7
takamori,7
bunka,7
dendrochronology,7
yamada,7
focus,7
among,7
miller,6
does,6
currently,6
o,6
later,6
linguistic,6
might,6
definition,6
sannai,6
eaannouncements,6
title,6
court,6
iha,6
those,6
investigations,6
wetland,6
key,6
zur,6
possible,6
mizoguchi,6
old,6
even,6
coastal,6
shell,6
organization,6
established,6
northeastern,6
distribution,6
location,6
public,6
initial,6
academic,6
buried,6
island,6
revealed,6
we,6
trends,6
around,6
several,6
annual,6
bells,6
sapporo,6
still,6
southern,6
about,6
guide,6
yet,6
thought,6
largest,6
v,6
model,6
another,6
art,6
discovered,6
wei,6
plant,6
nagano,6
heijo,6
postwar,6
tenri,6
gunma,6
provide,6
program,6
who,6
translation,6
types,6
when,6
itself,6
mirror,6
paekche,6
each,6
nihon,6
type,6
warp,6
terms,6
character,6
while,6
maruyama,6
hosoya,6
should,6
although,6
evidence,6
leiden,6
news,6
kaner,6
major,6
hypothesis,6
common,5
medieval,5
wa,5
group,5
mounted,5
specialist,5
continent,5
honshu,5
takamiya,5
ussr,5
tsuboi,5
said,5
otsukayama,5
koike,5
production,5
available,5
wooden,5
flotation,5
origin,5
arctic,5
america,5
determined,5
politics,5
mitsutani,5
archipelago,5
resources,5
framework,5
throughout,5
application,5
echo,5
farris,5
kobe,5
publications,5
chronostratigraphy,5
rather,5
homo,5
developed,5
how,5
esr,5
approaches,5
importance,5
objects,5
languages,5
too,5
upper,5
linguistics,5
toro,5
todaiji,5
basin,5
access,5
further,5
produced,5
method,5
having,5
part,5
artifacts,5
own,5
contrast,5
few,5
concerns,5
roots,5
maher,5
makimuku,5
novosibirsk,5
academy,5
above,5
once,5
asiatic,5
under,5
same,5
projects,5
shows,5
ground,5
ecology,5
kobunkazai,5
examples,5
cao,5
including,5
looking,5
significance,5
okamura,5
clear,5
three,5
times,5
would,5
carried,5
seen,5
changing,5
country,5
cm,5
embassy,5
very,5
them,5
andrea,5
tsubai,5
sea,5
role,5
weeder,5
our,5
layers,5
until,5
oldest,5
remains,5
specific,5
debate,5
toyama,5
much,5
emperor,4
pushed,4
berlin,4
kaze,4
fudodo,4
princeton,4
sendai,4
sources,4
give,4
babadan,4
exhibition,4
archäologie,4
take,4
sahara,4
mass,4
march,4
honolulu,4
holocene,4
unger,4
bleed,4
april,4
community,4
x,4
microblade,4
diversity,4
professor,4
brill,4
due,4
author,4
allgemeinen,4
geological,4
communication,4
look,4
general,4
unpaginated,4
occasional,4
town,4
chiba,4
main,4
archaelogy,4
subsistence,4
gathering,4
exhibitions,4
house,4
peninsula,4
important,4
management,4
methodology,4
greater,4
raw,4
future,4
appearance,4
search,4
called,4
asahigraph,4
recently,4
pollen,4
technical,4
brought,4
though,4
literature,4
issues,4
beginnings,4
records,4
opened,4
personal,4
weekly,4
interpreted,4
miyazaki,4
cemeteries,4
least,4
working,4
below,4
seeds,4
brown,4
universities,4
using,4
notes,4
newly,4
preliminary,4
span,4
therefore,4
he,4
various,4
architecture,4
populations,4
orientalists,4
located,4
others,4
sekki,4
july,4
hakodate,4
yamagata,4
selective,4
al,4
belonging,4
dans,4
lack,4
name,4
structures,4
communal,4
head,4
question,4
do,4
liège,4
mausoleum,4
books,4
gives,4
casting,4
understanding,4
chiefly,4
danwakai,4
shirataki,4
significant,4
use,4
began,4
sequence,4
hinoki,4
tl,4
held,4
like,4
features,4
cache,4
bunkazai,4
especially,4
written,4
topics,4
préhistoire,4
la,4
entitled,4
relationship,4
today,4
humanities,4
five,4
order,4
wilson,4
indicate,4
system,4
table,4
british,4
centuries,4
phytolith,4
conservation,4
photographs,4
school,4
series,4
peoples,4
gina,4
nakai,4
temple,4
ishino,4
board,4
shizen,4
particularly,4
creaa,4
works,4
investigation,4
storage,4
soda,4
information,4
goodman,4
researchers,4
level,4
despite,4
kingdom,4
aspect,4
protohistoric,4
land,4
eggs,4
states,4
inscription,4
summary,4
point,4
kenkyukai,4
uk,4
ethnology,4
built,4
pillars,4
zhi,4
environment,3
nichibunken,3
kurozuka,3
kumamoto,3
oriented,3
limits,3
estimated,3
way,3
represent,3
revolutionary,3
caches,3
christian,3
mongoloid,3
conducted,3
saiko,3
true,3
oxbow,3
paper,3
contact,3
transitions,3
unearthed,3
every,3
taken,3
worked,3
diseases,3
seems,3
historiography,3
principles,3
kegan,3
together,3
revisions,3
mie,3
uncovered,3
hunting,3
nevertheless,3
damage,3
last,3
kajiwara,3
staff,3
discipline,3
reading,3
dd,3
context,3
kudo,3
haniwa,3
bones,3
daigaku,3
iv,3
geophysical,3
shakhmatova,3
labs,3
soils,3
west,3
hiroshima,3
funded,3
phase,3
southwestern,3
suda,3
akashi,3
interest,3
topic,3
hawaii,3
gate,3
université,3
paleodiet,3
airport,3
kozushima,3
identify,3
traditions,3
boxes,3
ma,3
civilization,3
bellwood,3
recognized,3
emishi,3
active,3
yukio,3
earlier,3
certain,3
cave,3
í,3
palaeoenvironment,3
changes,3
organized,3
branch,3
proved,3
traces,3
iwajuku,3
lithic,3
beyond,3
seto,3
position,3
vergleichenden,3
decades,3
drawing,3
stands,3
myths,3
yasuda,3
standards,3
based,3
introduce,3
societies,3
inmoto,3
traditionally,3
fishing,3
base,3
hachiman,3
focused,3
war,3
viewed,3
cannot,3
conferences,3
photo,3
near,3
isotope,3
warriors,3
ota,3
basis,3
line,3
abroad,3
gakkai,3
knowledge,3
related,3
geology,3
older,3
discussions,3
place,3
editorial,3
gruyter,3
rituals,3
lifeways,3
away,3
canberra,3
newspaper,3
status,3
approach,3
oriental,3
ago,3
hakkutsu,3
le,3
castle,3
oct,3
influence,3
june,3
australian,3
seed,3
progress,3
practice,3
folk,3
macdonald,3
activities,3
south,3
obayashi,3
second,3
polished,3
paul,3
short,3
brief,3
nippon,3
indicates,3
beiträge,3
earthquakes,3
humans,3
hold,3
dual,3
compiled,3
shizuoka,3
included,3
policies,3
light,3
excellence,3
noted,3
strata,3
