WORDCOUNTS,WEIGHT
and,1640
the,1506
of,1444
in,1092
to,471
a,453
animals,252
j,243
from,235
as,233
for,224
that,216
s,200
animal,200
or,182
at,173
pp,168
with,163
m,157
food,149
status,148
are,146
d,145
is,145
ritual,144
archaeology,141
remains,137
p,131
eds,123
political,117
on,116
use,111
l,109
meat,109
e,107
zooarchaeology,107
press,106
by,105
faunal,102
university,100
social,99
were,94
et,93
al,93
maya,92
also,91
c,90
fish,89
r,88
an,86
zooarchaeological,86
k,86
ed,86
archaeological,82
oxford,82
w,81
i,78
economic,78
consumption,75
b,73
o,71
age,70
be,70
g,69
feasting,69
how,68
books,68
their,66
was,66
evidence,66
springer,65
archaeol,64
oxbow,64
res,64
bones,63
production,62
day,61
studies,60
not,59
bone,58
research,57
h,56
analysis,56
site,55
pigs,55
have,55
societies,54
anthropology,54
greater,53
new,52
other,51
ancient,51
through,51
economy,51
data,50
early,50
f,49
used,49
ervynck,49
medieval,48
journal,48
late,48
complex,47
more,47
feasts,47
state,46
inca,46
can,46
some,45
people,45
may,45
but,45
period,44
study,43
van,43
see,43
local,43
neolithic,42
emery,42
identity,42
bronze,42
crabtree,42
elites,42
peru,41
than,40
society,40
well,39
t,39
elite,39
neer,38
these,38
zeder,38
american,37
department,37
time,37
associated,37
symbolic,37
contexts,36
ceremonial,36
many,36
valley,36
subsistence,35
during,35
role,35
egypt,34
where,34
often,34
large,33
offerings,33
cambridge,32
world,32
power,32
culture,32
mississippian,32
dissertation,32
wild,32
products,31
deer,31
ph,31
patterns,31
antiquity,31
urban,31
jackson,30
de,30
no,30
southern,30
control,30
middle,30
scott,30
into,29
kirch,29
sites,29
including,29
particularly,29
roman,28
religion,28
household,28
human,28
however,28
feast,28
region,28
n,28
they,27
hunting,27
east,27
along,27
diet,27
wealth,27
various,27
europe,26
such,26
specialization,26
exploitation,26
uses,26
dogs,26
been,26
there,25
eastern,25
consumed,25
this,25
v,25
behaviour,25
wing,25
different,25
domestic,25
historical,25
distribution,25
although,25
defrance,24
differences,24
politics,24
institute,24
cattle,24
management,24
which,24
trade,24
behind,24
researchers,24
fauna,24
england,23
past,23
archaeofauna,23
redding,23
between,23
miller,22
behavior,22
near,22
south,22
present,22
sacrifices,22
pohl,22
butchering,22
los,21
marcus,21
marine,21
iron,21
served,21
perspective,21
levant,21
portions,21
ethnographic,21
less,21
provide,21
science,21
did,21
domesticated,21
provisioning,20
village,20
prehistoric,20
could,20
sacrifice,20
indus,20
foods,20
complexity,20
both,20
texts,20
identify,19
individuals,19
papers,19
old,19
luxury,19
y,19
rituals,19
mesopotamia,19
value,19
periods,19
chase,19
britain,19
systems,19
methods,19
andean,19
choyke,19
modern,18
california,18
within,18
pig,18
kelly,18
museum,18
rise,18
perspectives,18
who,18
cultures,18
theory,18
information,18
using,18
include,18
increased,18
difficult,17
either,17
those,17
china,17
labor,17
rather,17
coastal,17
hesse,17
method,17
events,17
horizon,17
refuse,17
field,17
variety,17
addition,17
pastoralism,17
assemblages,17
significant,17
thomas,17
indicate,17
anthropological,17
classes,17
should,17
environmental,16
one,16
address,16
serjeantson,16
great,16
u,16
quantities,16
moseley,16
washington,16
only,16
husbandry,16
israel,16
teeter,16
caribbean,16
greece,16
variability,16
zooarchaeologists,16
resources,16
dietler,15
york,15
case,15
thus,15
distinct,15
masson,15
angeles,15
changes,15
found,15
fishing,15
ethnohistorical,15
related,15
therefore,15
camelid,15
community,15
general,15
has,15
guinea,15
rural,15
correlates,15
specific,15
much,15
recent,15
it,14
common,14
dc,14
secondary,14
america,14
civilization,14
had,14
commoners,14
halstead,14
example,14
reflect,14
regions,14
change,14
order,14
absence,14
practices,14
religious,14
empire,14
material,14
meals,14
workers,14
households,14
exchange,14
northern,14
cotsen,14
over,14
colonization,14
sheep,14
ideological,14
very,14
while,14
distinctions,14
create,14
caches,13
ma,13
asia,13
exotic,13
jing,13
central,13
development,13
center,13
nelson,13
identification,13
sacrificed,13
identifying,13
cultural,13
burial,13
british,13
smithsonian,13
hayden,13
identified,13
classic,13
islands,13
two,13
areas,13
meadow,13
hastorf,13
shifts,13
turkey,13
birds,13
kingdom,13
urbanism,13
craft,13
institution,13
directions,13
accounts,13
kansa,13
ones,13
bray,13
transition,13
burger,13
states,13
belize,13
history,12
ethnoarchaeological,12
sources,12
all,12
el,12
taphonomic,12
possible,12
hawaii,12
cases,12
burials,12
belcher,12
understand,12
consider,12
beyond,12
important,12
london,12
contrast,12
ancestors,12
when,12
provided,12
international,12
formative,12
pacific,12
barrett,12
understanding,12
rare,12
would,12
mammals,12
la,12
bartosiewicz,12
spatial,12
them,12
domesticates,12
need,12
among,12
albarella,12
if,11
meaning,11
created,11
needed,11
advantage,11
diversity,11
review,11
document,11
philadelphia,11
white,11
most,11
leach,11
centers,11
academic,11
indirect,11
because,11
flannery,11
dog,11
andes,11
preparation,11
approach,11
settlement,11
transformations,11
documents,11
larger,11
everyday,11
tell,11
netherlands,11
dietary,11
space,11
rössel,11
deposit,11
earle,11
specialized,11
maltby,11
whether,11
fiad,11
illinois,11
smaller,11
little,11
camelids,11
sandweiss,11
nature,10
archaeozoology,10
context,10
system,10
economies,10
oaxaca,10
centralized,10
excavations,10
century,10
similar,10
upper,10
requires,10
altroy,10
residents,10
issues,10
regional,10
suggest,10
same,10
examples,10
restrictions,10
deposits,10
traded,10
questions,10
interpretations,10
brown,10
life,10
dedicatory,10
school,10
prehistory,10
geographic,10
suggests,10
socioeconomic,10
city,10
egyptian,10
generate,10
grant,10
quantity,10
mortuary,9
isotopie,9
later,9
resulted,9
introduction,9
long,9
might,9
ö,9
able,9
polynesian,9
shellfish,9
differential,9
millennium,9
ability,9
en,9
shang,9
direct,9
cave,9
objects,9
cahokia,9
commonly,9
goats,9
pastoral,9
population,9
record,9
structure,9
horwitz,9
small,9
few,9
dependent,9
nonelites,9
about,9
functioned,9
shows,9
hamilakis,9
variation,9
pendergast,9
assemblage,9
increase,9
empirical,9
conditions,9
harvard,9
crania,9
habits,9
stahl,9
aegean,9
examine,9
european,9
relationship,9
ideology,9
wheeler,9
series,9
harappa,9
capital,9
regard,9
goods,9
prestige,9
masca,9
north,9
approaches,8
analyses,8
chiefdoms,8
dd,8
integrating,8
catalhöyük,8
tribute,8
regarding,8
quality,8
body,8
young,8
publications,8
jones,8
pit,8
performance,8
process,8
after,8
domestication,8
scarry,8
produced,8
cooking,8
means,8
established,8
linked,8
producers,8
luff,8
chinese,8
aspects,8
horse,8
mcgeough,8
knowledge,8
its,8
forces,8
interpreted,8
highly,8
rofes,8
belgium,8
indicates,8
interpretation,8
under,8
processing,8
broad,8
diverse,8
do,8
existing,8
twiss,8
discussion,8
chiefly,8
variables,8
three,8
foodways,8
function,8
mexico,8
class,8
versus,8
deagan,8
patel,8
transformation,8
construction,8
mcdonald,8
must,8
athens,8
greenfield,8
welch,8
best,8
contextual,8
current,8
better,8
unique,8
agricultural,8
our,8
commercial,8
wiessner,8
comparison,8
southeastern,8
brumfiel,7
imported,7
mesoamerica,7
comparisons,7
inequality,7
davis,7
nonfood,7
utilization,7
highland,7
supernatural,7
investigations,7
prior,7
lauwerier,7
haller,7
surplus,7
collapse,7
relationships,7
eating,7
wattenmaker,7
rank,7
elements,7
generated,7
topic,7
without,7
locally,7
resource,7
origins,7
diachronic,7
tiwanaku,7
access,7
austin,7
pork,7
part,7
symbolism,7
whole,7
island,7
demonstrates,7
peruvian,7
mound,7
texas,7
results,7
florida,7
latin,7
will,7
populations,7
expansion,7
hammond,7
serve,7
cooke,7
insights,7
others,7
communal,7
foodstuffs,7
farming,7
purposes,7
establish,7
mccormick,7
archaeopress,7
manifestations,7
colonialism,7
times,7
characterized,7
high,7
administrative,7
probable,7
earlier,7
relation,7
we,7
dead,7
campana,7
whereby,7
environment,7
practice,7
following,7
peoples,7
argue,7
according,7
multiple,7
goals,7
differentiation,7
argues,7
nonelite,7
specialists,7
area,7
chicago,7
lake,7
gainesville,7
northwestern,7
focus,7
building,7
inka,6
kluwer,6
possessed,6
utility,6
trash,6
settlements,6
before,6
source,6
materials,6
women,6
newsom,6
studied,6
fresh,6
cerro,6
occasional,6
agriculture,6
cain,6
low,6
indicating,6
campbell,6
bailey,6
hierarchy,6
interest,6
interpret,6
third,6
reflects,6
across,6
proceedings,6
tel,6
parts,6
consuming,6
evolution,6
empires,6
perceptions,6
female,6
possibly,6
harappan,6
four,6
isotopes,6
iconography,6
markets,6
tools,6
viewed,6
scale,6
tikal,6
gods,6
directly,6
lanham,6
personal,6
own,6
revolution,6
involved,6
maxwell,6
abydos,6
activities,6
implications,6
copan,6
settings,6
continuity,6
commoner,6
instability,6
scudder,6
chiefdom,6
formation,6
strategies,6
gender,6
greatest,6
mycenaean,6
trends,6
skeletal,6
asian,6
waste,6
processes,6
hunted,6
dating,6
hungary,6
ireland,6
preservation,6
provides,6
contributions,6
intrasite,6
hierarchical,6
buitenhuis,6
species,6
examines,6
puerto,6
consequences,6
sacrificial,6
rico,6
indication,6
note,6
bulletin,6
ch,6
table,6
kotjabopoulou,6
considered,6
known,6
rosenswig,6
temporal,6
carbondale,6
md,6
kolb,6
natural,6
groningen,6
rearing,6
report,6
feed,6
reflected,6
living,6
evident,6
investigation,6
categories,6
content,6
commodities,6
representation,6
americas,6
integrated,6
driver,6
kim,6
arki,6
always,5
slaughter,5
adoption,5
distributed,5
fed,5
walker,5
gamble,5
sandefur,5
daily,5
accompanied,5
rich,5
feature,5
ô,5
documenting,5
west,5
vol,5
prehispanic,5
establishing,5
isaakidou,5
vanderwarker,5
janusek,5
chiefs,5
southwestern,5
chavin,5
relatively,5
adams,5
preliminary,5
serving,5
bring,5
capture,5
fat,5
ceramics,5
special,5
boyle,5
shell,5
acquisition,5
circulated,5
emergence,5
russell,5
show,5
â,5
providing,5
lowland,5
economics,5
demands,5
hawaiian,5
persons,5
wari,5
public,5
distinguish,5
artifacts,5
ideal,5
preferred,5
del,5
crane,5
aztec,5
realms,5
ethnicity,5
bodies,5
good,5
creating,5
level,5
below,5
involve,5
indicators,5
mediterranean,5
several,5
llama,5
coast,5
chavín,5
provisioned,5
habitats,5
service,5
limited,5
cuisine,5
capriles,5
contribute,5
thought,5
turtles,5
participants,5
giza,5
passions,5
cuello,5
reports,5
williams,5
bar,5
walled,5
funerary,5
challenge,5
death,5
llamas,5
demonstrating,5
pattern,5
man,5
honor,5
ages,5
model,5
made,5
maritime,5
postclassic,5
ryan,5
resulting,5
ethnic,5
recovery,5
laboratory,5
weismantel,5
mengoni,5
allowed,5
especially,5
spondylus,5
elaborate,5
salt,5
feet,5
realm,5
vertebrate,5
consultancy,5
contact,5
acquire,5
probably,5
africa,5
preclassic,5
processed,5
locker,5
lines,5
primarily,5
detailed,5
types,5
stable,5
variable,5
deposited,5
eventually,5
panama,5
baúl,5
intensification,5
spanish,5
gumerman,5
exploration,5
iii,5
examining,5
advances,5
weber,5
game,5
explanations,5
what,5
form,5
references,5
ikram,5
despite,5
activity,5
wapnish,5
grantham,5
höyük,5
integration,5
madison,5
carr,5
potential,5
milner,5
glowacki,5
profiles,5
dynamic,4
entities,4
does,4
machu,4
gujarat,4
italy,4
groups,4
suggested,4
market,4
consume,4
shrines,4
determine,4
eaten,4
prime,4
sheffield,4
live,4
yaral,4
themes,4
rising,4
accumulation,4
wool,4
victim,4
exclusive,4
culturally,4
humans,4
worked,4
interred,4
reveal,4
composition,4
guzman,4
bird,4
iv,4
changed,4
burning,4
desired,4
laws,4
desirable,4
perdikaris,4
reconstruction,4
historic,4
demanded,4
butchery,4
segregation,4
coulson,4
fisherfolk,4
bejenaru,4
taxonomic,4
unity,4
bolivia,4
apparently,4
manipulated,4
retainers,4
developed,4
inclusive,4
scales,4
productive,4
factors,4
muir,4
affect,4
civilizations,4
organization,4
river,4
india,4
den,4
elsewhere,4
frequently,4
fare,4
picchu,4
indications,4
efficient,4
followed,4
peabody,4
chincha,4
appear,4
tibes,4
conquest,4
dobney,4
histories,4
eat,4
brill,4
initial,4
occupation,4
caves,4
cuts,4
performed,4
residential,4
moore,4
symbols,4
hay,4
criteria,4
mummies,4
spheres,4
allentuck,4
work,4
received,4
goñalons,4
irish,4
colha,4
place,4
contains,4
lower,4
relevance,4
focuses,4
defined,4
least,4
ethnobiology,4
habitation,4
characteristics,4
significantly,4
presence,4
decline,4
marciniak,4
distinguishing,4
appropriate,4
swine,4
mashkour,4
increasing,4
led,4
located,4
overall,4
comparative,4
horses,4
tropical,4
vaughan,4
make,4
comments,4
biological,4
sex,4
thesis,4
perceived,4
mammal,4
junker,4
middleton,4
members,4
mintz,4
water,4
ceramic,4
fundamental,4
longstaffe,4
contemporary,4
outside,4
moche,4
relevant,4
royal,4
wiener,4
mummification,4
distance,4
number,4
degree,4
interrelated,4
nutrition,4
range,4
feeding,4
ruling,4
crafts,4
findings,4
arter,4
manipulation,4
full,4
falconer,4
