WORDCOUNTS,WEIGHT
the,1135
and,1020
of,907
in,860
to,341
a,333
settlement,254
j,186
archaeology,184
pp,165
europe,146
landscape,145
eds,132
m,132
p,128
for,126
as,124
survey,118
is,115
s,110
neolithic,108
age,108
archaeological,108
that,103
regional,103
european,103
have,101
on,100
g,98
ed,93
e,91
university,87
greece,87
press,83
l,81
r,81
oxford,81
landscapes,80
by,80
et,77
at,75
studies,75
were,74
with,73
c,73
sites,72
b,70
patterns,68
are,67
from,66
al,62
bronze,62
d,61
early,61
not,58
n,56
an,55
journal,54
w,54
was,52
mediterranean,52
new,52
some,51
such,50
been,49
it,48
has,48
research,48
paleolithic,47
or,47
this,45
but,45
k,45
archaeologists,44
galaty,44
sheffield,43
mesolithic,43
prehistoric,43
t,43
i,42
books,42
oxbow,41
middle,41
be,41
social,40
cambridge,40
first,39
project,39
southern,39
cherry,38
see,38
van,37
h,37
parkinson,35
prehistory,34
london,33
many,33
bailey,32
use,32
land,32
their,31
data,31
also,31
which,31
central,30
study,30
late,30
change,30
past,30
site,29
these,29
greek,29
what,29
papers,28
bintliff,28
surface,28
field,28
time,28
roman,28
f,27
andel,27
aegean,27
various,27
britain,27
davis,26
runnels,26
systems,26
system,25
de,25
more,25
often,25
world,25
evidence,25
they,24
one,24
during,24
ancient,24
analysis,24
british,23
projects,23
region,23
chapman,23
bennet,23
through,23
modern,22
there,22
eastern,22
into,22
approach,22
where,22
mycenaean,22
economy,22
gis,21
may,21
can,21
antiquity,21
places,21
much,20
farmers,20
most,20
found,20
example,20
copper,20
other,19
kuna,19
alcock,19
iron,19
york,19
parts,19
though,19
about,19
pattern,19
very,19
recent,19
large,18
stone,18
human,18
changes,18
institute,18
future,18
culture,18
we,18
particular,18
environment,18
international,18
venclová,18
our,18
history,17
tells,17
great,17
organization,17
brück,17
classical,17
valley,17
settlements,16
gamble,16
agriculture,16
review,16
how,16
upper,16
its,16
place,16
shaping,16
v,16
who,16
pylos,16
anthropology,16
years,16
between,16
complex,15
different,15
seems,15
those,15
had,15
bc,15
part,15
used,15
artifact,15
small,15
periods,15
areas,15
northern,15
space,15
monuments,15
transition,15
north,15
ca,15
now,14
later,14
approaches,14
all,14
political,14
throughout,14
countryside,14
result,14
based,14
sutton,14
theoretical,14
so,14
problems,14
series,14
johnson,14
group,13
humans,13
state,13
case,13
since,13
price,13
cave,13
intensive,13
people,13
stanford,13
zangger,13
soil,13
klithi,13
society,13
routledge,13
similar,13
spread,13
school,13
colonization,13
particularly,13
states,13
argolid,12
old,12
artefact,12
beyond,12
academic,12
hidden,12
regions,12
excavation,12
reports,12
perhaps,12
degree,12
methods,12
when,12
did,12
historical,12
thereby,12
surveys,12
messenia,12
conard,11
if,11
whittle,11
seminar,11
linear,11
dynamics,11
given,11
perspective,11
than,11
appear,11
out,11
methodological,11
kardulias,11
understanding,11
hungary,11
would,11
perspectives,11
earliest,11
then,11
best,11
both,11
territory,11
ucko,11
environmental,10
medieval,10
last,10
east,10
american,10
response,10
rather,10
thurston,10
however,10
because,10
gebauer,10
work,10
los,10
generally,10
layton,10
do,10
evolution,10
thomas,10
blanton,10
wells,10
relationship,10
articles,10
rural,10
agricultural,10
peoples,10
question,10
national,10
built,10
di,9
lower,9
thessaly,9
differences,9
plain,9
primary,9
vol,9
resources,9
palaeolithic,9
no,9
his,9
coastal,9
eventually,9
followed,9
your,9
plenum,9
erosion,9
recently,9
population,9
record,9
villages,9
epirus,9
power,9
economic,9
interpretation,9
knapp,9
topping,9
less,9
clear,9
especially,9
interpretations,9
pottery,9
gillings,9
angeles,9
mcdonald,9
complexity,9
palace,9
seem,9
foundation,9
following,9
theory,9
information,9
size,9
crumley,9
france,9
shift,9
taylor,9
does,8
groups,8
denmark,8
tübingen,8
visibility,8
howard,8
along,8
ritual,8
collection,8
development,8
cultural,8
find,8
flux,8
town,8
developed,8
process,8
remote,8
neustupny,8
important,8
snodgrass,8
societies,8
verlag,8
near,8
artifacts,8
working,8
south,8
publishers,8
darvill,8
expansion,8
under,8
palaces,8
rome,8
only,8
albania,8
lanham,8
idea,8
farming,8
end,8
shifts,8
local,8
discussion,8
made,8
northwest,8
kerns,8
tribal,8
earlier,8
italy,8
crete,8
centre,8
associated,8
material,8
changing,8
athens,8
md,8
houses,8
them,8
making,8
contingent,8
sea,8
despite,8
ouse,8
area,8
arnold,8
final,7
o,7
introduction,7
identify,7
western,7
dolukhanov,7
before,7
shelmerdine,7
peopling,7
palatial,7
renfrew,7
spain,7
branigan,7
urbanism,7
millennium,7
developments,7
even,7
german,7
across,7
environments,7
after,7
certain,7
boyle,7
river,7
ashmore,7
lithic,7
whereas,7
larsson,7
palo,7
franchthi,7
good,7
alto,7
around,7
several,7
habitation,7
therefore,7
still,7
yet,7
technology,7
same,7
fact,7
sensing,7
larger,7
necessary,7
zvelebil,7
times,7
hungarian,7
sometimes,7
dawson,7
geographic,7
bulgaria,7
control,7
december,7
map,7
lbk,7
osborne,7
city,7
germany,6
village,6
occurred,6
princeton,6
being,6
wave,6
dd,6
bohemia,6
issue,6
possible,6
tablets,6
slack,6
thus,6
interest,6
relatively,6
