WORDCOUNTS,WEIGHT
and,996
the,808
of,783
in,718
to,287
a,212
pp,196
production,190
craft,172
political,146
social,142
university,141
are,125
j,123
that,118
press,118
their,109
eds,103
c,102
p,100
is,99
for,97
m,96
as,94
on,85
these,84
e,77
r,77
ancient,76
cambridge,76
s,75
power,75
at,72
from,72
economic,71
ed,70
g,69
by,69
specialization,66
archaeological,63
american,61
archaeology,61
economies,60
with,60
or,58
t,57
an,55
processes,53
economy,53
be,53
not,50
b,49
d,48
no,47
this,46
material,45
among,45
i,44
anthropology,44
goods,44
have,44
they,43
ceramic,42
those,41
such,41
all,39
new,38
costin,38
uk,38
complex,37
one,37
which,37
earle,37
were,36
evolution,36
childe,36
research,36
through,36
feinman,35
how,35
specialized,35
manufacture,35
it,34
journal,33
papers,32
distribution,32
symbols,31
elite,31
identities,31
early,31
state,30
inequality,29
relations,29
culture,29
identity,29
k,29
we,29
schortman,28
may,28
york,28
mexico,28
maya,28
antiquity,28
artisans,28
theory,28
prestige,28
urban,28
l,27
dc,27
societies,27
society,27
exchange,27
washington,27
roles,27
some,26
cultural,26
world,26
gordon,26
crafts,26
elites,26
mesoamerica,25
items,25
prehistory,25
organization,25
more,25
over,25
different,25
brumfiel,24
within,24
objects,24
museum,24
southern,24
wright,24
anthropological,24
philadelphia,23
wailes,23
significance,23
can,23
who,23
than,22
prehistoric,22
used,22
studies,21
its,21
therefore,21
pennsylvania,21
use,21
control,21
manufacturing,21
modeling,21
industries,20
late,20
people,20
et,20
pottery,20
any,20
states,20
arnold,20
hayden,19
classic,19
time,19
strategies,19
into,18
other,18
however,18
memory,18
gender,18
aztec,18
technology,18
but,18
made,18
differentiation,18
approaches,17
labor,17
creation,17
meaning,17
clark,17
wealth,17
also,17
investigations,16
affiliations,16
most,16
commoner,16
v,16
illinois,16
consumption,16
association,16
h,15
could,15
commoners,15
been,15
domestic,15
distinctions,15
center,14
household,14
robb,14
stein,14
n,14
perspective,14
wattenmaker,14
polity,14
carbondale,14
has,14
what,14
w,14
models,14
interaction,14
o,13
if,13
might,13
review,13
example,13
approach,13
change,13
method,13
above,13
regional,13
sinopoli,13
each,13
current,13
researchers,13
specific,13
between,13
valley,13
inka,12
ways,12
fashioning,12
case,12
occasional,12
civilization,12
process,12
them,12
age,12
archeological,12
important,12
al,12
two,12
where,12
local,12
period,12
spatial,12
themselves,12
pool,12
technological,12
resources,11
development,11
hierarchy,11
though,11
basic,11
well,11
literature,11
artifacts,11
smithsonian,11
when,11
f,11
perspectives,11
members,11
europe,11
ideology,11
empire,11
see,11
style,11
santley,11
meanings,11
would,11
so,11
systems,11
institution,11
both,11
need,11
specialists,11
chiefdoms,10
prehispanic,10
oaxaca,10
ai,10
essential,10
centralization,10
study,10
was,10
stark,10
out,10
mesoamerican,10
yoffee,10
mesopotamia,10
field,10
charlton,10
make,10
peregrine,10
outlined,10
structures,10
question,10
diverse,10
individuals,10
earlier,10
least,10
class,10
evidence,10
here,10
contexts,9
sources,9
pauketat,9
sociopolitical,9
vol,9
bayman,9
affiliation,9
dobres,9
de,9
relatively,9
morrison,9
importance,9
ceramics,9
plenum,9
raw,9
expressed,9
academic,9
scale,9
part,9
ot,9
related,9
realm,9
place,9
saitta,9
order,9
several,9
boundaries,9
south,9
will,9
demand,9
domination,9
efforts,9
fashion,9
polities,9
rowlands,9
resulting,9
hagstrum,9
scales,9
bronze,9
particular,9
must,9
varied,9
madison,9
market,8
alone,8
agency,8
boulder,8
history,8
materials,8
women,8
themes,8
being,8
ii,8
products,8
westview,8
dynamic,8
along,8
pursuing,8
valuables,8
central,8
price,8
even,8
rather,8
factors,8
fashioned,8
near,8
during,8
issues,8
artifact,8
likely,8
community,8
communities,8
others,8
prosaic,8
man,8
forms,8
do,8
demarrais,8
less,8
practice,8
rulers,8
ofv,8
stress,8
co,8
attention,8
investigators,8
often,8
complexity,8
ideological,8
nicholas,7
difficult,7
introduction,7
village,7
potter,7
stone,7
cobb,7
renfrew,7
politics,7
millennium,7
cohen,7
hodder,7
messages,7
general,7
notion,7
certain,7
white,7
hodge,7
uses,7
assets,7
access,7
because,7
work,7
formations,7
creating,7
workshops,7
annual,7
value,7
activities,7
units,7
baines,7
object,7
under,7
us,7
same,7
only,7
smith,7
considerable,7
anthropologist,7
mills,7
gosselain,7
express,7
high,7
households,7
problems,7
obsidian,7
structure,7
wells,7
la,7
life,7
circumstances,7
convey,7
information,7
city,7
commodities,7
resistance,7
using,7
our,7
needs,7
views,7
given,7
countryside,6
miller,6
groups,6
pittsburgh,6
essays,6
western,6
signal,6
sabloff,6
conceptual,6
very,6
ritual,6
iron,6
dynamics,6
quality,6
elements,6
spielmann,6
patrons,6
van,6
steps,6
oxford,6
simultaneously,6
similar,6
productive,6
organized,6
latin,6
peru,6
dependency,6
parry,6
demands,6
wide,6
freidel,6
technical,6
aspects,6
y,6
status,6
connections,6
wi,6
things,6
autonomy,6
few,6
