WORDCOUNTS,WEIGHT
the,1074
of,1046
and,900
in,622
a,463
de,315
to,240
that,179
costa,174
rica,163
j,156
central,134
pp,133
as,125
from,125
m,123
la,122
for,119
is,116
at,108
with,108
w,107
ad,101
p,100
r,96
chibchan,92
social,91
on,89
have,85
this,82
panama,82
university,81
colombia,80
or,79
america,76
d,76
c,76
ed,75
are,71
y,70
del,70
gold,69
el,68
jade,67
by,67
an,66
cooke,65
been,65
e,64
et,64
it,62
may,62
en,62
f,61
l,61
hoopes,60
new,60
s,59
al,59
eds,59
press,56
complexity,56
were,55
american,53
has,53
g,52
was,49
there,48
archaeology,48
chiefdoms,47
stone,46
vol,46
these,46
period,44
area,44
san,43
be,43
lange,42
los,41
eastern,40
snarskis,39
south,39
but,39
power,39
individuals,39
not,39
world,39
nicaragua,38
museo,38
societies,37
such,36
emergence,36
ancient,36
archaeological,36
cultural,35
maya,35
b,35
dumbarton,34
oaks,34
complex,33
early,33
their,32
honduras,32
northern,32
dc,31
washington,31
museum,30
between,30
santa,29
oro,29
evidence,29
ca,29
york,28
iconography,28
culture,28
herrera,27
than,27
sitio,27
v,27
las,27
oyuela,27
also,26
region,26
which,26
i,25
however,25
although,25
sánchez,24
most,24
intermediate,24
research,24
time,24
one,23
no,23
t,23
style,23
jose,23
marta,23
lower,22
mesoamerican,22
southern,22
individual,22
quilter,22
corporate,21
they,21
site,21
its,21
other,20
political,20
prehistory,20
k,20
goldwork,20
classic,20
mesoamerica,19
h,19
inequality,19
century,19
sites,19
during,19
tairona,19
precolumbian,19
two,19
more,19
patterns,19
fonseca,19
valley,19
anthropology,18
hierarchy,18
prehistoric,18
ceramics,18
universidad,18
settlement,18
nacional,18
large,17
date,17
some,17
helms,17
objects,17
international,17
events,17
status,17
several,17
cambridge,17
populations,17
religious,17
metates,17
zaragoza,17
can,17
langebaek,17
over,17
control,17
what,17
art,17
middle,17
bray,17
boletín,17
specific,17
studies,16
pérez,16
context,16
bogota,16
z,16
elements,16
burials,16
n,16
guerrero,16
network,16
historia,16
mortuary,16
use,16
symposium,16
who,16
miranda,16
suggests,16
both,16
magdalena,16
o,15
speakers,15
vínculos,15
cerro,15
feinman,15
conte,15
process,15
similar,15
study,15
wealth,15
editorial,15
andes,15
identified,15
panamá,15
elite,15
juan,15
especially,15
americas,15
history,14
production,14
américa,14
distinct,14
mexico,14
late,14
arqueología,14
villages,14
society,14
lothrop,14
significant,14
steward,14
drennan,14
widespread,14
remains,14
among,14
díaz,13
tradition,13
ceramic,13
constenla,13
dates,13
journal,13
antropología,13
burial,13
symbolism,13
used,13
change,13
included,13
department,13
material,13
dating,13
mounds,13
associated,13
known,13
cultures,13
recent,13
contexts,12
first,12
october,12
fig,12
van,12
olmec,12
special,12
monumental,12
organization,12
latin,12
into,12
greater,12
appearance,12
appears,12
work,12
tombs,12
subgroup,12
coast,12
precolombinos,12
regional,12
begley,12
after,12
latter,12
analysis,12
north,12
gran,12
sierra,12
whether,12
through,12
chicago,12
represent,11
long,11
rapid,11
state,11
within,11
chiefs,11
cemeteries,11
rather,11
his,11
strategy,11
had,11
spain,11
bc,11
kogi,11
critical,11
barrantes,11
nevada,11
areas,11
instituto,11
estudio,11
differentiation,11
carneiro,11
muisca,11
ornaments,11
interpretations,11
changes,11
anthropological,11
form,11
tribes,11
environmental,10
group,10
pendants,10
western,10
chief,10
contained,10
either,10
graham,10
those,10
papers,10
activity,10
ritual,10
phase,10
cultic,10
even,10
dated,10
cauca,10
well,10
london,10
least,10
practices,10
musée,10
forms,10
local,10
codé,10
evolution,10
trade,10
caribbean,10
general,10
chibcha,10
structure,10
we,10
centuries,10
earliest,10
linares,10
indígenas,10
alternative,10
der,10
nicoya,10
phenomena,10
rigat,10
redmond,10
include,10
mason,10
if,9
village,9
all,9
hammen,9
resources,9
colombiano,9
leadership,9
paris,9
lleras,9
origins,9
plenum,9
appear,9
centers,9
before,9
mcewan,9
chontales,9
data,9
example,9
knowledge,9
alto,9
cubitá,9
tropical,9
pattern,9
chiefdom,9
lake,9
clear,9
probably,9
andean,9
un,9
antiquity,9
series,9
pueblos,9
colorado,9
different,9
routinization,9
role,9
brady,9
strong,9
now,8
common,8
birds,8
settlements,8
authority,8
arenal,8
processes,8
definition,8
prior,8
genetic,8
sobre,8
plazas,8
chocoan,8
human,8
centralized,8
development,8
guanin,8
jones,8
atlantic,8
without,8
earlier,8
shell,8
languages,8
basis,8
related,8
beads,8
smithsonian,8
prestate,8
he,8
jewelry,8
formative,8
about,8
technology,8
only,8
others,8
do,8
present,8
where,8
number,8
another,8
including,8
language,8
like,8
blanton,8
priests,8
huacas,8
collections,8
indicate,8
shamans,8
metallurgy,8
current,8
diquis,8
goods,8
historical,8
proceedings,8
transition,8
sheets,8
florida,8
gainesville,8
little,8
interaction,8
focus,8
later,7
arias,7
introduction,7
linguistic,7
diversity,7
du,7
sacred,7
british,7
existence,7
ranere,7
since,7
excavations,7
guanacaste,7
paths,7
distant,7
albuquerque,7
suggested,7
austin,7
initial,7
icongraphy,7
near,7
sculpture,7
documented,7
suggest,7
texas,7
fitzroy,7
activities,7
likely,7
polished,7
chieftaincy,7
niwot,7
occupied,7
made,7
characterized,7
tribal,7
high,7
problems,7
tonosí,7
neguanje,7
fábrica,7
arts,7
dissertation,7
cemetery,7
despite,7
talgua,7
emphasis,7
vessels,7
emergent,7
careful,7
city,7
watershed,7
formation,7
crumley,7
peabody,7
uk,7
ethnology,7
kluwer,6
lonja,6
groups,6
resulted,6
center,6
royal,6
lowlands,6
isthmus,6
sources,6
ciencias,6
origin,6
found,6
survey,6
styles,6
principal,6
california,6
autonomous,6
agriculture,6
occurring,6
review,6
balls,6
sun,6
whose,6
donnan,6
una,6
animals,6
record,6
slate,6
delta,6
beyond,6
peru,6
tesoros,6
based,6
access,6
baudez,6
symbols,6
ayuntamiento,6
artifacts,6
sodalities,6
salgado,6
horizon,6
memoirs,6
pottery,6
field,6
around,6
presence,6
architecture,6
economic,6
diego,6
communities,6
yet,6
under,6
same,6
broad,6
enero,6
noted,6
cerámica,6
many,6
consideration,6
colombian,6
grave,6
variation,6
landscape,6
moche,6
strategies,6
magnus,6
agustín,6
examples,6
chiefly,6
chiriqui,6
harvard,6
solis,6
times,6
would,6
so,6
exchange,6
graves,6
contact,6
institution,6
science,6
mora,6
often,6
peoples,6
symbolic,6
natural,6
leaders,6
barcelona,6
greenstone,6
phd,6
poder,6
dearborn,6
diaz,6
upper,6
octubre,6
territory,6
until,6
years,6
crisis,6
sociedades,6
sur,6
gassiot,6
roles,6
difficult,5
does,5
offerings,5
undertaken,5
occurred,5
congress,5
together,5
isaza,5
rich,5
mamas,5
priest,5
concepts,5
flor,5
caiman,5
selva,5
hurtado,5
heterarchy,5
sixteenth,5
sanchez,5
plaques,5
neighbors,5
relations,5
rank,5
items,5
facultad,5
geological,5
communication,5
piedra,5
salt,5
poorly,5
pendant,5
identification,5
how,5
centralization,5
subsistence,5
entre,5
nicaragüense,5
population,5
cascai,5
river,5
americanists,5
house,5
painted,5
centrale,5
barcelone,5
pino,5
term,5
academic,5
fourth,5
focused,5
buried,5
tikal,5
mace,5
information,5
literature,5
concept,5
apparent,5
reports,5
desarrollo,5
précolombiens,5
bar,5
barriles,5
own,5
healy,5
espinoza,5
periods,5
imagery,5
collection,5
contribución,5
ulloa,5
still,5
indicates,5
corrales,5
manifest,5
copan,5
biological,5
fifth,5
perceived,5
drolet,5
grube,5
fact,5
caciques,5
rivas,5
oberg,5
metropolitan,5
saunders,5
range,5
theoretical,5
publication,5
statues,5
martin,5
spondylus,5
systems,5
elaborate,5
baiser,5
figures,5
atlántica,5
oxford,5
norr,5
ideology,5
relevant,5
why,5
dans,5
fields,5
considered,5
anthropomorphic,5
fernández,5
banco,5
les,5
tomb,5
specialized,5
elites,5
places,5
polities,5
theory,5
while,5
prestige,5
ibarra,5
revista,5
variability,5
chieftains,5
departamento,5
arqueológico,5
amérique,5
defined,5
association,5
utah,5
contacts,4
esquivel,4
stylistic,4
names,4
affected,4
managua,4
mendoza,4
precolombina,4
berlin,4
residences,4
feline,4
identify,4
maize,4
kirchhoff,4
ways,4
emphasize,4
materials,4
being,4
selin,4
creation,4
might,4
death,4
seems,4
nature,4
fronteras,4
eruption,4
emblemas,4
differences,4
kuna,4
carnegie,4
patterned,4
isthmian,4
multivillage,4
marine,4
issue,4
bogotá,4
possible,4
undoubtedly,4
priesthoods,4
mayores,4
labor,4
icons,4
throughout,4
unpublished,4
arte,4
relationships,4
bosque,4
congreso,4
interpret,4
nonstate,4
given,4
norte,4
served,4
networks,4
traditions,4
across,4
remain,4
basic,4
risk,4
produced,4
cueva,4
bermingham,4
argued,4
sus,4
permanent,4
important,4
view,4
trajectories,4
expressed,4
dixon,4
horn,4
coclé,4
basin,4
estudios,4
further,4
handbook,4
volcán,4
grounds,4
wide,4
sacrifice,4
hierarchies,4
priesthood,4
teotihuacan,4
part,4
su,4
indigenous,4
castillo,4
structures,4
rituals,4
personal,4
fieldwork,4
approach,4
tesis,4
corresponds,4
kolman,4
josé,4
dillehay,4
specifically,4
family,4
small,4
intermedia,4
when,4
rican,4
provided,4
cordillera,4
subsequently,4
haas,4
will,4
limited,4
community,4
pectorals,4
simultaneous,4
pacific,4
interpretation,4
metalurgia,4
represents,4
chronology,4
lowland,4
antigua,4
light,4
formalized,4
close,4
speaking,4
volume,4
aguilar,4
afterlife,4
angeles,4
larger,4
diverse,4
question,4
never,4
model,4
unclear,4
perhaps,4
peregrine,4
institute,4
upon,4
represented,4
manufactured,4
manifestations,4
expression,4
causes,4
merit,4
three,4
decorated,4
features,4
provides,4
ann,4
conquista,4
arbor,4
finca,4
tibás,4
nutabe,4
volcanism,4
provide,4
institutions,4
dimensions,4
vargas,4
recognize,4
lama,4
mirror,4
must,4
temporal,4
región,4
quimbaya,4
unknown,4
malagana,4
ideological,4
linked,4
type,4
beginning,4
venezuela,4
catastrophic,4
heads,4
economy,4
culmi,4
foundations,4
u,4
aguas,4
multiple,4
hartman,4
ecology,4
lenguas,4
much,4
phenomenon,4
indians,4
our,4
burger,4
dalai,4
rasgos,4
lands,4
mode,4
substantial,4
northwestern,4
priestly,4
beings,4
should,4
major,4
decentralized,3
metal,3
quintanilla,3
buritaca,3
valle,3
falchetti,3
fase,3
ocupación,3
agricultural,3
sociales,3
precolombino,3
reassessment,3
di,3
