WORDCOUNTS,WEIGHT
the,1171
and,1060
of,980
in,685
a,365
pp,306
to,288
de,269
j,191
d,185
p,173
m,154
that,139
have,138
university,127
peru,124
c,124
e,122
valley,122
la,121
lip,120
at,116
with,114
region,109
areas,106
are,103
or,100
sites,96
for,95
were,94
g,93
y,88
as,87
chan,86
del,86
l,84
been,84
on,84
r,78
en,78
from,78
archaeology,75
by,74
is,73
s,72
al,72
state,71
settlement,71
eds,71
coastal,70
architecture,70
wari,69
et,68
central,67
anthropology,67
late,66
andean,64
inka,63
department,62
new,62
stanish,61
archaeological,61
los,60
press,60
coast,58
el,57
basin,57
patterns,57
domestic,57
but,56
social,55
some,54
was,54
more,54
springer,54
b,53
regional,53
archaeol,52
res,52
t,50
these,49
cusco,49
tiwanaku,48
valleys,48
andes,47
local,47
dissertation,47
this,46
ed,46
ph,46
be,46
h,44
organization,44
structures,44
not,44
north,44
political,43
an,43
k,43
period,43
appear,42
no,42
mortuary,42
highlands,41
titicaca,40
it,39
site,39
i,37
american,37
w,37
south,37
northern,37
cultural,36
california,36
highland,35
inca,35
during,35
covey,35
polities,35
early,35
intermediate,34
while,34
city,34
york,33
population,33
n,33
evidence,33
groups,32
moseley,32
southern,32
between,32
most,31
many,31
states,31
chimu,30
see,30
other,29
throughout,29
upper,29
villages,29
identified,29
v,29
settlements,28
had,28
horizon,28
large,27
parts,27
f,27
area,27
production,26
iowa,26
mcewan,26
middle,26
empire,26
styles,26
has,26
although,26
than,25
small,25
elite,25
construction,25
agricultural,25
history,24
populations,24
economic,24
also,24
which,24
administrative,24
indicate,24
valle,24
elites,24
arkush,23
topic,23
centers,23
appears,23
expansion,23
museum,23
time,23
where,23
economy,23
chile,23
washington,23
dc,22
journal,22
may,22
lima,22
modest,22
bauer,22
often,22
cuzco,21
owen,21
altroy,21
regions,21
antiquity,21
complexity,21
within,20
prehispanic,20
defensive,20
burials,20
field,20
muñoz,20
pottery,20
parsons,20
arqueología,20
marcus,19
there,19
ancient,19
frye,19
tombs,19
peruvian,19
limited,19
hastorf,19
complex,18
developed,18
monumental,18
prehistoric,18
osmore,18
well,18
rivera,18
ethnicity,18
vega,18
chungara,18
angeles,18
las,18
o,17
mackey,17
century,17
growth,17
their,17
chincha,17
schreiber,17
gonzález,17
research,17
shimada,17
ceramic,17
lack,17
considerable,17
isbell,17
over,17
conlee,17
characterized,16
reycraft,16
matos,16
development,16
norte,16
chacama,16
into,16
part,16
its,16
chimú,16
schiappacasse,16
power,16
located,16
overall,16
exhibit,16
ö,16
works,16
multiple,16
silva,16
azapa,16
chicago,16
major,16
group,15
practices,15
lower,15
keatinge,15
along,15
collapse,15
such,15
hierarchy,15
cf,15
uhle,15
ceramics,15
hierarchies,15
public,15
cambridge,15
around,15
decline,15
san,15
statecraft,15
larger,15
ethnic,15
systems,15
wernke,15
lumbreras,15
formation,15
altiplano,15
diversity,14
tend,14
donnan,14
after,14
organized,14
important,14
burial,14
used,14
rowe,14
status,14
influence,14
few,14
religious,14
jennings,14
reports,14
only,14
bulletin,14
andines,14
households,14
institut,14
constructed,14
generally,14
administration,14
heartland,14
they,13
xauxa,13
excavations,13
storage,13
bolivia,13
oxford,13
latin,13
found,13
near,13
circular,13
size,13
carré,13
kendall,13
material,13
institute,13
lavallée,13
tardío,13
imperial,13
urban,13
pachacamac,13
complementarity,13
much,12
differences,12
cerro,12
agriculture,12
international,12
distributed,12
study,12
irrigation,12
distribution,12
estudios,12
occupation,12
universidad,12
dumbarton,12
midand,12
oaks,12
change,12
perú,12
periods,12
andina,12
vivanco,12
rectangular,12
largest,12
français,12
towns,12
experienced,12
day,12
valdez,12
klymyshyn,12
lambayeque,12
control,12
spaces,12
locations,12
chimor,12
km,12
