WORDCOUNTS,WEIGHT
of,834
and,664
the,624
in,477
a,317
to,310
ceramic,230
that,128
is,124
pottery,121
as,119
for,111
p,110
production,106
pp,103
or,92
j,89
be,89
on,86
m,85
r,80
archaeological,78
e,76
archaeology,72
from,71
s,69
analysis,67
g,66
are,62
with,62
have,62
an,61
l,61
this,61
c,61
ceramics,57
press,57
i,56
theory,56
by,55
it,54
b,54
university,53
standardization,53
eds,52
studies,48
et,48
these,48
compositional,48
has,46
ed,46
d,46
neff,43
bishop,43
been,43
american,42
research,42
recent,42
more,41
w,39
rice,38
data,38
al,38
not,38
archaeologists,37
h,36
arnold,36
at,35
journal,35
but,34
other,34
new,34
some,33
materials,33
analyses,32
technology,31
see,31
such,30
specialization,30
variability,30
chemical,30
study,29
which,29
composition,28
prehistoric,28
can,28
o,27
no,27
k,27
one,26
may,26
antiquity,26
t,25
clay,24
process,24
their,24
approach,24
anthropology,24
approaches,23
there,23
british,23
processes,23
between,23
into,22
characterization,22
clays,22
among,22
ethnoarchaeological,21
social,21
also,21
questions,21
they,20
we,20
issues,20
use,20
vandiver,19
site,19
museum,19
most,19
society,19
f,18
vol,18
shepard,18
method,18
field,18
petrology,18
temper,18
vessels,18
than,17
distribution,17
them,17
was,16
color,16
example,16
about,16
two,16
de,16
were,16
longacre,16
methods,16
ethnoarchaeology,16
sherds,16
need,16
all,15
freestone,15
raw,15
used,15
many,15
material,15
science,15
anthropological,15
role,15
ii,14
proceedings,14
n,14
could,14
however,14
several,14
pastes,14
model,14
ecology,14
discussion,14
cambridge,14
craft,14
different,14
both,14
techniques,14
carr,14
pool,14
case,13
uniformity,13
rather,13
archaeometry,13
well,13
london,13
economic,13
experimental,13
efforts,13
time,13
style,13
researchers,13
through,13
little,13
complex,12
papers,12
behavior,12
diversity,12
review,12
how,12
organization,12
observations,12
out,12
its,12
ancient,12
middleton,12
simulation,12
analytical,12
variation,12
skibo,12
perspectives,12
anna,12
art,12
models,12
comparison,12
schiffer,12
arizona,12
orton,11
might,11
interest,11
developments,11
york,11
mrs,11
lange,11
wi,11
when,11
will,11
culture,11
perhaps,11
symposium,11
mexico,11
blackman,11
series,11
colorado,11
kolb,11
current,11
historical,11
whether,11
world,11
question,11
madison,11
pittsburgh,10
products,10
state,10
those,10
earlier,10
similar,10
kilns,10
firing,10
prehistory,10
potters,10
my,10
found,10
cultural,10
work,10
related,10
methodological,10
guatemala,10
only,10
v,10
another,10
period,10
wheeler,10
measurements,10
paper,10
legacy,10
problem,10
formation,10
although,10
attributes,10
effects,10
early,10
should,10
investigations,9
within,9
occasional,9
design,9
human,9
ability,9
oxford,9
levels,9
plenum,9
druzik,9
scale,9
because,9
literature,9
change,9
interpretation,9
toward,9
niwot,9
concern,9
laboratory,9
individual,9
so,9
problems,9
applications,9
primarily,9
here,9
what,9
bey,9
manufacturing,9
manufacture,9
valley,9
technological,9
if,8
modern,8
contexts,8
sources,8
sand,8
relatively,8
tucson,8
ai,8
concerning,8
nieves,8
stark,8
record,8
whole,8
still,8
do,8
sinopoli,8
assemblage,8
made,8
including,8
samples,8
findings,8
general,8
present,8
attention,8
intensification,8
international,8
degree,8
integrated,8
broader,8
measures,7
large,7
being,7
point,7
labor,7
perspective,7
single,7
van,7
pétrographie,7
contributions,7
origins,7
had,7
standardized,7
recently,7
concept,7
ot,7
mathematical,7
order,7
paste,7
pot,7
dimensional,7
same,7
regional,7
technique,7
addition,7
validity,7
number,7
authors,7
co,7
especially,7
southwest,7
la,7
provide,7
changes,7
set,7
over,7
seem,7
past,7
terms,7
ill,7
measure,7
our,7
assemblages,7
observation,7
vessel,7
south,6
functional,6
boulder,6
pots,6
source,6
revisited,6
highland,6
radiography,6
issue,6
westview,6
frankel,6
southwestern,6
petrography,6
consumer,6
publications,6
even,6
developed,6
stoltman,6
important,6
term,6
procedures,6
technical,6
ultimately,6
chemistry,6
quantification,6
concerns,6
integrating,6
demand,6
various,6
identified,6
etc,6
make,6
us,6
bar,6
volume,6
areas,6
contemporary,6
considerable,6
discussed,6
theories,6
theoretical,6
three,6
publication,6
like,6
function,6
separate,6
why,6
sections,6
any,6
quantitative,6
specialized,6
while,6
size,6
given,6
assumptions,6
tempers,6
locations,6
washington,6
include,6
stylistic,5
groups,5
fractions,5
determine,5
identify,5
ways,5
western,5
shimada,5
first,5
hence,5
implications,5
address,5
seems,5
atley,5
together,5
real,5
context,5
possible,5
fine,5
household,5
above,5
development,5
quantifying,5
jr,5
turn,5
find,5
tempering,5
producers,5
numbers,5
impact,5
reviewed,5
surface,5
beyond,5
peru,5
neitzel,5
answers,5
greater,5
based,5
y,5
los,5
gender,5
during,5
inferences,5
artifact,5
trends,5
level,5
highly,5
up,5
results,5
appropriate,5
second,5
units,5
comments,5
yet,5
arrangements,5
