WORDCOUNTS,WEIGHT
the,1374
of,1229
and,985
in,685
a,531
to,335
as,319
that,240
cities,210
for,194
urban,168
at,151
m,149
with,137
p,132
were,130
by,123
political,123
j,121
is,117
have,112
from,110
on,107
c,107
s,105
sites,105
early,104
pp,103
archaeological,100
such,98
r,95
indus,95
south,94
archaeology,94
an,91
are,91
india,89
d,87
b,85
population,84
also,83
centers,82
economic,82
social,81
be,81
was,80
city,79
g,78
or,78
delhi,77
new,76
l,72
press,72
which,66
e,65
historic,65
period,65
been,65
but,63
eds,62
asia,60
university,58
ancient,58
other,56
indian,55
k,53
medieval,52
site,51
ed,50
excavations,49
may,49
can,49
kenoyer,48
subcontinent,48
their,47
smith,47
springer,47
archaeol,46
res,46
there,45
harappa,45
h,44
asian,44
large,43
these,43
not,43
states,43
state,42
well,41
evidence,40
century,39
has,39
one,38
some,38
ritual,38
see,38
history,37
different,36
data,35
trade,35
v,34
we,34
had,33
cambridge,33
urbanism,33
many,32
regional,32
goods,32
between,32
than,31
religious,31
more,31
first,30
production,30
harappan,30
specialization,30
found,30
control,30
it,29
they,29
development,29
activities,29
when,28
even,27
this,27
about,27
only,27
landscape,27
region,27
survey,27
authority,26
civilization,26
culture,26
over,26
through,26
warfare,25
oxford,25
cultural,25
criteria,25
possehl,25
types,25
i,24
n,24
et,24
presence,24
specialized,24
among,24
within,23
limited,23
who,23
while,23
valley,23
studies,22
since,22
central,22
however,22
research,22
materials,22
architecture,22
power,22
areas,22
internal,22
study,22
ha,22
leaders,22
world,22
stone,21
into,21
basis,21
wright,21
time,21
three,21
relationship,21
centuries,21
w,21
both,21
those,20
yes,20
vijayanagara,20
t,20
al,20
often,20
authorities,20
form,20
although,20
groups,19
functional,19
relatively,19
journal,19
most,19
networks,19
example,19
its,19
size,19
us,19
larger,19
material,19
analysis,19
textual,19
dholavira,18
organization,18
territorial,18
high,18
administrative,18
construction,18
ordinary,18
known,18
seals,18
texts,18
including,18
gaur,17
all,17
east,17
labor,17
rather,17
growth,17
two,17
diverse,17
would,17
probably,17
inhabitants,17
numerous,17
remains,17
strong,17
capital,16
throughout,16
hierarchy,16
appear,16
used,16
people,16
least,16
settlement,16
society,16
craft,16
life,16
earliest,16
inscriptions,16
information,16
art,16
qualitative,16
allchin,15
definition,15
archaeologically,15
tradition,15
physical,15
de,15
walls,15
how,15
could,15
planning,15
childe,15
structures,15
understanding,15
significant,15
perspectives,15
quantitative,15
any,15
complexity,15
historical,15
smaller,15
area,15
potential,15
if,14
american,14
complex,14
dc,14
monumental,14
based,14
societies,14
around,14
small,14
sinopoli,14
factors,14
washington,14
what,14
economy,14
role,14
pakistan,14
surveys,14
thakur,13
miller,13
center,13
modern,13
sources,13
along,13
component,13
occupation,13
lai,13
northern,13
surrounding,13
periods,13
f,13
variety,13
largest,13
department,13
temples,13
made,13
use,13
regions,13
extensive,13
anthropology,13
did,13
places,13
them,13
list,13
much,13
era,13
elaborate,12
age,12
beyond,12
chakrabarti,12
shared,12
evaluate,12
record,12
eastern,12
shokoohy,12
populations,12
included,12
water,12
scholars,12
books,12
number,12
another,12
sikri,12
configurations,12
exchange,12
buildings,12
hinterlands,12
buddhist,12
suggests,12
zones,12
focus,12
settlements,11
system,11
feinman,11
human,11
lahiri,11
review,11
traditions,11
whose,11
morrison,11
belcher,11
recovered,11
result,11
public,11
taxila,11
bisht,11
mclntosh,11
few,11
second,11
southeast,11
considerable,11
external,11
mughal,11
systems,11
pottery,11
hierarchical,11
environment,11
temple,11
elites,11
per,10
before,10
rome,10
archaeologists,10
coningham,10
adams,10
west,10
phase,10
iron,10
royal,10
triaxial,10
developments,10
phases,10
no,10
show,10
sinha,10
origins,10
raw,10
aryan,10
part,10
sharma,10
excavation,10
several,10
highly,10
up,10
provided,10
massive,10
located,10
under,10
marshall,10
provide,10
similarly,10
towns,10
years,10
described,10
low,10
structure,10
each,10
cultures,10
past,10
extent,10
local,10
specialists,10
comparison,10
recent,10
built,10
countryside,9
western,9
investigations,9
hall,9
vol,9
marked,9
eras,9
distinct,9
old,9
perspective,9
architectural,9
fig,9
misra,9
town,9
river,9
emergence,9
suggested,9
iconography,9
further,9
dynasty,9
scale,9
near,9
because,9
london,9
revealed,9
records,9
beads,9
change,9
characteristics,9
decline,9
annual,9
sisupalgarh,9
using,9
identified,9
comparative,9
ramparts,9
single,9
same,9
walled,9
pattern,9
ruler,9
where,9
rulers,9
crafts,9
heitzman,9
after,9
ganges,9
africa,9
institution,9
anthropological,9
indicate,9
smithsonian,9
singh,9
erdosy,9
sizes,9
report,9
associated,9
whether,9
km,9
north,9
entities,8
meaning,8
approaches,8
military,8
enables,8
subject,8
jansen,8
heterarchy,8
particularly,8
activity,8
point,8
resources,8
buddhism,8
third,8
thapar,8
leadership,8
his,8
levels,8
evolution,8
changes,8
important,8
ocean,8
density,8
produced,8
rakhigarhi,8
rise,8
published,8
excavated,8
suggest,8
habitation,8
actions,8
oriente,8
still,8
interactions,8
demographic,8
reports,8
bangladesh,8
residence,8
range,8
istituto,8
type,8
abundant,8
patterns,8
relative,8
rampart,8
taddei,8
bronze,8
earle,8
far,8
distribution,8
fatehpur,8
hundreds,8
coins,8
definitions,8
formation,8
include,8
madison,8
abandoned,8
trigger,8
way,7
marcus,7
undertaken,7
khan,7
concentrated,7
script,7
great,7
styles,7
british,7
case,7
mahasthangarh,7
brahmaputra,7
international,7
weapons,7
millennium,7
ray,7
without,7
vidale,7
means,7
impact,7
view,7
salles,7
came,7
out,7
initial,7
guilds,7
required,7
artifacts,7
literature,7
work,7
realm,7
during,7
place,7
away,7
indicators,7
consolidation,7
ganweriwala,7
indicates,7
southern,7
addition,7
bangles,7
starting,7
projects,7
lack,7
man,7
necessary,7
perhaps,7
polities,7
government,7
investment,7
elite,7
factor,7
actual,7
points,7
characterized,7
like,7
provides,7
sacred,7
continued,7
primarily,7
shaffer,7
series,7
set,7
defining,7
kanchipuram,7
ca,7
animal,7
theory,7
u,7
little,7
level,7
internally,7
instead,7
consumption,7
nath,7
increased,7
themselves,7
common,6
shrines,6
resulted,6
village,6
identify,6
rivers,6
contexts,6
originally,6
spencer,6
europe,6
cohesion,6
