WORDCOUNTS,WEIGHT
the,688
of,555
and,316
in,257
a,181
to,141
as,117
that,94
de,87
amazonia,86
is,75
on,68
this,64
for,63
archaeological,54
from,53
whitehead,48
amazonian,44
archaeology,43
c,42
p,41
pp,41
amazon,41
ed,41
roosevelt,40
an,40
la,40
l,39
university,38
research,38
by,38
be,38
press,37
b,36
are,36
with,33
american,31
these,31
it,30
has,30
human,30
s,29
also,29
region,28
or,27
m,26
e,26
w,25
cultural,25
new,25
historical,25
meggers,24
anthropology,23
j,23
r,23
y,22
n,22
south,22
evidence,22
was,21
but,21
been,20
have,20
d,20
no,19
not,19
recent,19
complex,18
g,18
data,18
tropical,17
more,17
see,17
at,16
el,16
en,16
well,16
work,16
et,16
ceramic,16
do,16
use,16
arqueología,15
indigenous,15
williams,15
environmental,14
maize,14
i,14
america,14
colombia,14
their,14
result,14
del,14
al,14
environment,14
indians,14
cambridge,14
development,13
site,13
dc,13
prehistoric,13
occupation,13
however,13
its,13
washington,13
ecological,13
anthropological,13
prehistory,13
both,13
soils,13
along,12
such,12
ecuador,12
f,12
native,12
eds,12
caribbean,12
forest,12
complexity,12
brazil,12
revista,12
world,12
they,11
denevan,11
past,11
tucson,11
journal,11
river,11
perspectivas,11
sociocultural,11
culture,11
which,11
orinoco,11
techniques,11
between,11
arizona,11
sudamérica,10
history,10
nuevas,10
lower,10
production,10
there,10
since,10
prehistoria,10
coastal,10
emergence,10
discussion,10
so,10
taraxacum,10
los,10
agricultural,10
had,9
issue,9
bogotá,9
warfare,9
review,9
schmitz,9
study,9
mora,9
handbook,9
future,9
discusses,9
literature,9
regions,9
steward,9
were,9
over,9
very,9
debate,9
should,9
groups,8
h,8
nature,8
last,8
terra,8
york,8
origins,8
basin,8
prêta,8
london,8
t,8
society,8
above,8
americana,8
interpretation,8
thought,8
perspectives,8
forms,8
present,8
rio,8
provide,8
guayana,8
da,8
adaptation,8
while,8
americas,8
early,8
much,8
tropics,7
investigaciones,7
studies,7
materials,7
other,7
venezuela,7
than,7
general,7
arqueológicas,7
may,7
population,7
latin,7
pleistocene,7
important,7
management,7
record,7
because,7
settlement,7
practices,7
about,7
lowland,7
ethnographic,7
discussed,7
where,7
landscape,7
brasil,7
ecology,7
years,7
significant,7
petroglyphs,7
colombian,7
peoples,7
antropología,7
particularly,7
cultivation,7
distribution,7
bray,7
although,7
o,6
center,6
one,6
into,6
guyana,6
contexts,6
being,6
chiefdoms,6
those,6
some,6
herrera,6
framework,6
oxford,6
wüst,6
reviewed,6
most,6
societies,6
goeldi,6
lathrap,6
directly,6
horticulture,6
island,6
social,6
least,6
rodríguez,6
therefore,6
para,6
ancient,6
two,6
museu,6
v,6
ethnology,6
mortuary,6
significance,6
language,6
would,6
stahl,6
can,6
any,6
mentioned,6
banco,6
here,6
then,6
investigation,6
paradise,6
república,6
formation,6
models,6
redmond,6
remains,6
given,6
if,5
does,5
definition,5
tradition,5
atlantic,5
survey,5
case,5
existence,5
agriculture,5
processes,5
genetic,5
usage,5
ferguson,5
kind,5
van,5
araracuara,5
guianas,5
entre,5
posey,5
k,5
too,5
lithic,5
dias,5
andes,5
example,5
whole,5
issues,5
pearsall,5
around,5
soil,5
wider,5
presence,5
various,5
emilio,5
expansion,5
still,5
paraense,5
only,5
occupations,5
instituto,5
time,5
junior,5
fieldwork,5
reflected,5
limitations,5
deposits,5
tribal,5
craft,5
we,5
depth,5
science,5
sponsel,5
andean,5
antiquity,5
analysis,5
itself,5
langebaek,5
cultures,5
homme,5
plants,5
theory,5
through,5
colonial,5
llanos,5
states,5
manioc,5
among,5
miller,4
iowa,4
linguistic,4
mouth,4
kinds,4
stone,4
seriation,4
western,4
ethnoarchaeological,4
migration,4
nonetheless,4
fundación,4
repertoire,4
implications,4
taken,4
seems,4
political,4
context,4
geophysical,4
resources,4
horticultural,4
largely,4
diversity,4
hierarchy,4
interest,4
perspective,4
traditions,4
links,4
developed,4
how,4
subsistence,4
similar,4
section,4
northeastern,4
view,4
urrego,4
zone,4
prehispánica,4
late,4
further,4
war,4
ceramics,4
nacionales,4
used,4
related,4
overview,4
intermediate,4
field,4
suggest,4
dillehay,4
geographical,4
will,4
synthesis,4
indicates,4
yet,4
marginal,4
historia,4
thesis,4
reports,4
lack,4
many,4
areas,4
practice,4
antropológica,4
understanding,4
discovery,4
previously,4
deposit,4
moundbuilders,4
questions,4
plant,4
earlier,4
latter,4
pottery,4
european,4
relationship,4
who,4
often,4
considered,4
material,4
boletín,4
must,4
offers,4
brazilian,4
moran,4
zucchi,4
current,4
las,4
advances,4
proceedings,4
little,4
role,4
donald,4
conditions,4
arqueológica,4
area,4
myers,4
wolves,3
difficult,3
urna,3
common,3
valle,3
pittsburgh,3
locale,3
evans,3
group,3
large,3
myth,3
likely,3
evidencias,3
em,3
barbosa,3
source,3
marajo,3
diffusion,3
first,3
paulo,3
upland,3
either,3
sources,3
might,3
spencer,3
all,3
within,3
cuenca,3
system,3
british,3
anthropologists,3
prior,3
methodologies,3
preceramic,3
except,3
far,3
inventory,3
thus,3
medio,3
perota,3
santa,3
turn,3
agrícola,3
compared,3
even,3
higher,3
poor,3
via,3
main,3
across,3
importance,3
anthropic,3
tree,3
limitation,3
rostain,3
just,3
impact,3
upper,3
amazónica,3
resource,3
readings,3
quito,3
grupos,3
anthropogenic,3
