WORDCOUNTS,WEIGHT
of,613
and,578
the,487
in,366
a,232
to,231
ceramic,167
that,115
pottery,114
is,110
on,108
for,100
analysis,96
p,95
are,94
or,79
as,79
m,78
be,71
g,69
j,67
pp,63
style,62
by,61
from,60
this,59
e,56
s,56
have,56
archaeology,54
with,51
c,51
b,50
these,50
use,50
it,49
archaeological,48
function,47
i,46
an,44
w,43
ceramics,42
press,42
american,41
r,39
been,39
studies,38
eds,37
not,37
university,35
materials,34
which,34
d,33
ed,32
vessel,32
pots,31
research,31
has,31
et,29
see,29
can,29
one,28
approaches,28
production,28
society,28
skibo,28
cooking,28
schiffer,28
recent,28
was,27
origins,27
surface,27
new,27
styles,27
vessels,27
analyses,26
were,26
may,26
al,26
but,26
more,26
also,26
other,26
stylistic,25
study,25
rice,25
residues,24
at,23
review,23
such,22
their,22
technology,22
different,22
among,22
archaeologists,21
l,21
they,20
most,20
prehistoric,20
example,20
about,20
antiquity,20
vol,19
thermal,19
into,18
there,18
some,18
pot,18
we,18
current,18
all,17
than,17
general,17
change,17
two,17
only,17
cambridge,17
ethnoarchaeology,16
those,16
journal,16
exterior,16
issues,16
contents,15
rather,15
ancient,15
uses,15
experimental,15
questions,15
so,15
science,15
what,15
theory,15
early,15
if,14
kolb,14
properties,14
heron,14
oxford,14
potters,14
because,14
evershed,14
functional,13
vandiver,13
design,13
no,13
k,13
literature,13
several,13
many,13
discussion,13
o,12
bronitsky,12
interior,12
field,12
techniques,12
water,12
surfaces,12
longacre,12
why,12
series,12
classification,12
heating,11
within,11
context,11
papers,11
my,11
perspectives,11
fact,11
present,11
ecology,11
another,11
effectiveness,11
attention,11
methods,11
proceedings,11
between,11
arizona,11
organic,10
first,10
interest,10
earlier,10
perspective,10
deal,10
however,10
f,10
decorative,10
do,10
acids,10
findings,10
food,10
anthropology,10
resistance,10
evidence,10
roles,10
way,9
lipid,9
treatments,9
neitzel,9
had,9
well,9
part,9
its,9
deboer,9
second,9
etc,9
edited,9
treatment,9
residue,9
potter,9
art,9
researchers,9
subject,9
specific,9
much,9
technological,9
ethnoarchaeological,8
case,8
conkey,8
behavior,8
chapters,8
application,8
tucson,8
freestone,8
york,8
how,8
mcgovern,8
view,8
found,8
international,8
cultural,8
data,8
approach,8
order,8
concerns,8
kingery,8
including,8
laboratory,8
three,8
symposium,8
articles,8
any,8
perhaps,8
texturing,8
temper,8
particularly,8
investigation,8
terms,8
distribution,8
while,8
world,8
chemical,8
although,8
orton,7
pittsburgh,7
introduction,7
h,7
might,7
book,7
british,7
even,7
critique,7
mrs,7
observations,7
important,7
suggested,7
method,7
oh,7
technical,7
reid,7
london,7
t,7
social,7
components,7
methodological,7
activities,7
toward,7
read,7
increasingly,7
bar,7
analytical,7
patterns,7
v,7
material,7
maya,7
ideas,7
directed,7
often,7
charters,7
united,7
anthropological,7
very,7
liquid,7
both,7
through,7
question,7
years,7
conditions,7
n,7
fankhauser,7
major,7
problem,6
given,6
does,6
now,6
kinds,6
true,6
contexts,6
revisited,6
survey,6
last,6
functions,6
druzik,6
since,6
storage,6
biers,6
performance,6
traces,6
commonly,6
plenum,6
dc,6
greater,6
out,6
braun,6
tools,6
whole,6
during,6
characteristics,6
various,6
chap,6
hegmon,6
museum,6
shock,6
ethnographic,6
decoration,6
addition,6
smith,6
time,6
analyzed,6
variables,6
plant,6
amino,6
especially,6
westerville,6
archaeometry,6
topics,6
who,6
hastorf,6
wheeler,6
then,6
must,6
cooling,6
multiple,6
washington,6
include,6
need,6
states,6
carr,6
north,6
arnold,6
should,6
difficult,5
over,5
complex,5
largely,5
boulder,5
history,5
women,5
themes,5
specifically,5
taken,5
analogies,5
experiments,5
tradition,5
usually,5
chromatography,5
household,5
abrasion,5
relationships,5
development,5
old,5
concerning,5
back,5
response,5
mechanical,5
archaeologist,5
sassaman,5
civilization,5
philadelphia,5
neff,5
identification,5
his,5
absorbed,5
consequence,5
societies,5
culture,5
procedures,5
used,5
overview,5
employed,5
trends,5
quantification,5
smithsonian,5
generally,5
using,5
röttlander,5
will,5
woods,5
yet,5
interpretation,5
fatty,5
kalinga,5
under,5
processing,5
choices,5
experiment,5
engineering,5
hoopes,5
debates,5
goad,5
hand,5
sinopoli,5
containers,5
lackey,5
understanding,5
investigated,5
region,5
processes,5
meanings,5
publication,5
co,5
institution,5
widely,5
kaplan,5
applications,5
africa,5
potteiy,5
primarily,5
americanist,5
sampson,5
changing,5
known,5
physical,5
organization,5
books,5
seem,5
historical,5
past,5
places,5
particular,5
property,5
information,5
emphasis,5
transport,5
variability,5
devoted,5
until,5
models,5
little,5
southeastern,5
affected,4
likely,4
ways,4
mexican,4
being,4
ii,4
implications,4
seems,4
reasons,4
state,4
westview,4
resources,4
initial,4
century,4
clay,4
elements,4
pores,4
drawn,4
paste,4
informative,4
media,4
without,4
ill,4
chromatographie,4
process,4
wobst,4
hamer,4
contributions,4
plog,4
firing,4
developments,4
prehistory,4
lister,4
jars,4
additional,4
sterner,4
shepard,4
standards,4
based,4
could,4
attrition,4
recently,4
produced,4
near,4
aspects,4
anna,4
artifacts,4
broad,4
long,4
folk,4
results,4
he,4
nonetheless,4
scientific,4
limited,4
interiors,4
nearly,4
make,4
southern,4
reference,4
chronology,4
index,4
volume,4
fire,4
henrickson,4
ask,4
consideration,4
areas,4
variation,4
discussed,4
monographs,4
where,4
compositional,4
deep,4
assemblage,4
made,4
deposits,4
herbich,4
refers,4
trend,4
dating,4
authors,4
points,4
times,4
would,4
period,4
bollong,4
provides,4
exchange,4
interpretations,4
southwest,4
manufacture,4
brown,4
today,4
publishing,4
types,4
itself,4
earliest,4
addressed,4
ethnological,4
complexity,4
comparison,4
simply,4
carbondale,4
sherds,4
sciences,4
natural,4
each,4
paper,4
expanding,4
interested,4
person,4
beginning,4
making,4
plants,4
when,4
luo,4
role,4
our,4
illinois,4
carbon,4
chicago,4
interaction,4
focus,4
symmetry,3
created,3
utility,3
group,3
identify,3
stone,3
constitutes,3
modern,3
comparisons,3
emphasize,3
before,3
something,3
contact,3
hardin,3
hally,3
available,3
studied,3
real,3
concepts,3
investigations,3
gibson,3
evaluation,3
ethnoarchaeologists,3
occasional,3
forthcoming,3
east,3
hall,3
chapter,3
move,3
community,3
waxes,3
diversity,3
thus,3
mine,3
barnett,3
cf,3
jr,3
expected,3
learning,3
pollard,3
feathers,3
hold,3
nor,3
innovation,3
david,3
young,3
single,3
