WORDCOUNTS,WEIGHT
the,628
of,470
and,430
in,334
a,177
to,157
archaeology,89
v,84
that,76
by,73
are,65
is,62
for,61
s,60
have,60
archaeological,58
i,56
on,52
western,47
were,45
at,44
b,44
n,43
been,43
with,43
soviet,42
m,41
pp,40
as,40
from,40
ukraine,39
has,38
or,38
russia,37
it,34
anthony,34
p,34
about,33
culture,33
an,33
was,32
archaeologists,31
but,28
new,28
kiev,27
these,27
d,27
e,26
sites,26
this,26
not,26
c,26
russian,25
they,24
europe,24
university,24
steppes,24
institute,24
no,23
which,23
also,22
shnirelman,22
neolithic,21
many,21
be,21
press,20
g,19
l,19
age,19
most,19
cambridge,19
moskva,19
eastern,18
their,18
telegin,18
there,17
ukrainian,17
central,17
important,17
institut,17
dumka,17
all,17
other,17
theory,17
transition,17
between,17
structures,16
so,16
steppe,16
copper,16
studies,15
k,15
y,15
gening,15
research,15
ed,15
more,15
world,15
now,14
boundary,14
chernykh,14
social,14
anthropology,14
past,14
history,13
nauka,13
american,13
arkheologii,13
yamna,13
ceramic,13
vasiliev,13
years,13
analysis,13
historical,13
both,13
early,13
dolukhanov,12
ussr,12
institutes,12
some,12
masson,12
shmagli,12
r,12
settlement,12
over,12
very,12
through,12
o,11
large,11
excavation,11
u,11
moscow,11
journal,11
na,11
origins,11
societies,11
maidanets,11
see,11
material,11
cultures,11
videiko,11
klein,11
settlements,10
production,10
mesolithic,10
its,10
et,10
change,10
he,10
economic,10
ke,10
only,10
science,10
who,10
contained,10
sciences,10
kul,10
my,9
being,9
first,9
development,9
upper,9
had,9
arkheologiya,9
society,9
ukrainy,9
al,9
projects,9
zvelebil,9
remained,9
region,9
period,9
current,9
economy,9
much,9
recent,9
ya,8
kohl,8
east,8
such,8
houses,8
even,8
than,8
volga,8
without,8
yamnoi,8
prehistory,8
w,8
four,8
ancient,8
late,8
recently,8
data,8
several,8
few,8
st,8
interpretation,8
same,8
published,8
academy,8
do,8
questions,8
ethnic,8
like,8
state,8
european,8
types,8
each,8
north,8
partially,7
former,7
long,7
farmers,7
political,7
petersburg,7
west,7
review,7
excavations,7
concentric,7
urals,7
york,7
his,7
across,7
burials,7
support,7
wagons,7
metallurgy,7
cultural,7
however,7
riding,7
artifact,7
field,7
sovietskaya,7
experimental,7
two,7
scholars,7
occupied,7
perhaps,7
horizon,7
upon,7
food,7
publication,7
gei,7
brown,7
ecological,7
der,7
mallory,7
month,7
almost,7
vinogradov,7
remains,7
entire,7
should,7
common,6
represent,6
ryndina,6
english,6
into,6
might,6
nature,6
asia,6
soffer,6
survey,6
within,6
horseback,6
stepnoi,6
eurasia,6
economies,6
facts,6
chelyabinsk,6
eurasian,6
merpert,6
cases,6
ha,6
instituía,6
general,6
developed,6
ceramics,6
discoveries,6
paleolithic,6
house,6
problems,6
prehistoric,6
eneolit,6
out,6
zony,6
rubles,6
because,6
during,6
middle,6
t,6
regions,6
provided,6
periods,6
will,6
museum,6
j,6
regional,6
kuz,6
pastoralism,6
time,6
where,6
drevnosti,6
least,6
interpretations,6
probably,6
tishkov,6
horse,6
dnieper,6
antiquity,6
bronze,6
funding,6
river,6
cemetery,6
gimbutas,6
zdanovich,6
transport,6
crisis,6
soobshcheniya,6
college,5
conducted,5
one,5
approaches,5
before,5
metody,5
evolution,5
book,5
british,5
issue,5
zbenovich,5
piedmont,5
iron,5
tury,5
remain,5
process,5
ural,5
novye,5
cri,5
lithic,5
view,5
zone,5
buried,5
tools,5
domestication,5
well,5
reports,5
place,5
documented,5
excavated,5
agapov,5
quite,5
f,5
therefore,5
situation,5
site,5
ethnos,5
community,5
still,5
southern,5
kratkie,5
thought,5
under,5
largest,5
rings,5
museums,5
nauk,5
present,5
eds,5
farming,5
ob,5
nevertheless,5
described,5
open,5
would,5
graves,5
study,5
often,5
structure,5
provide,5
earliest,5
any,5
series,5
agriculture,5
ethnography,5
carpathian,5
organization,5
numerous,5
although,5
km,5
little,5
difficult,4
stepei,4
if,4
meaning,4
imported,4
introduction,4
notably,4
church,4
complex,4
ethnogenesis,4
hartwick,4
occurred,4
eastward,4
korenevskii,4
stog,4
sources,4
definition,4
conditions,4
rolle,4
