WORDCOUNTS,WEIGHT
and,748
the,731
of,649
in,405
a,251
africa,137
african,137
to,134
j,94
archaeological,93
or,87
c,82
s,80
is,78
south,76
from,75
pp,73
that,72
stone,71
age,69
archaeology,68
press,68
for,66
r,66
as,65
with,64
on,62
d,61
university,56
food,55
modern,54
p,53
g,52
at,51
an,51
b,51
eds,51
middle,48
m,47
et,47
have,46
journal,45
human,43
al,43
l,42
their,42
cambridge,37
evidence,37
foragers,36
k,36
hunters,36
are,35
southern,34
anthropology,34
other,33
ed,33
be,33
cultural,31
h,30
san,30
ethnographic,30
they,28
sites,28
history,27
e,27
by,27
these,27
lee,27
cape,27
t,26
east,26
diversity,26
many,26
behavior,25
farmers,25
hunting,25
kusimba,25
f,25
new,25
bulletin,25
were,25
early,25
perspective,24
origins,24
societies,24
also,24
smith,24
plant,24
it,23
evolution,23
more,23
use,23
what,23
humans,22
such,22
tools,22
people,22
social,22
i,22
been,22
wild,22
between,22
later,21
some,21
kent,21
current,21
production,20
central,20
n,20
among,20
how,19
wadley,19
change,19
can,19
science,19
sadr,19
bone,18
cases,18
london,18
before,17
practices,17
york,17
exploitation,17
botswana,17
deacon,17
herders,17
henshilwood,16
may,16
prehistory,16
record,16
brooks,16
this,16
research,16
but,16
anthropological,16
different,16
has,16
had,15
first,15
w,15
kalahari,15
pleistocene,15
interactions,15
time,15
farming,15
years,15
trade,15
who,15
known,15
remains,15
interaction,15
groups,14
into,14
origin,14
modernity,14
cave,14
model,14
mcbrearty,14
symbiosis,14
exchange,14
evolutionary,14
peoples,14
foraging,13
western,13
hall,13
resources,13
historical,13
review,13
study,13
late,13
we,13
barham,13
two,13
errico,13
symbolic,13
transition,13
chicago,13
one,12
archaeologists,12
development,12
schrire,12
than,12
gathering,12
was,12
could,12
marean,12
society,12
forager,12
patterns,12
northern,12
not,12
both,12
klein,12
recent,12
woodburn,11
even,11
site,11
no,11
paleolithic,11
parkington,11
artifacts,11
pottery,11
culture,11
rock,11
areas,11
foods,11
where,11
identity,11
robbins,11
over,11
past,11
world,11
hunter,11
walker,10
studies,10
farmer,10
holocene,10
de,10
clark,10
subsistence,10
river,10
most,10
management,10
dc,10
academic,10
well,10
beads,10
ethnicity,10
same,10
strategies,10
there,10
institution,10
species,10
often,10
them,10
washington,10
complex,9
nyame,9
differences,9
case,9
eastern,9
domesticated,9
bailey,9
environments,9
white,9
wilmsen,9
argued,9
found,9
akuma,9
settlement,9
small,9
smithsonian,9
implications,9
contact,9
economic,9
pastoralists,9
ancient,9
marshall,9
others,9
variation,9
present,9
significant,9
like,9
so,9
oxford,9
forest,9
environment,9
models,9
although,9
association,9
archaeologically,8
holl,8
agriculture,8
economies,8
against,8
morrison,8
similar,8
sealy,8
important,8
domestication,8
however,8
gatherers,8
around,8
museum,8
assimilation,8
department,8
towns,8
herder,8
murphy,8
man,8
routledge,8
behaviors,8
modem,8
ecology,8
ago,8
european,8
perspectives,8
domestic,8
iron,8
coast,8
problem,8
through,8
yellen,8
huntergatherers,8
include,8
land,8
including,8
altamira,7
american,7
neolithic,7
asia,7
those,7
peripatetic,7
relationships,7
storage,7
process,7
animals,7
producers,7
upper,7
kenya,7
metals,7
rainforest,7
example,7
indigenous,7
its,7
gender,7
harlan,7
revolution,7
mitchell,7
ochre,7
turnbull,7
us,7
dilernia,7
lewis,7
do,7
desert,7
okiek,7
which,7
ambrose,7
andan,7
widespread,7
antiquity,7
cultures,7
presence,7
animal,7
agricultural,7
theory,7
debate,7
rao,7
role,7
much,7
valley,7
kuhn,7
technological,7
ca,7
würz,6
difficult,6
environmental,6
mobility,6
walnut,6
might,6
last,6
emphasized,6
plug,6
genetic,6
yates,6
labor,6
ostrich,6
sinclair,6
z,6
distinct,6
relations,6
jerardino,6
van,6
century,6
across,6
humanity,6
population,6
creek,6
okpoko,6
lithic,6
view,6
prehistoric,6
faunal,6
behavioral,6
out,6
diet,6
excavations,6
further,6
ceramics,6
concept,6
keeley,6
lifeways,6
artifact,6
status,6
when,6
provided,6
gradual,6
tropical,6
technology,6
place,6
regional,6
neanderthals,6
ethiopia,6
shelter,6
points,6
biombos,6
sorghum,6
ethnographically,6
herding,6
stiner,6
frontier,6
dissertation,6
intensification,6
shaw,6
sheep,6
ph,6
very,6
plants,6
particular,6
ethnography,6
art,6
images,6
producer,6
wiessner,6
leiden,6
area,6
should,6
common,5
introduction,5
junker,5
ethnoarchaeological,5
large,5
gamble,5
hillman,5
certainly,5
all,5
indeed,5
dd,5
west,5
neighbors,5
price,5
bollig,5
kelly,5
critique,5
vansina,5
town,5
essential,5
homo,5
coastal,5
terrell,5
emergence,5
too,5
show,5
plenum,5
eggshell,5
histories,5
basin,5
oil,5
reviews,5
province,5
future,5
used,5
beginnings,5
either,5
trading,5
industry,5
cattle,5
hayden,5
vore,5
populations,5
return,5
biological,5
about,5
interpretation,5
evolved,5
milo,5
bushman,5
palm,5
backed,5
spreadsheet,5
bushmen,5
binford,5
another,5
understanding,5
technologies,5
examples,5
mazel,5
products,5
significance,5
language,5
period,5
practiced,5
abundant,5
problems,5
systems,5
hildebrand,5
adaptations,5
ecological,5
recognize,5
types,5
der,5
school,5
stiles,5
leacock,5
according,5
terms,5
sharing,5
while,5
suggests,5
cronk,5
themselves,5
ownership,5
hypothesis,5
zaire,4
dale,4
way,4
strategy,4
college,4
center,4
ma,4
ways,4
inequality,4
variety,4
women,4
being,4
nitecki,4
rapid,4
worked,4
simple,4
rich,4
inland,4
political,4
within,4
context,4
similarities,4
ad,4
guenther,4
campbell,4
politics,4
activity,4
interdisciplinary,4
shellfish,4
historically,4
sapiens,4
relatively,4
application,4
templeton,4
ai,4
bay,4
http,4
poor,4
identification,4
flexible,4
direct,4
understand,4
grains,4
just,4
stewart,4
based,4
identifying,4
appearance,4
denbow,4
fishing,4
though,4
applied,4
fish,4
method,4
criteria,4
work,4
persistence,4
watts,4
symbolism,4
during,4
millet,4
ghana,4
köhler,4
www,4
least,4
